datetime,zip,zri
2019-01-01,01013,5.760341649726342
2019-02-01,01013,5.725741425868819
2019-03-01,01013,-2.819660409146991
2019-04-01,01013,-11.107175484805566
2019-05-01,01013,-13.25874248261107
2019-06-01,01013,-25.338642831387915
2019-07-01,01013,-35.38076325223892
2019-08-01,01013,-45.402967533945
2019-09-01,01013,-52.414672785605035
2019-10-01,01013,-72.42084334848278
2019-11-01,01013,-58.424096234224635
2019-12-01,01013,-52.42581103170073
2019-01-01,01020,12.575652109947214
2019-02-01,01020,8.761099913917633
2019-03-01,01020,-3.150304028128403
2019-04-01,01020,-8.10797804034678
2019-05-01,01020,-9.087757171799694
2019-06-01,01020,-23.07809682962602
2019-07-01,01020,-39.07348168608314
2019-08-01,01020,-51.07127684183001
2019-09-01,01020,-60.070223496872586
2019-10-01,01020,-85.06972027057964
2019-11-01,01020,-81.06947985864235
2019-12-01,01020,-77.06936500395295
2019-01-01,01040,-16.27959703007764
2019-02-01,01040,-31.819775064102714
2019-03-01,01040,-37.35990623760881
2019-04-01,01040,-36.29370064092768
2019-05-01,01040,-32.8598679925592
2019-06-01,01040,-41.203139990029285
2019-07-01,01040,-47.41126867125308
2019-08-01,01040,-55.53745883027341
2019-09-01,01040,-59.61396897841814
2019-10-01,01040,-74.66035772073019
2019-11-01,01040,-46.68848360292327
2019-12-01,01040,-33.70553656038055
2019-01-01,01085,-12.383653628266075
2019-02-01,01085,-18.755751690618126
2019-03-01,01085,-25.316015386524214
2019-04-01,01085,-24.008056443345367
2019-05-01,01085,-30.792384665052396
2019-06-01,01085,-37.64134402479067
2019-07-01,01085,-40.53556627681087
2019-08-01,01085,-39.46148732727556
2019-09-01,01085,-39.40960788316738
2019-10-01,01085,-30.373275338795565
2019-11-01,01085,-29.8478306987613
2019-12-01,01085,-29.33001114558465
2019-01-01,01104,-0.26984314414835353
2019-02-01,01104,-4.803738330794204
2019-03-01,01104,-14.720119741765075
2019-04-01,01104,-19.267585368936807
2019-05-01,01104,-20.594652908005628
2019-06-01,01104,-25.79004997003699
2019-07-01,01104,-31.906784305578867
2019-08-01,01104,-35.97652386538971
2019-09-01,01104,-45.018187752711356
2019-10-01,01104,-69.0430786397701
2019-11-01,01104,-79.05794898189083
2019-12-01,01104,-84.06683283863231
2019-01-01,01108,-10.462175736317704
2019-02-01,01108,-16.620817055079215
2019-03-01,01108,-14.410829411598115
2019-04-01,01108,-8.615726256360631
2019-05-01,01108,0.906749349795291
2019-06-01,01108,3.25007682526757
2019-07-01,01108,3.4756830622391135
2019-08-01,01108,-0.3760672991602405
2019-09-01,01108,-11.27864997754591
2019-10-01,01108,-47.21463542317633
2019-11-01,01108,-47.17257038686398
2019-12-01,01108,-47.14492874665598
2019-01-01,01109,-26.164646003070402
2019-02-01,01109,-34.376071362139555
2019-03-01,01109,-31.533046851290692
2019-04-01,01109,-24.3149552507532
2019-05-01,01109,-15.509894255326344
2019-06-01,01109,-12.977813411758007
2019-07-01,01109,-13.626150586579797
2019-08-01,01109,-16.393729622534465
2019-09-01,01109,-28.240117979050638
2019-10-01,01109,-32.63859298490593
2019-11-01,01109,-37.07149309454417
2019-12-01,01109,-66.02714544080118
2019-01-01,01420,-18.147572510775262
2019-02-01,01420,-41.81886728738027
2019-03-01,01420,-62.57283649175088
2019-04-01,01420,-75.38868623160943
2019-05-01,01420,-78.2508525989399
2019-06-01,01420,-82.14768624837234
2019-07-01,01420,-86.0704678243685
2019-08-01,01420,-91.01267102364045
2019-09-01,01420,-90.96941100872141
2019-10-01,01420,-80.937031554025
2019-11-01,01420,-54.912796031027256
2019-12-01,01420,-28.894656115439602
2019-01-01,01440,-10.709896334352607
2019-02-01,01440,-33.18060089367691
2019-03-01,01440,-37.04366493420025
2019-04-01,01440,-29.1984238240982
2019-05-01,01440,-24.570039676115584
2019-06-01,01440,-24.102875179835564
2019-07-01,01440,-29.75556745845961
2019-08-01,01440,-31.49736578798229
2019-09-01,01440,-30.305408919378124
2019-10-01,01440,-6.162700937140244
2019-11-01,01440,-2.0566064361071312
2019-12-01,01440,-5.977731779111991
2019-01-01,01453,21.349373426497323
2019-02-01,01453,25.953239723328807
2019-03-01,01453,33.31874445664016
2019-04-01,01453,34.53997506807514
2019-05-01,01453,27.673880265396292
2019-06-01,01453,16.754929636246516
2019-07-01,01453,10.803986735198805
2019-08-01,01453,2.83367973506256
2019-09-01,01453,-0.14834785605580691
2019-10-01,01453,10.862530380649332
2019-11-01,01453,16.869114697453824
2019-12-01,01453,19.873100015015325
2019-01-01,01545,25.310280906313437
2019-02-01,01545,4.372415021393863
2019-03-01,01545,-32.05050229268318
2019-04-01,01545,-70.41555992447616
2019-05-01,01545,-84.37832640381362
2019-06-01,01545,-90.72028891129594
2019-07-01,01545,-85.30281942835586
2019-08-01,01545,-74.03797012847872
2019-09-01,01545,-62.86994550749
2019-10-01,01545,-29.76334800743416
2019-11-01,01545,-14.695720852846534
2019-12-01,01545,-8.652817107118608
2019-01-01,01550,23.99726145407385
2019-02-01,01550,12.383754526552593
2019-03-01,01550,7.316465968785678
2019-04-01,01550,16.943912763681737
2019-05-01,01550,30.36600416580154
2019-06-01,01550,41.64995039549444
2019-07-01,01550,44.840964618839735
2019-08-01,01550,40.96946230503818
2019-09-01,01550,34.05590432526651
2019-10-01,01550,28.114054966591084
2019-11-01,01550,22.153173639170973
2019-12-01,01550,-0.8205107345597753
2019-01-01,01602,25.67745086072705
2019-02-01,01602,27.40252860897226
2019-03-01,01602,22.946238280103444
2019-04-01,01602,17.35394656683161
