datetime,zip,zri
2019-01-01,01013,5.716062125748749
2019-02-01,01013,4.6538035264427435
2019-03-01,01013,-4.685104964097718
2019-04-01,01013,-13.554382923052344
2019-05-01,01013,-16.11875619819625
2019-06-01,01013,-28.485172015387434
2019-07-01,01013,-38.72306519176732
2019-08-01,01013,-48.87751584786065
2019-09-01,01013,-55.977791969818554
2019-10-01,01013,-76.04289561449878
2019-11-01,01013,-62.08516374840633
2019-12-01,01013,-56.112606069843196
2019-01-01,01020,13.40361014144787
2019-02-01,01020,8.84724575690575
2019-03-01,01020,-3.5267443348020606
2019-04-01,01020,-8.77814178687072
2019-05-01,01020,-9.947132036366384
2019-06-01,01020,-24.060727875105613
2019-07-01,01020,-40.137087396541574
2019-08-01,01020,-52.18841653481513
2019-09-01,01020,-61.22292016168899
2019-10-01,01020,-86.2461136207553
2019-11-01,01020,-82.26170434533128
2019-12-01,01020,-78.2721844851028
2019-01-01,01040,-17.07007770733844
2019-02-01,01040,-32.136904276851055
2019-03-01,01040,-37.43842589496171
2019-04-01,01040,-36.25801983061001
2019-05-01,01040,-32.77413436148254
2019-06-01,01040,-41.09914190167001
2019-07-01,01040,-47.303805585523605
2019-08-01,01040,-55.43268635999539
2019-09-01,01040,-59.51384513577659
2019-10-01,01040,-74.5649524239916
2019-11-01,01040,-46.597135695406905
2019-12-01,01040,-33.61740213871008
2019-01-01,01085,-13.305805519702062
2019-02-01,01085,-17.915716688694147
2019-03-01,01085,-23.19916729064653
2019-04-01,01085,-20.966350418858838
2019-05-01,01085,-27.080947737705173
2019-06-01,01085,-33.44505612579246
2019-07-01,01085,-35.9883620692824
2019-08-01,01085,-34.66036676734052
2019-09-01,01085,-34.42480224320798
2019-10-01,01085,-25.255621024144148
2019-11-01,01085,-24.63411595036723
2019-12-01,01085,-24.046851636779365
2019-01-01,01104,-0.24026413009391945
2019-02-01,01104,-6.280871118916821
2019-03-01,01104,-17.436788265281393
2019-04-01,01104,-22.965423422364893
2019-05-01,01104,-25.049289491806576
2019-06-01,01104,-30.817795731534943
2019-07-01,01104,-37.36269870170145
2019-08-01,01104,-41.7490576296409
2019-09-01,01104,-51.023002220460285
2019-10-01,01104,-75.2172403586585
2019-11-01,01104,-85.35496329824218
2019-12-01,01104,-90.45261460536199
2019-01-01,01108,-10.665673787990045
2019-02-01,01108,-15.84106441820154
2019-03-01,01108,-12.846779232047993
2019-04-01,01108,-6.438735540679545
2019-05-01,01108,3.555398623565452
2019-06-01,01108,6.257296400301584
2019-07-01,01108,6.75286380629791
2019-08-01,01108,3.1027538644027572
2019-09-01,01108,-7.650210008363274
2019-10-01,01108,-43.4757927971707
2019-11-01,01108,-43.35264739369927
2019-12-01,01108,-43.265701900806334
2019-01-01,01109,-25.966592126510704
2019-02-01,01109,-33.58331942589166
2019-03-01,01109,-30.186792048159532
2019-04-01,01109,-22.489221683474398
2019-05-01,01109,-13.286754659799499
2019-06-01,01109,-10.434992062439278
2019-07-01,01109,-10.831649510853595
2019-08-01,01109,-13.40427428249518
2019-09-01,01109,-25.101544787725743
2019-10-01,01109,-29.387107588463323
2019-11-01,01109,-33.73521187555116
2019-12-01,01109,-62.62761716866066
2019-01-01,01420,-19.577817420009524
2019-02-01,01420,-39.72861673433181
2019-03-01,01420,-57.795550711772194
2019-04-01,01420,-68.56057337616494
2019-05-01,01420,-69.85753510417999
2019-06-01,01420,-72.55983095763759
2019-07-01,01420,-75.57098879263413
2019-08-01,01420,-79.8174974595795
2019-09-01,01420,-79.24334193801906
2019-10-01,01420,-68.80583914471981
2019-11-01,01420,-42.472464846368894
2019-12-01,01420,-16.2184357875758
2019-01-01,01440,-12.435578002961847
2019-02-01,01440,-30.468433884357864
2019-03-01,01440,-30.91778605912714
2019-04-01,01440,-20.447382928638945
2019-05-01,01440,-13.80079317908121
2019-06-01,01440,-11.782457833274066
2019-07-01,01440,-16.243240216031154
2019-08-01,01440,-17.06940610657398
2019-09-01,01440,-15.174219811219018
2019-10-01,01440,9.50846481766962
2019-11-01,01440,14.029091982025193
2019-12-01,01440,10.426131307059222
2019-01-01,01453,20.999525071932794
2019-02-01,01453,26.2611467886411
2019-03-01,01453,34.090464246937245
2019-04-01,01453,35.63560978266037
2019-05-01,01453,28.99395706227665
2019-06-01,01453,18.22951392625805
2019-07-01,01453,12.384355442644619
2019-08-01,01453,4.486139338013345
2019-09-01,01453,1.5530462089752746
2019-10-01,01453,12.597026932701056
2019-11-01,01453,18.62593732757705
2019-12-01,01453,21.644941356184972
2019-01-01,01545,24.972579181316178
2019-02-01,01545,6.1702187978798975
2019-03-01,01545,-28.551399706761686
2019-04-01,01545,-65.59792881263229
2019-05-01,01545,-78.55907595859549
2019-06-01,01545,-84.1516062020196
2019-07-01,01545,-78.17999556726795
2019-08-01,01545,-66.50926909435316
2019-09-01,01545,-55.04625028272426
2019-10-01,01545,-21.726617125871826
2019-11-01,01545,-6.505966576923129
2019-12-01,01545,-0.35364613172669124
2019-01-01,01550,22.53095789720919
2019-02-01,01550,15.007773766923947
2019-03-01,01550,13.103666769542087
2019-04-01,01550,25.166822422019777
2019-05-01,01550,40.45763483955807
2019-06-01,01550,53.17084243581667
2019-07-01,01550,57.45208233368339
2019-08-01,01550,54.410270751403914
2019-09-01,01550,48.126861801512405
2019-10-01,01550,42.66277177871416
2019-11-01,01550,37.06355755969935
2019-12-01,01550,14.363289322631772
2019-01-01,01602,24.94476419902412
2019-02-01,01602,28.849898731208214
2019-03-01,01602,26.114067709007486
2019-04-01,01602,21.878688625263294
