,1,2,3,4,5,6,7,8,9,10,11,12
01013,11.633060176340223,15.338031826667248,10.54468239397147,5.986130089441758,7.537468174024525,-0.8597625432653331,-7.232922291634168,-13.594816279804036,-16.95143763631495,-33.30559128144705,-15.65858998160411,-6.011048141278479
01020,18.380454087847284,19.575645838041055,12.712027045623927,12.829739159606788,16.9415248692344,8.051429273357826,-2.839263532935547,-9.730145920494124,-13.62108848961634,-33.5120501630563,-24.40301790106014,-15.293987564225745
01040,-4.4505872485169675,-18.023535333200016,-21.728944907738878,-19.110673013490214,-14.371634499651918,-21.587537563210844,-26.786629181242915,-33.979448393708935,-37.1699273510435,-51.35953315149982,-22.548813174257702,-8.737971648283292
01085,-8.532261884309264,-10.46264378261003,-12.632110200552233,-6.945154950466531,-9.344423339796776,-11.795471937826733,-10.27761630067198,-4.778434720919904,-0.29046754357386817,13.190765006223955,18.167953184639373,23.142712581391606
01104,1.40316490956684,4.631131500478659,2.1733576775341135,4.898454050607143,10.729964070437745,12.623397052359906,13.552863506976337,16.503298130920484,14.4659343022563,-2.5643293472498954,-5.590461345050699,-3.6141891012957785
01108,-6.38658230681358,-8.403123557081926,-2.364419218975854,7.126687953045348,20.300397658993916,26.290137911285456,30.17324605873864,29.99454826201554,22.78002659459753,-9.455259252194537,-5.702580402173226,-1.9568774369327002
01109,-0.6897215616163521,-2.200641074656005,6.777996449365901,19.780376434049003,34.15176352029107,42.115315561125726,46.815268083373894,49.34484607066497,42.764304425278624,43.61258821437082,44.41486913681683,20.687416632383474
01420,-8.84080909901968,-21.79360675404314,-32.67529127324087,-36.33291076213209,-30.638698612972803,-26.485926457891765,-22.785439981060335,-20.462765149088227,-13.455690933835285,3.2877499322858057,35.810967709221586,68.15022465879883
01440,-10.672196192859701,-23.396730492433562,-17.897614028986936,-0.9712394760626921,12.53260191723166,21.724724772566333,24.686881186926257,31.479382744319082,41.14672355924267,73.72172860650971,86.22861409952566,90.68524524592249
01453,11.594465646999879,11.21650138373434,14.415407232816051,11.93816362002076,1.6427272612265824,-12.55064387389848,-21.686716360852643,-32.79062181809604,-38.87646894702493,-30.952178266391456,-28.02219629579281,-28.089019277852913
