Metro,datetime,isPartial,LGBT,Same sex marriage,They,Pronouns,Starbucks,rel_pop_LGBT,rel_pop_Same sex marriage,rel_pop_They,rel_pop_Pronouns,rel_pop_Starbucks
Pittsburgh,2017-02-01,False,28.571428571428573,0.0,77.0,100.0,68.96551724137932,7.0,3.0,100.0,5.0,58.0
Pittsburgh,2017-03-01,False,42.857142857142854,33.333333333333336,83.0,60.0,62.06896551724138,7.0,3.0,100.0,5.0,58.0
Pittsburgh,2017-04-01,False,42.857142857142854,33.333333333333336,88.0,20.0,82.75862068965517,7.0,3.0,100.0,5.0,58.0
Pittsburgh,2017-05-01,False,28.571428571428573,0.0,80.0,40.0,56.89655172413793,7.0,3.0,100.0,5.0,58.0
Pittsburgh,2017-06-01,False,42.857142857142854,0.0,72.0,20.0,63.793103448275865,7.0,3.0,100.0,5.0,58.0
Pittsburgh,2017-07-01,False,28.571428571428573,0.0,80.0,20.0,60.3448275862069,7.0,3.0,100.0,5.0,58.0
Pittsburgh,2017-08-01,False,28.571428571428573,0.0,67.0,20.0,65.51724137931035,7.0,3.0,100.0,5.0,58.0
Pittsburgh,2017-09-01,False,28.571428571428573,0.0,70.0,40.0,68.96551724137932,7.0,3.0,100.0,5.0,58.0
Pittsburgh,2017-10-01,False,42.857142857142854,0.0,85.0,40.0,65.51724137931035,7.0,3.0,100.0,5.0,58.0
Pittsburgh,2017-11-01,False,28.571428571428573,0.0,70.0,80.0,72.41379310344827,7.0,3.0,100.0,5.0,58.0
Pittsburgh,2017-12-01,False,42.857142857142854,0.0,77.0,20.0,74.13793103448276,7.0,3.0,100.0,5.0,58.0
Pittsburgh,2018-01-01,False,57.142857142857146,0.0,75.0,40.0,51.724137931034484,7.0,3.0,100.0,5.0,58.0
Pittsburgh,2018-02-01,False,42.857142857142854,0.0,92.0,40.0,60.3448275862069,7.0,3.0,100.0,5.0,58.0
Pittsburgh,2018-03-01,False,28.571428571428573,0.0,78.0,80.0,67.24137931034483,7.0,3.0,100.0,5.0,58.0
Pittsburgh,2018-04-01,False,42.857142857142854,0.0,79.0,60.0,77.58620689655173,7.0,3.0,100.0,5.0,58.0
Pittsburgh,2018-05-01,False,28.571428571428573,0.0,82.0,20.0,60.3448275862069,7.0,3.0,100.0,5.0,58.0
Pittsburgh,2018-06-01,False,57.142857142857146,0.0,69.0,0.0,58.62068965517241,7.0,3.0,100.0,5.0,58.0
Pittsburgh,2018-07-01,False,28.571428571428573,0.0,79.0,0.0,75.86206896551724,7.0,3.0,100.0,5.0,58.0
Pittsburgh,2018-08-01,False,42.857142857142854,0.0,73.0,20.0,79.3103448275862,7.0,3.0,100.0,5.0,58.0
Pittsburgh,2018-09-01,False,28.571428571428573,0.0,82.0,40.0,74.13793103448276,7.0,3.0,100.0,5.0,58.0
Pittsburgh,2018-10-01,False,28.571428571428573,0.0,80.0,60.0,58.62068965517241,7.0,3.0,100.0,5.0,58.0
Pittsburgh,2018-11-01,False,28.571428571428573,0.0,82.0,20.0,84.48275862068965,7.0,3.0,100.0,5.0,58.0
Pittsburgh,2018-12-01,False,42.857142857142854,0.0,88.0,60.0,87.93103448275862,7.0,3.0,100.0,5.0,58.0
Pittsburgh,2019-01-01,False,42.857142857142854,0.0,85.0,40.0,79.3103448275862,7.0,3.0,100.0,5.0,58.0
Pittsburgh,2019-02-01,False,71.42857142857143,0.0,95.0,80.0,63.793103448275865,7.0,3.0,100.0,5.0,58.0
Pittsburgh,2019-03-01,False,28.571428571428573,33.333333333333336,90.0,40.0,68.96551724137932,7.0,3.0,100.0,5.0,58.0
Pittsburgh,2019-04-01,False,42.857142857142854,0.0,80.0,20.0,77.58620689655173,7.0,3.0,100.0,5.0,58.0
Pittsburgh,2019-05-01,False,28.571428571428573,0.0,85.0,40.0,84.48275862068965,7.0,3.0,100.0,5.0,58.0
Pittsburgh,2019-06-01,False,71.42857142857143,0.0,100.0,20.0,72.41379310344827,7.0,3.0,100.0,5.0,58.0
Pittsburgh,2019-07-01,False,28.571428571428573,0.0,77.0,20.0,79.3103448275862,7.0,3.0,100.0,5.0,58.0
Pittsburgh,2019-08-01,False,28.571428571428573,0.0,70.0,20.0,72.41379310344827,7.0,3.0,100.0,5.0,58.0
Pittsburgh,2019-09-01,False,28.571428571428573,0.0,81.0,20.0,87.93103448275862,7.0,3.0,100.0,5.0,58.0
Pittsburgh,2019-10-01,False,57.142857142857146,0.0,89.0,80.0,72.41379310344827,7.0,3.0,100.0,5.0,58.0
Pittsburgh,2019-11-01,False,14.285714285714286,0.0,82.0,20.0,100.0,7.0,3.0,100.0,5.0,58.0
Pittsburgh,2019-12-01,False,28.571428571428573,0.0,83.0,40.0,86.20689655172414,7.0,3.0,100.0,5.0,58.0
Pittsburgh,2020-01-01,False,42.857142857142854,0.0,89.0,40.0,79.3103448275862,7.0,3.0,100.0,5.0,58.0
Warren,2014-01-01,False,0.0,,63.0,0.0,27.083333333333332,8.0,0.0,100.0,9.0,48.0
Warren,2014-02-01,False,25.0,,80.0,77.77777777777777,35.416666666666664,8.0,0.0,100.0,9.0,48.0
Warren,2014-03-01,False,25.0,,82.0,77.77777777777777,14.583333333333334,8.0,0.0,100.0,9.0,48.0
Warren,2014-04-01,False,62.5,,83.0,22.22222222222222,29.166666666666668,8.0,0.0,100.0,9.0,48.0
Warren,2014-05-01,False,0.0,,62.0,0.0,41.666666666666664,8.0,0.0,100.0,9.0,48.0
Warren,2014-06-01,False,37.5,,44.0,0.0,52.083333333333336,8.0,0.0,100.0,9.0,48.0
Warren,2014-07-01,False,0.0,,73.0,0.0,37.5,8.0,0.0,100.0,9.0,48.0
Warren,2014-08-01,False,0.0,,47.0,33.333333333333336,54.166666666666664,8.0,0.0,100.0,9.0,48.0
Warren,2014-09-01,False,0.0,,72.0,0.0,37.5,8.0,0.0,100.0,9.0,48.0
Warren,2014-10-01,False,0.0,,53.0,33.333333333333336,35.416666666666664,8.0,0.0,100.0,9.0,48.0
Warren,2014-11-01,False,0.0,,94.0,0.0,81.25,8.0,0.0,100.0,9.0,48.0
Warren,2014-12-01,False,62.5,,56.0,0.0,33.333333333333336,8.0,0.0,100.0,9.0,48.0
Warren,2015-01-01,False,0.0,,53.0,88.88888888888889,27.083333333333332,8.0,0.0,100.0,9.0,48.0
Warren,2015-02-01,False,0.0,,72.0,33.333333333333336,47.916666666666664,8.0,0.0,100.0,9.0,48.0
Warren,2015-03-01,False,0.0,,89.0,0.0,39.583333333333336,8.0,0.0,100.0,9.0,48.0
Warren,2015-04-01,False,0.0,,60.0,22.22222222222222,29.166666666666668,8.0,0.0,100.0,9.0,48.0
Warren,2015-05-01,False,0.0,,67.0,33.333333333333336,20.833333333333332,8.0,0.0,100.0,9.0,48.0
Warren,2015-06-01,False,75.0,,63.0,0.0,29.166666666666668,8.0,0.0,100.0,9.0,48.0
Warren,2015-07-01,False,0.0,,66.0,0.0,41.666666666666664,8.0,0.0,100.0,9.0,48.0
Warren,2015-08-01,False,0.0,,61.0,0.0,33.333333333333336,8.0,0.0,100.0,9.0,48.0
Warren,2015-09-01,False,87.5,,65.0,55.55555555555556,35.416666666666664,8.0,0.0,100.0,9.0,48.0
Warren,2015-10-01,False,25.0,,73.0,0.0,29.166666666666668,8.0,0.0,100.0,9.0,48.0
Warren,2015-11-01,False,25.0,,68.0,55.55555555555556,56.25,8.0,0.0,100.0,9.0,48.0
Warren,2015-12-01,False,0.0,,53.0,100.0,31.25,8.0,0.0,100.0,9.0,48.0
Warren,2016-01-01,False,25.0,,89.0,22.22222222222222,35.416666666666664,8.0,0.0,100.0,9.0,48.0
Warren,2016-02-01,False,25.0,,65.0,44.44444444444444,31.25,8.0,0.0,100.0,9.0,48.0
Warren,2016-03-01,False,25.0,,60.0,55.55555555555556,58.333333333333336,8.0,0.0,100.0,9.0,48.0
Warren,2016-04-01,False,25.0,,84.0,22.22222222222222,18.75,8.0,0.0,100.0,9.0,48.0
Warren,2016-05-01,False,0.0,,81.0,22.22222222222222,52.083333333333336,8.0,0.0,100.0,9.0,48.0
Warren,2016-06-01,False,25.0,,58.0,22.22222222222222,47.916666666666664,8.0,0.0,100.0,9.0,48.0
Warren,2016-07-01,False,25.0,,83.0,0.0,45.833333333333336,8.0,0.0,100.0,9.0,48.0
Warren,2016-08-01,False,50.0,,44.0,0.0,31.25,8.0,0.0,100.0,9.0,48.0
Warren,2016-09-01,False,25.0,,93.0,0.0,58.333333333333336,8.0,0.0,100.0,9.0,48.0
Warren,2016-10-01,False,50.0,,77.0,22.22222222222222,27.083333333333332,8.0,0.0,100.0,9.0,48.0
Warren,2016-11-01,False,50.0,,78.0,0.0,72.91666666666667,8.0,0.0,100.0,9.0,48.0
Warren,2016-12-01,False,25.0,,53.0,22.22222222222222,54.166666666666664,8.0,0.0,100.0,9.0,48.0
Warren,2017-01-01,False,25.0,,89.0,33.333333333333336,39.583333333333336,8.0,0.0,100.0,9.0,48.0
Warren,2017-02-01,False,50.0,,62.0,44.44444444444444,50.0,8.0,0.0,100.0,9.0,48.0
Warren,2017-03-01,False,0.0,,94.0,22.22222222222222,41.666666666666664,8.0,0.0,100.0,9.0,48.0
Warren,2017-04-01,False,25.0,,53.0,22.22222222222222,100.0,8.0,0.0,100.0,9.0,48.0
Warren,2017-05-01,False,50.0,,72.0,0.0,41.666666666666664,8.0,0.0,100.0,9.0,48.0
Warren,2017-06-01,False,100.0,,78.0,0.0,37.5,8.0,0.0,100.0,9.0,48.0
Warren,2017-07-01,False,0.0,,55.0,22.22222222222222,60.416666666666664,8.0,0.0,100.0,9.0,48.0
Warren,2017-08-01,False,25.0,,30.0,22.22222222222222,29.166666666666668,8.0,0.0,100.0,9.0,48.0
Warren,2017-09-01,False,0.0,,100.0,22.22222222222222,22.916666666666668,8.0,0.0,100.0,9.0,48.0
Warren,2017-10-01,False,62.5,,66.0,33.333333333333336,25.0,8.0,0.0,100.0,9.0,48.0
Warren,2017-11-01,False,0.0,,81.0,0.0,97.91666666666667,8.0,0.0,100.0,9.0,48.0
Warren,2017-12-01,False,0.0,,55.0,22.22222222222222,54.166666666666664,8.0,0.0,100.0,9.0,48.0
Warren,2018-01-01,False,0.0,,68.0,33.333333333333336,27.083333333333332,8.0,0.0,100.0,9.0,48.0
Warren,2018-02-01,False,25.0,,75.0,22.22222222222222,39.583333333333336,8.0,0.0,100.0,9.0,48.0
Warren,2018-03-01,False,25.0,,89.0,22.22222222222222,58.333333333333336,8.0,0.0,100.0,9.0,48.0
Warren,2018-04-01,False,37.5,,96.0,22.22222222222222,54.166666666666664,8.0,0.0,100.0,9.0,48.0
Warren,2018-05-01,False,0.0,,74.0,0.0,52.083333333333336,8.0,0.0,100.0,9.0,48.0
Warren,2018-06-01,False,25.0,,76.0,0.0,33.333333333333336,8.0,0.0,100.0,9.0,48.0
Warren,2018-07-01,False,37.5,,64.0,22.22222222222222,43.75,8.0,0.0,100.0,9.0,48.0
Warren,2018-08-01,False,25.0,,62.0,22.22222222222222,50.0,8.0,0.0,100.0,9.0,48.0
Warren,2018-09-01,False,37.5,,64.0,22.22222222222222,39.583333333333336,8.0,0.0,100.0,9.0,48.0
Warren,2018-10-01,False,25.0,,81.0,0.0,16.666666666666668,8.0,0.0,100.0,9.0,48.0
Warren,2018-11-01,False,37.5,,66.0,22.22222222222222,58.333333333333336,8.0,0.0,100.0,9.0,48.0
Warren,2018-12-01,False,37.5,,78.0,0.0,66.66666666666667,8.0,0.0,100.0,9.0,48.0
Warren,2019-01-01,False,25.0,,77.0,22.22222222222222,37.5,8.0,0.0,100.0,9.0,48.0
Warren,2019-02-01,False,0.0,,90.0,22.22222222222222,45.833333333333336,8.0,0.0,100.0,9.0,48.0
Warren,2019-03-01,False,37.5,,70.0,22.22222222222222,50.0,8.0,0.0,100.0,9.0,48.0
Warren,2019-04-01,False,37.5,,93.0,22.22222222222222,45.833333333333336,8.0,0.0,100.0,9.0,48.0
Warren,2019-05-01,False,62.5,,88.0,0.0,68.75,8.0,0.0,100.0,9.0,48.0
Warren,2019-06-01,False,87.5,,94.0,22.22222222222222,66.66666666666667,8.0,0.0,100.0,9.0,48.0
Warren,2019-07-01,False,37.5,,66.0,0.0,45.833333333333336,8.0,0.0,100.0,9.0,48.0
Warren,2019-08-01,False,37.5,,66.0,22.22222222222222,22.916666666666668,8.0,0.0,100.0,9.0,48.0
Warren,2019-09-01,False,0.0,,71.0,33.333333333333336,41.666666666666664,8.0,0.0,100.0,9.0,48.0
Warren,2019-10-01,False,37.5,,82.0,0.0,50.0,8.0,0.0,100.0,9.0,48.0
Warren,2019-11-01,False,37.5,,69.0,22.22222222222222,68.75,8.0,0.0,100.0,9.0,48.0
Warren,2019-12-01,False,0.0,,61.0,0.0,62.5,8.0,0.0,100.0,9.0,48.0
Warren,2020-01-01,False,12.5,,80.0,33.333333333333336,35.416666666666664,8.0,0.0,100.0,9.0,48.0
Erie,2014-01-01,False,0.0,,63.0,0.0,27.083333333333332,8.0,0.0,100.0,9.0,48.0
Erie,2014-02-01,False,25.0,,80.0,77.77777777777777,35.416666666666664,8.0,0.0,100.0,9.0,48.0
Erie,2014-03-01,False,25.0,,82.0,77.77777777777777,14.583333333333334,8.0,0.0,100.0,9.0,48.0
Erie,2014-04-01,False,62.5,,83.0,22.22222222222222,29.166666666666668,8.0,0.0,100.0,9.0,48.0
Erie,2014-05-01,False,0.0,,62.0,0.0,41.666666666666664,8.0,0.0,100.0,9.0,48.0
Erie,2014-06-01,False,37.5,,44.0,0.0,52.083333333333336,8.0,0.0,100.0,9.0,48.0
Erie,2014-07-01,False,0.0,,73.0,0.0,37.5,8.0,0.0,100.0,9.0,48.0
Erie,2014-08-01,False,0.0,,47.0,33.333333333333336,54.166666666666664,8.0,0.0,100.0,9.0,48.0
Erie,2014-09-01,False,0.0,,72.0,0.0,37.5,8.0,0.0,100.0,9.0,48.0
Erie,2014-10-01,False,0.0,,53.0,33.333333333333336,35.416666666666664,8.0,0.0,100.0,9.0,48.0
Erie,2014-11-01,False,0.0,,94.0,0.0,81.25,8.0,0.0,100.0,9.0,48.0
Erie,2014-12-01,False,62.5,,56.0,0.0,33.333333333333336,8.0,0.0,100.0,9.0,48.0
Erie,2015-01-01,False,0.0,,53.0,88.88888888888889,27.083333333333332,8.0,0.0,100.0,9.0,48.0
Erie,2015-02-01,False,0.0,,72.0,33.333333333333336,47.916666666666664,8.0,0.0,100.0,9.0,48.0
Erie,2015-03-01,False,0.0,,89.0,0.0,39.583333333333336,8.0,0.0,100.0,9.0,48.0
Erie,2015-04-01,False,0.0,,60.0,22.22222222222222,29.166666666666668,8.0,0.0,100.0,9.0,48.0
Erie,2015-05-01,False,0.0,,67.0,33.333333333333336,20.833333333333332,8.0,0.0,100.0,9.0,48.0
Erie,2015-06-01,False,75.0,,63.0,0.0,29.166666666666668,8.0,0.0,100.0,9.0,48.0
Erie,2015-07-01,False,0.0,,66.0,0.0,41.666666666666664,8.0,0.0,100.0,9.0,48.0
Erie,2015-08-01,False,0.0,,61.0,0.0,33.333333333333336,8.0,0.0,100.0,9.0,48.0
Erie,2015-09-01,False,87.5,,65.0,55.55555555555556,35.416666666666664,8.0,0.0,100.0,9.0,48.0
Erie,2015-10-01,False,25.0,,73.0,0.0,29.166666666666668,8.0,0.0,100.0,9.0,48.0
Erie,2015-11-01,False,25.0,,68.0,55.55555555555556,56.25,8.0,0.0,100.0,9.0,48.0
Erie,2015-12-01,False,0.0,,53.0,100.0,31.25,8.0,0.0,100.0,9.0,48.0
Erie,2016-01-01,False,25.0,,89.0,22.22222222222222,35.416666666666664,8.0,0.0,100.0,9.0,48.0
Erie,2016-02-01,False,25.0,,65.0,44.44444444444444,31.25,8.0,0.0,100.0,9.0,48.0
Erie,2016-03-01,False,25.0,,60.0,55.55555555555556,58.333333333333336,8.0,0.0,100.0,9.0,48.0
Erie,2016-04-01,False,25.0,,84.0,22.22222222222222,18.75,8.0,0.0,100.0,9.0,48.0
Erie,2016-05-01,False,0.0,,81.0,22.22222222222222,52.083333333333336,8.0,0.0,100.0,9.0,48.0
Erie,2016-06-01,False,25.0,,58.0,22.22222222222222,47.916666666666664,8.0,0.0,100.0,9.0,48.0
Erie,2016-07-01,False,25.0,,83.0,0.0,45.833333333333336,8.0,0.0,100.0,9.0,48.0
Erie,2016-08-01,False,50.0,,44.0,0.0,31.25,8.0,0.0,100.0,9.0,48.0
Erie,2016-09-01,False,25.0,,93.0,0.0,58.333333333333336,8.0,0.0,100.0,9.0,48.0
Erie,2016-10-01,False,50.0,,77.0,22.22222222222222,27.083333333333332,8.0,0.0,100.0,9.0,48.0
Erie,2016-11-01,False,50.0,,78.0,0.0,72.91666666666667,8.0,0.0,100.0,9.0,48.0
Erie,2016-12-01,False,25.0,,53.0,22.22222222222222,54.166666666666664,8.0,0.0,100.0,9.0,48.0
Erie,2017-01-01,False,25.0,,89.0,33.333333333333336,39.583333333333336,8.0,0.0,100.0,9.0,48.0
Erie,2017-02-01,False,50.0,,62.0,44.44444444444444,50.0,8.0,0.0,100.0,9.0,48.0
Erie,2017-03-01,False,0.0,,94.0,22.22222222222222,41.666666666666664,8.0,0.0,100.0,9.0,48.0
Erie,2017-04-01,False,25.0,,53.0,22.22222222222222,100.0,8.0,0.0,100.0,9.0,48.0
Erie,2017-05-01,False,50.0,,72.0,0.0,41.666666666666664,8.0,0.0,100.0,9.0,48.0
Erie,2017-06-01,False,100.0,,78.0,0.0,37.5,8.0,0.0,100.0,9.0,48.0
Erie,2017-07-01,False,0.0,,55.0,22.22222222222222,60.416666666666664,8.0,0.0,100.0,9.0,48.0
Erie,2017-08-01,False,25.0,,30.0,22.22222222222222,29.166666666666668,8.0,0.0,100.0,9.0,48.0
Erie,2017-09-01,False,0.0,,100.0,22.22222222222222,22.916666666666668,8.0,0.0,100.0,9.0,48.0
Erie,2017-10-01,False,62.5,,66.0,33.333333333333336,25.0,8.0,0.0,100.0,9.0,48.0
Erie,2017-11-01,False,0.0,,81.0,0.0,97.91666666666667,8.0,0.0,100.0,9.0,48.0
Erie,2017-12-01,False,0.0,,55.0,22.22222222222222,54.166666666666664,8.0,0.0,100.0,9.0,48.0
Erie,2018-01-01,False,0.0,,68.0,33.333333333333336,27.083333333333332,8.0,0.0,100.0,9.0,48.0
Erie,2018-02-01,False,25.0,,75.0,22.22222222222222,39.583333333333336,8.0,0.0,100.0,9.0,48.0
Erie,2018-03-01,False,25.0,,89.0,22.22222222222222,58.333333333333336,8.0,0.0,100.0,9.0,48.0
Erie,2018-04-01,False,37.5,,96.0,22.22222222222222,54.166666666666664,8.0,0.0,100.0,9.0,48.0
Erie,2018-05-01,False,0.0,,74.0,0.0,52.083333333333336,8.0,0.0,100.0,9.0,48.0
Erie,2018-06-01,False,25.0,,76.0,0.0,33.333333333333336,8.0,0.0,100.0,9.0,48.0
Erie,2018-07-01,False,37.5,,64.0,22.22222222222222,43.75,8.0,0.0,100.0,9.0,48.0
Erie,2018-08-01,False,25.0,,62.0,22.22222222222222,50.0,8.0,0.0,100.0,9.0,48.0
Erie,2018-09-01,False,37.5,,64.0,22.22222222222222,39.583333333333336,8.0,0.0,100.0,9.0,48.0
Erie,2018-10-01,False,25.0,,81.0,0.0,16.666666666666668,8.0,0.0,100.0,9.0,48.0
Erie,2018-11-01,False,37.5,,66.0,22.22222222222222,58.333333333333336,8.0,0.0,100.0,9.0,48.0
Erie,2018-12-01,False,37.5,,78.0,0.0,66.66666666666667,8.0,0.0,100.0,9.0,48.0
Erie,2019-01-01,False,25.0,,77.0,22.22222222222222,37.5,8.0,0.0,100.0,9.0,48.0
Erie,2019-02-01,False,0.0,,90.0,22.22222222222222,45.833333333333336,8.0,0.0,100.0,9.0,48.0
Erie,2019-03-01,False,37.5,,70.0,22.22222222222222,50.0,8.0,0.0,100.0,9.0,48.0
Erie,2019-04-01,False,37.5,,93.0,22.22222222222222,45.833333333333336,8.0,0.0,100.0,9.0,48.0
Erie,2019-05-01,False,62.5,,88.0,0.0,68.75,8.0,0.0,100.0,9.0,48.0
Erie,2019-06-01,False,87.5,,94.0,22.22222222222222,66.66666666666667,8.0,0.0,100.0,9.0,48.0
Erie,2019-07-01,False,37.5,,66.0,0.0,45.833333333333336,8.0,0.0,100.0,9.0,48.0
Erie,2019-08-01,False,37.5,,66.0,22.22222222222222,22.916666666666668,8.0,0.0,100.0,9.0,48.0
Erie,2019-09-01,False,0.0,,71.0,33.333333333333336,41.666666666666664,8.0,0.0,100.0,9.0,48.0
Erie,2019-10-01,False,37.5,,82.0,0.0,50.0,8.0,0.0,100.0,9.0,48.0
Erie,2019-11-01,False,37.5,,69.0,22.22222222222222,68.75,8.0,0.0,100.0,9.0,48.0
Erie,2019-12-01,False,0.0,,61.0,0.0,62.5,8.0,0.0,100.0,9.0,48.0
Erie,2020-01-01,False,12.5,,80.0,33.333333333333336,35.416666666666664,8.0,0.0,100.0,9.0,48.0
Harrisburg-Carlisle,2014-01-01,False,11.11111111111111,40.0,63.0,40.0,42.10526315789474,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2014-02-01,False,11.11111111111111,20.0,73.0,40.0,33.333333333333336,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2014-03-01,False,22.22222222222222,40.0,64.0,40.0,26.31578947368421,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2014-04-01,False,11.11111111111111,0.0,57.0,60.0,35.08771929824562,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2014-05-01,False,11.11111111111111,100.0,67.0,20.0,50.87719298245614,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2014-06-01,False,44.44444444444444,80.0,51.0,40.0,42.10526315789474,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2014-07-01,False,22.22222222222222,20.0,59.0,20.0,40.35087719298246,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2014-08-01,False,33.333333333333336,0.0,51.0,20.0,40.35087719298246,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2014-09-01,False,22.22222222222222,20.0,58.0,40.0,43.85964912280702,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2014-10-01,False,11.11111111111111,20.0,65.0,100.0,57.89473684210526,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2014-11-01,False,33.333333333333336,20.0,70.0,20.0,50.87719298245614,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2014-12-01,False,22.22222222222222,20.0,66.0,20.0,47.36842105263158,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2015-01-01,False,22.22222222222222,20.0,72.0,40.0,43.85964912280702,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2015-02-01,False,11.11111111111111,20.0,80.0,40.0,33.333333333333336,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2015-03-01,False,22.22222222222222,20.0,63.0,20.0,36.8421052631579,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2015-04-01,False,44.44444444444444,40.0,81.0,60.0,42.10526315789474,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2015-05-01,False,0.0,20.0,77.0,40.0,45.6140350877193,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2015-06-01,False,33.333333333333336,100.0,59.0,20.0,35.08771929824562,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2015-07-01,False,11.11111111111111,20.0,60.0,20.0,43.85964912280702,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2015-08-01,False,11.11111111111111,0.0,60.0,20.0,47.36842105263158,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2015-09-01,False,33.333333333333336,20.0,70.0,40.0,49.12280701754386,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2015-10-01,False,55.55555555555556,0.0,71.0,60.0,42.10526315789474,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2015-11-01,False,22.22222222222222,0.0,71.0,40.0,75.43859649122807,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2015-12-01,False,22.22222222222222,20.0,75.0,40.0,56.14035087719298,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2016-01-01,False,22.22222222222222,0.0,78.0,40.0,59.64912280701754,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2016-02-01,False,44.44444444444444,0.0,83.0,80.0,45.6140350877193,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2016-03-01,False,33.333333333333336,0.0,81.0,40.0,49.12280701754386,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2016-04-01,False,66.66666666666667,0.0,83.0,80.0,47.36842105263158,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2016-05-01,False,44.44444444444444,0.0,80.0,20.0,49.12280701754386,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2016-06-01,False,77.77777777777777,0.0,80.0,20.0,59.64912280701754,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2016-07-01,False,44.44444444444444,0.0,65.0,0.0,52.63157894736842,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2016-08-01,False,33.333333333333336,0.0,74.0,0.0,47.36842105263158,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2016-09-01,False,33.333333333333336,20.0,78.0,60.0,56.14035087719298,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2016-10-01,False,11.11111111111111,0.0,78.0,60.0,49.12280701754386,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2016-11-01,False,88.88888888888889,0.0,79.0,60.0,63.1578947368421,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2016-12-01,False,44.44444444444444,0.0,77.0,20.0,68.42105263157895,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2017-01-01,False,44.44444444444444,0.0,94.0,60.0,64.91228070175438,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2017-02-01,False,33.333333333333336,0.0,100.0,40.0,64.91228070175438,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2017-03-01,False,33.333333333333336,0.0,88.0,60.0,50.87719298245614,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2017-04-01,False,33.333333333333336,20.0,87.0,40.0,78.94736842105263,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2017-05-01,False,22.22222222222222,40.0,77.0,80.0,63.1578947368421,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2017-06-01,False,88.88888888888889,0.0,78.0,40.0,68.42105263157895,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2017-07-01,False,33.333333333333336,0.0,80.0,20.0,56.14035087719298,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2017-08-01,False,33.333333333333336,20.0,64.0,0.0,52.63157894736842,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2017-09-01,False,33.333333333333336,0.0,82.0,40.0,59.64912280701754,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2017-10-01,False,22.22222222222222,0.0,75.0,20.0,54.3859649122807,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2017-11-01,False,33.333333333333336,0.0,81.0,0.0,68.42105263157895,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2017-12-01,False,33.333333333333336,20.0,81.0,60.0,63.1578947368421,9.0,5.0,100.0,5.0,57.0
Harrisburg-Carlisle,2018-01-01,False,22.22222222222222,0.0,74.0,20.0,50.87719298245614,9.0,5.0,100.0,5.0,57.0
