zip,RMSE_train,RMSE_test,RMSE_pure,forecast
1013,9.416815356898342,15.229586549598269,96.26890745342388,"[0.65659287 0.6021919  0.56109806 0.52894797 0.47263818 0.42754774
 0.41062115 0.39877876 0.3782507  0.3657836  0.34993661 0.28250781]"
1020,7.524863925596112,16.58124501235611,102.56163999921077,"[0.614122   0.59053474 0.56556533 0.53114726 0.47997288 0.433414
 0.41576511 0.40062563 0.37666592 0.35555224 0.30501755 0.21855228]"
1040,8.324169273535091,18.51678896229094,99.15024928597639,"[0.65884148 0.55782626 0.50297799 0.46495782 0.4120152  0.38555604
 0.39094056 0.40958273 0.40905985 0.40010647 0.39494946 0.34705382]"
1085,11.146869576412206,16.115222885584117,109.39484351759987,"[0.7505085  0.68758409 0.63547853 0.58372677 0.5123254  0.45817726
 0.44257829 0.43789382 0.43465    0.43694145 0.43285985 0.40562714]"
1104,7.455537863310836,20.01595447718016,114.58808782792187,"[0.64214609 0.58307287 0.53178993 0.47879061 0.43317533 0.39112151
 0.37086351 0.36401426 0.34101437 0.31578321 0.29968879 0.22332915]"
1108,10.928310823987735,17.87229749137496,90.57421989190509,"[0.75670113 0.72185028 0.69423884 0.66346811 0.61185954 0.56660452
 0.54664985 0.53634227 0.52609031 0.50780082 0.47199318 0.41057187]"
1109,8.359523036366719,27.994905026318282,155.01115160740844,"[0.68859345 0.61576394 0.55067277 0.47542455 0.3929164  0.32355274
 0.2875288  0.26281041 0.22416119 0.19331098 0.1686377  0.10693716]"
1420,7.180678155748459,15.585269441444785,93.6228324197269,"[0.65286298 0.63666327 0.63308617 0.62004201 0.60720979 0.59884645
 0.60064424 0.60702824 0.59961458 0.57194286 0.55415352 0.53684944]"
1440,9.356168882032131,13.774857620910431,74.1178935754922,"[0.74144029 0.71517912 0.69074865 0.65651749 0.61793609 0.58507053
 0.5646807  0.55261104 0.53443966 0.50259828 0.49320997 0.48028872]"
1453,9.093223947552293,12.083894285303419,65.75798372020286,"[0.92510455 0.87640105 0.83142093 0.78333511 0.73552743 0.69759784
 0.67114096 0.66121972 0.63809211 0.61379274 0.60283678 0.59252397]"
1545,10.470579460807947,17.604030429005526,76.19701108539776,"[0.60454289 0.60058646 0.60194546 0.59135325 0.57884279 0.57055252
 0.56902547 0.57822254 0.57219325 0.54443181 0.53181592 0.5263169 ]"
1550,10.864741528212212,12.418768653262289,43.607411921889465,"[0.8840186  0.84925855 0.81263926 0.76901881 0.72532041 0.68847434
 0.66492121 0.65387884 0.63820359 0.62092451 0.61747357 0.61263592]"
1602,7.935577250927477,13.69883677398186,77.52445379087479,"[0.92733463 0.87380964 0.81802513 0.75753784 0.69904182 0.64676673
 0.60723054 0.58349232 0.5530812  0.51978257 0.50345286 0.48417388]"
1603,8.233954007864426,13.112464295546173,65.12203498671306,"[0.83293618 0.80568455 0.78187268 0.74635058 0.71002155 0.68051702
 0.66522568 0.66104349 0.63971993 0.6024395  0.58104962 0.54807638]"
1604,6.52600087188361,11.152071000919088,59.38379235265531,"[0.84250771 0.8178501  0.80122897 0.77314419 0.74406601 0.72179141
 0.71168278 0.70523623 0.68673406 0.65500343 0.64478698 0.62316572]"
1605,6.330612020265669,14.566202341154463,86.52944579150997,"[0.81346864 0.77915183 0.75481403 0.72098258 0.68505369 0.65557929
 0.6360322  0.62377423 0.59591449 0.54484243 0.51197144 0.46837148]"
1610,7.678104060167579,14.767497523379447,68.92816264474061,"[0.91819736 0.87762167 0.84386967 0.80057543 0.75717645 0.72021846
 0.69112953 0.67342585 0.63642178 0.58545772 0.54070205 0.50085607]"
