zip,RMSE_train,RMSE_test,RMSE_pure,forecast
10001,20.30736301812391,19.6107594288023,51.10950513627087,"[3710.65083388 3692.07848154 3681.82303502 3672.99689354 3678.23703526
 3682.76490949 3689.12488056 3700.47899315 3712.59649492 3727.42728047
 3739.35190102 3745.22044813]"
10002,20.518773022583318,21.832246113157403,186.8189590514619,"[3436.85765926 3401.76792234 3368.9582889  3335.55140991 3309.62278661
 3284.47794826 3257.75361915 3235.10183205 3213.32346831 3192.58251088
 3171.15292388 3149.18507655]"
10003,19.199070884939136,13.682721631068382,39.5540973395355,"[3639.3938049  3619.93490606 3611.60999573 3606.63967971 3613.05555369
 3618.70711078 3626.6794113  3641.89372826 3658.40721747 3676.78807394
 3690.98899898 3702.83182237]"
10005,20.119912049865803,13.500892509500972,45.152387217590785,"[3660.39909491 3645.82541824 3638.51496435 3631.7112567  3639.21840442
 3649.14590156 3660.74550486 3677.61024796 3694.90027795 3714.0637384
 3729.91281463 3744.47176962]"
10009,27.997992343880593,20.39051171352321,300.86025485368623,"[3634.35525298 3590.20257108 3552.54298625 3515.70666437 3490.51041986
 3464.05660822 3438.98594744 3417.95708949 3392.16162504 3366.90340716
 3343.90668991 3316.18714455]"
10010,16.19250258429602,15.371709220505522,37.160364946241124,"[3667.0797592  3655.10125009 3652.19695155 3653.75162133 3664.86975797
 3675.43730366 3683.13160641 3690.98885783 3698.45907292 3707.44390014
 3716.85506708 3725.83470387]"
10011,25.74006588910342,15.785438264147265,33.3425525099288,"[3805.50934042 3786.57527843 3775.83496271 3766.57576156 3770.89103618
 3774.85846125 3779.16568215 3790.50998791 3799.48584887 3811.17954777
 3821.32024008 3826.32798582]"
10012,29.56380466595754,18.09716205374678,156.57958193957302,"[3473.17464466 3439.94287558 3415.55362637 3392.07408182 3381.16511453
 3369.09951659 3359.7662606  3358.24508896 3354.4622989  3351.82780282
 3344.7160175  3331.73720556]"
10013,30.807202666279604,23.90848193773886,152.28201670802187,"[4399.68384195 4364.5109387  4341.15445166 4321.04515251 4315.50594636
 4308.59123767 4303.75599262 4302.16880656 4300.7713691  4301.99975358
 4297.62656561 4286.62708417]"
10014,27.20878035665477,13.833668780696208,22.626364209476165,"[3849.76659911 3832.22063119 3822.73167462 3815.76400403 3822.73887136
 3828.96766906 3837.50794342 3850.39680787 3862.75127077 3877.596222
 3892.25504515 3902.81954874]"
10016,19.588112765849704,16.64932032217348,20.28650983099056,"[3553.04994264 3534.39041872 3524.67015526 3516.8624901  3520.2722228
 3522.31383653 3526.30104499 3536.26506004 3542.62823003 3552.26433518
 3562.38405628 3568.95757977]"
10017,24.429141608731967,21.241055524183565,109.62159324097478,"[3476.34541614 3438.72940026 3414.35613682 3394.21521745 3387.50887149
 3379.2570652  3370.20984926 3366.82771885 3362.2807798  3361.19119522
 3359.35674435 3353.90885568]"
10018,23.357013043716208,24.576540555730244,51.49862814920365,"[3662.05700479 3636.26331144 3617.58597386 3599.13400613 3595.00162286
 3589.43886232 3585.27155197 3587.80219997 3588.33811314 3590.42588103
 3587.47988874 3578.01029885]"
10019,14.79239307565155,13.0227354319724,41.44644751682922,"[3626.82736178 3606.91771738 3593.48524727 3581.77318544 3576.4623911
 3569.9408202  3563.80067193 3559.43696533 3554.63791929 3551.56262625
 3545.71930337 3536.45513515]"
10021,23.59750113968287,21.447172514164823,192.37940050390614,"[3091.00385228 3059.53138399 3034.34953543 3010.26007447 2997.92549647
 2981.81681955 2962.59420719 2944.90375794 2927.07178581 2913.23128907
 2895.7291167  2877.63366667]"
10022,15.88894932876731,22.141410566969224,51.52296433557059,"[3959.93913467 3946.31684458 3942.8821004  3943.19265794 3953.77975546
 3962.76574117 3972.31334812 3982.68547241 3991.04134499 4001.23952216
 4009.6710193  4015.16559453]"
10023,17.66898595977793,18.93664264826624,105.9772724463056,"[3556.98672971 3526.58490719 3503.4840254  3484.06339978 3473.73705213
 3462.25396319 3446.87920861 3432.43037497 3413.70837257 3396.7609142
 3377.24357868 3354.43929311]"
10024,20.388084628146313,16.71497473145458,62.46349884460463,"[3428.20407134 3404.05157688 3385.54885407 3367.32438907 3358.98943315
 3349.84511806 3340.19559835 3336.25715913 3332.53522406 3328.83265132
 3322.65793862 3313.33666398]"
10025,24.826220702876938,26.83981239229465,238.23430083034106,"[3562.42927978 3515.08039536 3477.61874964 3444.50339749 3423.29443115
 3401.20287789 3378.73988946 3361.66533302 3344.61515008 3328.90578049
 3310.97695996 3290.35538662]"
10027,20.767447844137454,24.66414050997984,146.44033539124135,"[2941.82540019 2908.54574766 2891.07908364 2880.04459442 2881.88211032
 2882.59581828 2881.48245177 2883.41752853 2884.73051627 2888.56289506
 2890.43412126 2890.9996641 ]"
10028,30.217713361533498,21.081526620300014,327.4508648083564,"[2973.65834788 2929.12871692 2888.38719925 2848.62753269 2819.49744745
 2788.48526847 2754.37592777 2721.54209789 2686.52413537 2654.93408781
 2622.35044796 2587.96805216]"
10029,32.24162005018507,22.167983915783484,207.16467474104454,"[2757.44414249 2723.21113939 2695.12411022 2667.24863404 2655.75613837
 2643.63565397 2629.22381327 2618.34929984 2604.33192652 2591.60984897
 2581.52991976 2568.75138688]"
10031,18.94616615370164,28.45784055820078,80.79578337117412,"[2747.00454263 2710.72463622 2677.75397072 2646.52773798 2628.85406211
 2613.93502458 2602.93998534 2595.17180286 2587.55253959 2582.44751371
 2576.2753799  2570.10698655]"
10036,22.553350279773287,27.082734048788964,78.70952017305005,"[3547.07216564 3507.08003073 3476.10841106 3447.27092496 3430.98336026
 3412.97908172 3394.69356721 3380.69430485 3365.83486059 3351.94567879
 3337.86288052 3318.8113353 ]"
10038,20.095344548942506,12.921029828115481,76.7897030477673,"[3862.33103151 3844.17502182 3833.2230241  3827.69108499 3833.37905022
 3839.67894863 3845.44552592 3856.38025698 3867.36358959 3881.65510748
 3895.05173819 3907.81344697]"
10065,15.06023506234788,28.56466364535219,61.8489419975604,"[3953.22951763 3952.06831393 3954.48960767 3956.07042542 3966.33426814
 3975.72698493 3987.2826624  4005.46969474 4025.79890462 4046.78268786
 4064.5526522  4080.89318018]"
10075,30.981524143623485,15.884874831849778,251.3813859120967,"[3042.98755559 3013.12185574 2980.45526859 2942.04531991 2913.82888165
 2882.72852618 2852.56198578 2824.17817823 2793.04847446 2762.43647751
 2724.68593383 2680.53591598]"
10128,28.119716272446368,17.26274096379959,161.55636518763083,"[2818.40464842 2792.57665897 2778.38593839 2768.86145779 2771.7924899
 2772.77465479 2768.68273384 2766.09427674 2760.72121522 2758.45536649
 2755.886367   2749.74231746]"
10302,15.248526218364546,12.3024417448883,102.53320831031132,"[1852.36768301 1834.57041245 1825.17803875 1818.879528   1819.39779522
 1819.08310273 1816.02985446 1810.63054485 1802.67966833 1795.40735525
 1788.49517662 1779.57777488]"
10303,14.827077376058297,9.208714308178157,42.77810535053581,"[2063.24200796 2052.45816456 2044.45763121 2035.50772558 2033.81387901
 2032.59314867 2030.51502448 2028.29684859 2025.4401846  2022.52213832
 2020.38595831 2015.70879698]"
10304,17.994767739536826,5.570393516817885,73.78346880612281,"[1923.45184229 1912.83808689 1904.36277505 1895.97949442 1893.0478579
 1889.81472233 1886.03821302 1883.2174759  1878.68695106 1874.18103368
 1870.26152752 1865.31768883]"
10305,18.04596831042928,9.295261854911502,53.019405900815904,"[1939.10237315 1931.55783851 1927.94622805 1925.47207086 1928.06431692
 1928.91971206 1927.84601735 1924.67360896 1919.52633368 1914.98844016
 1909.03692279 1898.7546386 ]"
10306,15.529195715720961,9.466127192648235,101.20553275111763,"[1903.6126075  1889.23204702 1878.70651776 1868.75944473 1866.49992285
 1863.61273206 1859.82940132 1854.80882353 1844.19984253 1833.43547828
 1823.93544961 1811.52655141]"
10310,15.856099982617108,8.171489999303038,67.46869623366541,"[1930.21506019 1920.66972036 1913.8056743  1906.10657356 1903.16689005
 1900.17550104 1897.16418115 1897.31804211 1898.46463249 1899.5336669
 1897.66530429 1893.51278855]"
10312,15.783146414358821,12.292974754586979,155.94188370420352,"[1767.91422705 1750.62661665 1734.57010721 1719.09366876 1708.539445
 1697.0146244  1684.73594377 1671.34277158 1656.77095515 1643.78130392
 1628.88452757 1611.61388104]"
10314,15.655091581071968,6.339117461182954,178.54048365896307,"[1840.6599195  1818.94619184 1799.63448159 1780.34515724 1767.54115169
 1753.10299028 1736.14988972 1718.95080565 1700.34202037 1681.80943593
 1664.74230902 1645.05082094]"
10453,4.243800404038522,10.388851382288756,67.07304339521221,"[1668.57321993 1655.52620669 1645.2518562  1635.21768574 1629.81735257
 1623.1823404  1615.91868102 1607.83485909 1597.73420133 1588.40838019
 1578.22470246 1565.58252152]"
10455,10.875537111421176,12.461682641943073,27.208811419136495,"[1883.47084401 1885.45025225 1893.27444226 1902.9704024  1917.52034699
 1931.56773031 1944.45503154 1956.93393106 1967.40264922 1978.85734897
 1990.38699395 2000.18419824]"
10456,10.954454923484771,12.882836355435309,75.44735435876508,"[1787.90156241 1798.29365382 1811.81482531 1826.13029409 1843.27890638
 1860.32593763 1877.62319217 1895.12431869 1912.55878001 1930.40258997
 1946.97772367 1962.86609197]"
10457,8.99756789452342,6.995848444984091,11.810682088081023,"[1853.91575964 1856.50925632 1860.80204893 1866.02479163 1873.90537907
 1882.06334321 1890.41404356 1898.7876852  1906.87538175 1915.18962343
 1923.02893831 1930.19588252]"
10458,6.970354875521966,5.873987279254549,30.676220518840392,"[1758.08387017 1757.94577821 1760.22467023 1763.39184998 1769.25351728
 1775.21608428 1780.98537265 1786.91974518 1792.61559691 1798.75550475
 1804.37455889 1809.37922788]"
10459,10.037169970857317,12.541126391291476,11.728106780780658,"[1828.42926539 1832.78164059 1840.66414934 1849.82644784 1862.67309605
 1875.46753953 1887.37007618 1899.44228356 1910.81699125 1922.73404309
 1934.54045327 1946.3388527 ]"
10460,9.186490957788394,8.23491194768998,22.684923055128422,"[1807.42053347 1812.30868106 1818.11773018 1823.46121563 1831.3715451
 1839.5576934  1848.71304926 1858.56722815 1868.26951199 1878.16508508
 1886.700051   1894.08926492]"
10461,7.992783880722429,6.432204028133989,24.166283279068338,"[1840.19473748 1842.90260785 1846.66965237 1850.6909163  1856.1681543
 1861.61185917 1867.14880563 1872.68041998 1878.0670424  1883.49985471
 1888.51459905 1893.12331356]"
10462,9.472022841548394,10.943136178077006,61.82520239606606,"[1814.54141954 1823.00460182 1833.7395047  1845.12888246 1858.76383632
 1872.27605758 1885.97701643 1899.5464014  1912.78691149 1926.52379583
 1939.84378772 1952.6870784 ]"
10463,7.071208334799508,5.691696914293554,61.69775873916165,"[1784.87668791 1774.32001866 1766.82667594 1760.07102346 1757.53411321
 1754.55537708 1751.23009651 1747.80825326 1743.74293305 1740.69747676
 1737.18878804 1732.7271094 ]"
