zri,total_pop,percent_rental_units_occupied,percent_highschool,percent_work_from_home,percent_buildings_50+_units,median_building_age,median_age,income_per_capita,percent_native_am,percent_buildings_10_19_units,poverty_rate,percent_white,percent_commute_public_transport,percent_associates,percent_units_owner_occupied,percent_workforce_unemployed,percent_buildings_20_49_units,bs_total_stations,trader joe's,flood,gun_searches,pronouns,twitter,lululemon,retirement,same sex marriage,hurricane,political correctness,job opportunities,unemployment,layoff,wildfire,hashtag,fake news,multifamily_for_rent_searches,thrift,make america great again,flight tickets,black lives matter,lgbt,whole foods,fire,apartment_for_rent_searches,places to go,starbucks,getaway,euthanasia,net_job_rate,startup_firms,state_local_perc
11.47313237356877,0.0224227224927469,0.0092724774794556,0.0001947146696734,0.0063269008066326,0.0970549138940868,0.0057922349184407,0.0106617553845607,-0.0022383786109816,-0.0053166677109431,0.0461157890817101,-0.0013824242846732,0.0123141863799898,-0.0050584784775878,0.0030896665259974,0.0326023511178239,0.0001517782478577,-0.0010204921177403,0.0,0.0386164385268206,-0.0128378432685003,-0.0018836215793265,0.0014855435406255,0.0188127526111456,-0.0106454468442198,-0.0134240372276023,0.0134366507161101,-0.0074955241455983,0.0,-0.0091230824336545,0.0298700962239391,-0.0159621630955997,-0.0067960456375489,0.0036282435851737,0.0284870926643947,0.0066415429353952,0.0117055862064612,0.006750160881938,-0.0011095529806066,-0.0607088548179871,0.0093546574162537,0.0095195088202355,0.0032253988527495,0.008348158309211,0.0017777441540911,-0.0097928868119786,-0.0010022826345966,-0.0162911718988165,0.0039475104020607,0.0257288987106925,0.0366719860542454
15.280341234364991,0.0009880623717672,-0.0039564747672317,-0.0077072662779104,-0.005828650467177,-0.0840106583587011,0.0148032365535648,0.0237307878753856,0.030888040450272,0.0057232475791448,-0.037071210016087,0.0150266303458499,0.0568972704256038,0.0345168373056179,0.0116649687384677,-0.0014431745407926,0.0190438384260709,0.0226237932995492,0.0,0.0223698521611401,0.0147291711257284,0.0333182834389464,-0.0134824247936209,0.0206614875195116,-0.0042600030766838,-0.0184610789425854,0.0377989704140218,-0.0004947867154794,0.0,0.0090651277656204,0.0042904492952124,0.0101480490526066,-0.0054008735523511,-0.0155265353127119,-0.0098189634407283,0.0004184932856019,-0.0030371132473867,0.0141047596276808,-0.0024447282813343,-0.0109641711214716,0.0178104570091259,0.0017224311182921,6.728431212144059e-05,-0.002742128272845,0.0124680155925369,-0.0140892688897628,-0.0047403698110788,-0.0204410646658892,0.0009014862666634,-0.0150740397808059,0.0606347475010482
10.328216130854512,0.0221583583368409,0.0085385473904588,0.0293538296266575,-0.0041650683318559,0.0320603452550161,0.0165283665406972,0.0033120399961459,0.0458953647337412,0.0127778880948217,0.0441031266955715,0.0504410919294715,0.0624679087287949,0.0035657696849178,0.0169491781661221,-0.0193086135730176,0.0003242623219719,0.0269846493057392,0.0469485025773097,0.034305248285871,-0.0083972997870155,-0.0275467475193919,-0.0037302576892489,0.0116894948915835,-0.002646665441733,-0.0105446312776518,-0.0193236070502694,0.0018900127663545,0.0,0.0013559473490443,0.0085704530286117,0.0029748514912648,-0.0030981484889218,-0.0078855947031524,0.0043335408086313,-0.0070666924511293,-0.011342639954201,0.0149597507538028,-0.0008120850977642,-0.0551751444889748,0.0081983665188769,-0.0004167946213201,0.0028135534740167,-0.0002895122232423,0.0263656671584449,-0.0131648418444814,-0.0049207940851994,-0.0346700629442027,-0.0061952539370024,-0.0195136316130053,0.0429194673373811
11.242577604420152,0.0349676166843322,0.0170302132272535,0.028297813035143,-0.0077032416930877,0.0427234932816331,0.0066965456129157,-0.0330867663622448,0.0428294006470295,0.0114018008946463,-0.0106712985396038,0.013874617617289,0.0172340757664097,0.0007018110076442,-0.0053428517927569,-0.0153596671354773,0.0127949749102318,-0.0178559715829405,0.0,0.0316898123439515,0.0020735127507363,0.0027177713640085,-9.144280441164554e-05,0.0031670993601928,0.0020287737413349,0.000992155128817,0.0042012961032646,0.0058506282661336,0.0,0.0037234631979594,0.0039125324659494,0.0037342629809551,-0.0003535552708066,0.0009261799219311,-0.0151537450175982,-0.0103254598145129,0.009585227228968,0.0062870051432704,0.0001818772392407,-0.0348267079130593,0.0191845440557649,0.0088359208627042,-0.0015218287917243,0.0071653797798076,0.013354901940092,-0.0114546739608477,-0.010615103902212,-0.0168858253419038,0.0375194433031511,0.0262993847496511,0.029043972603695
17.011477522028134,0.0140760121985417,0.0067098306469706,0.039600020313578,-0.0092376230417027,0.0136467831845301,0.0178904734414377,0.0150138145781808,0.041938616430849,0.0,0.0112474815715732,0.0036461230890931,-0.0272704251910257,0.029939753397056,-0.0113386574075896,0.024894685016521,0.0159968956157172,0.026069228090336,0.0650977991595629,0.0353598958470207,0.0003031978430771,0.028198654604665,-0.000117298659959,0.0306329689126276,0.0149579013047012,-0.0205461261951881,0.0107911224476684,0.0074524628599135,0.0,0.0041256130980922,0.0042942560356031,0.0124036298762308,-0.0077642449220458,0.0292813339398241,0.0064749735295408,0.0098293544622554,0.001080181892257,0.0170853138009106,-0.0016698651022932,-0.0222344028515397,0.0058608417556558,0.0049620140425976,0.009671564187716,0.0107249899572792,0.0148317765031926,-0.0424403813661213,-0.0086569724353663,-0.0037684688155903,0.0645837425271989,0.0154965445067176,0.1132286887545901
12.86818597393684,0.0298556913813548,0.0274515820180651,0.0091177634157832,-0.0061267545248223,-0.023640419710088,0.0248355367788812,0.0046668896430452,0.0051291502278802,0.0055881277002955,-0.0015649411881495,0.0298319588300106,0.0796704388730906,-0.0234633298977041,-0.0106816738587761,-0.0234314107727594,0.0315424019186825,-0.0009015938567584,0.0,0.0266210743771122,-0.0073951900213632,-0.0093903469267421,-0.0199229949859754,0.0115778827805494,-0.0046414074544122,-0.01466595178487,0.0069111757623421,0.0120705453838625,0.0,0.0041406875929479,-0.0054565838036491,-0.0091914992593673,-0.0022753004178936,0.0133246286861041,0.0030009080949613,0.0007013811595606,-0.0078452184592896,-0.0042569480860017,0.0146127989380335,-0.0382407030705258,0.0061889197496902,-0.0009817170257242,0.0099733933482615,0.0005358486194435,0.0119252994113943,-0.0128919397135525,-0.0008595576036581,-0.0106434176408012,0.0142723553814003,0.0097414000372355,0.0714252511159876
15.392566652188451,0.0044941842284296,-0.0106209758507067,0.0472166542930128,0.0154561165340754,0.0860548386701618,0.0448860906906023,-0.0297138940421569,0.0303290290669502,0.0247901457782497,0.0077891621058214,0.1252302323585623,-0.002422641383282,0.0123652841451331,0.0292275232826002,0.0055646008378471,0.0531270426706433,0.0401555983699968,0.0688627023575045,0.0281278666886743,-0.0057856720879091,-0.0061880897271724,0.0004893743055502,0.0093228817469286,-0.0134197821461637,-0.0304889138527894,0.0070799869642657,0.0174915239745843,0.0,0.0228525081077544,0.0043891105153683,-0.0094104912894344,-0.0116904723323539,0.0257283361399394,0.0166406543022037,0.0043699006963557,0.0083992640468626,0.0389349203532538,0.0126967561442705,-0.0047379663839015,0.0131682729450104,0.0060081114782908,0.0229966851486622,-0.0105104252842763,0.0037559042529915,-0.0366522210273754,-0.0158527094632314,0.0012218429435977,0.041823309769319,-0.0056062832772277,0.0745275649260681
20.736878294673613,0.0139781620045364,0.0201499356410774,0.0442668375476758,0.0080557742799527,0.0486314073334488,-0.0285806421578654,0.0006176484490054,0.0298668112387268,-0.0214347406895079,0.0136346027849629,0.0217423092660582,-0.0294483104786454,0.0922368178093997,0.0090607587259172,0.0081200873622104,0.0054814169861461,0.0332843144121119,0.0,0.0298329836479236,0.0203853901866668,0.0429351486678291,0.0104450297092875,0.0418082350675483,0.0083000029840596,0.0094931718985884,-0.0003960050754587,0.0143956645559717,-0.0212637932800303,-0.0084279255327337,0.02140205880674,0.0069847769898991,-0.006035530412636,-0.0065506407258827,0.0197599413486329,0.0524542113954922,-0.018833781097213,-0.0063369577715645,-0.0062664981687796,-0.0222896499993967,0.0224529108727993,0.0080587752516234,-0.0019082291291991,0.0162524725729404,0.0088171696112542,0.0177300633532397,-0.0022334917283617,0.0070538525443011,0.0718465482392367,0.0249943032211585,0.0823440678870259
10.304157774012104,-0.000213747589417,-0.0167394066303755,0.0174501729589278,0.0391123644184079,0.0073387665016648,-0.0154355819759115,-0.0017706314480819,0.0241526576070938,0.008579495793012,0.0255128900851058,0.0104146714755453,-0.0114950229940095,-0.0071315098521911,0.0004080199541902,0.0254416363003668,0.0038152682027619,-0.0029284450885773,0.0,-0.0066122374245994,-0.0163091602341539,0.0154350442061956,0.002591987635637,0.0124652679897208,0.0027751768226924,0.0111714593542127,-0.0032941700562535,-0.007645288453756,0.0032146652162237,-0.0055183845957288,0.0195469031730501,0.0170534482656701,-0.012238960249579,-0.0046940101934684,0.0219071719534522,0.0150881759459948,-0.0197728298671832,0.0039713381712742,0.0001114067124727,0.0051795467706499,0.0023350045452994,-0.0043693738761995,-0.0016423563033443,0.0163250881390135,0.0017135015719216,0.0340783849818826,0.0015312239841522,-0.0042328452474039,-0.0008783034290817,-0.0014744676642712,-0.0035129455043255
12.324733707101418,-0.0039427994095623,0.0046743606934176,-0.0111379503024383,-0.0137251961741278,0.0510350206270899,-0.0262641044664007,0.0079240968522451,0.0174116699862616,0.0043355896137275,-0.0004676463670668,0.0116009357203441,-0.0124302981049556,-0.003059368463444,0.0160158070009763,0.0026638138602312,0.0480316402413338,0.0017686782888572,0.0,-0.0145067765088188,-0.012828496824824,0.0197211486704216,0.0060845840961019,0.0193104199427009,-0.0015972547981568,-0.0053733735200445,-0.0061957138828103,-0.0082262535229362,-0.0123554094679718,-0.0008009590964984,0.0035334337623802,0.0373962052177916,0.00984930827626,-0.0020408550947011,0.0185798309598395,0.0110944870288864,-0.0049435310319742,-0.0073502849106176,0.0199938145017266,-0.0026120739266917,-0.011248948801475,0.0085484383274063,-0.0082264881941664,-0.0062646151376426,0.0018810729323344,-0.0048539339048272,-0.015734824622427,-0.0173415695858499,0.0038827283459033,0.0001885461293875,0.0698618582132348
