zip,RMSE_train,RMSE_test,RMSE_pure,forecast
1013,5.253182960437742,54.307880418197364,58.52252138963228,"[1103.99778145 1098.0838398  1093.32404101 1090.29175084 1087.78223546
 1085.50711656 1082.81707816 1080.35388352 1078.08039512 1075.97865488
 1074.04556374 1072.26600125]"
1020,5.533994999002855,55.924044453624624,53.584743771159836,"[1120.74026152 1117.79664469 1116.26234668 1118.28702095 1119.51222707
 1120.02332962 1120.41896855 1120.81606222 1121.25057026 1121.72689602
 1122.24391281 1122.79825731]"
1040,4.437915477138671,53.08248945315689,58.62061786406063,"[1097.06283666 1097.62341538 1095.96926959 1076.36301977 1076.81518034
 1076.34819279 1075.70694123 1074.71137206 1072.98375345 1070.46821634
 1067.14993906 1063.63157526]"
1085,5.915933387941441,58.81018893194297,61.006733112979575,"[1147.37307121 1146.93251365 1147.30307578 1143.12262678 1140.19155584
 1138.05950127 1133.45927319 1125.73089082 1120.81134624 1117.75325442
 1116.65452964 1117.03981455]"
1104,5.458376018317741,73.95620070989119,69.84031861850266,"[1123.55098732 1119.12812038 1112.47844421 1088.44127713 1084.41021333
 1080.54918336 1077.04992397 1075.26777259 1074.47231387 1074.78410531
 1076.16185682 1078.42393996]"
1108,6.271699657737984,60.57625919910526,59.30319332015603,"[1180.81802371 1180.2139781  1178.79104196 1174.20146909 1168.99328161
 1163.19420909 1157.30376599 1151.64524267 1146.11104562 1140.74654265
 1135.61400615 1130.79425522]"
1109,6.037977757845685,69.9888089039135,74.74823353040208,"[1155.62248285 1154.19231711 1154.50897494 1136.42180534 1132.29336139
 1128.01327593 1122.67827536 1118.3347901  1114.10752265 1110.01881842
 1106.20112695 1102.57765814]"
1420,7.401947861113657,99.8741975305901,100.64389642131432,"[1230.6170668  1229.67174919 1228.51935184 1223.05343357 1216.83136559
 1209.91853964 1202.78019259 1196.13318708 1190.32054768 1185.31062706
 1180.75654986 1176.14460368]"
1440,8.716702783762925,88.9156918406237,87.92483960642979,"[1143.15852351 1142.74358419 1142.8245131  1143.69000652 1143.92738193
 1143.92738193 1143.92738193 1143.92738193 1143.74094324 1143.16914249
 1142.29669984 1140.89240155]"
1453,6.457658932018051,36.43423607121774,37.06458814472145,"[1330.60054043 1331.42576798 1331.79173674 1327.38795939 1322.46355002
 1316.73670332 1310.39504616 1301.31572898 1290.06426927 1278.35326684
 1266.96162272 1256.599111  ]"
1545,7.089843789988208,65.68021494593482,63.91364347007316,"[1527.8488085  1532.02371387 1534.8356433  1534.2050721  1532.9533299
 1531.18061983 1528.99951092 1526.53656839 1523.95332141 1521.4055533
 1519.01704414 1516.86193089]"
1550,5.9452804545705575,36.428082473534346,36.377987264206425,"[1247.11561882 1251.78561107 1252.64258374 1246.86915931 1239.90291379
 1230.6187347  1218.12817657 1203.49141869 1191.37153652 1183.22826211
 1177.85361111 1174.61253566]"
1602,5.6887650791757105,37.11751220125583,38.2934754784189,"[1401.77735768 1405.78018518 1408.72606971 1404.80700097 1399.01648722
 1391.35441397 1381.97745373 1371.36940254 1363.16125978 1354.40487106
 1345.73258033 1337.96112652]"
1603,7.130299588738575,67.44340518200191,66.24915315794767,"[1293.43139757 1292.84621144 1291.53027825 1287.5635946  1283.52286736
 1278.61416986 1272.60854855 1265.3800212  1256.75364035 1246.7698808
 1235.87982158 1223.33257981]"
1604,6.581810325314327,55.86064683775257,56.14387740732551,"[1342.45437544 1343.19062956 1343.05699398 1338.29130471 1332.60282115
 1326.43785304 1319.7393008  1313.00455542 1306.55298843 1300.06673928
 1293.38359526 1288.05700883]"
