Metro,datetime,isPartial,Getaway,Places to go,Tourists attraction,Flight tickets,Starbucks,rel_pop_Getaway,rel_pop_Places to go,rel_pop_Tourists attraction,rel_pop_Flight tickets,rel_pop_Starbucks
Washington-Arlington-Alexandria,2019-02-01,False,66.66666666666667,75.0,,66.66666666666667,75.0,6.0,8.0,0.0,3.0,100.0
Washington-Arlington-Alexandria,2019-03-01,False,100.0,75.0,,100.0,79.0,6.0,8.0,0.0,3.0,100.0
Washington-Arlington-Alexandria,2019-04-01,False,66.66666666666667,75.0,,66.66666666666667,78.0,6.0,8.0,0.0,3.0,100.0
Washington-Arlington-Alexandria,2019-05-01,False,66.66666666666667,87.5,,66.66666666666667,100.0,6.0,8.0,0.0,3.0,100.0
Washington-Arlington-Alexandria,2019-06-01,False,66.66666666666667,87.5,,100.0,88.0,6.0,8.0,0.0,3.0,100.0
Washington-Arlington-Alexandria,2019-07-01,False,83.33333333333333,100.0,,66.66666666666667,91.0,6.0,8.0,0.0,3.0,100.0
Washington-Arlington-Alexandria,2019-08-01,False,66.66666666666667,75.0,,66.66666666666667,91.0,6.0,8.0,0.0,3.0,100.0
Washington-Arlington-Alexandria,2019-09-01,False,83.33333333333333,62.5,,33.333333333333336,80.0,6.0,8.0,0.0,3.0,100.0
Washington-Arlington-Alexandria,2019-10-01,False,66.66666666666667,50.0,,66.66666666666667,77.0,6.0,8.0,0.0,3.0,100.0
Washington-Arlington-Alexandria,2019-11-01,False,66.66666666666667,62.5,,66.66666666666667,91.0,6.0,8.0,0.0,3.0,100.0
Washington-Arlington-Alexandria,2019-12-01,False,66.66666666666667,75.0,,66.66666666666667,93.0,6.0,8.0,0.0,3.0,100.0
Washington-Arlington-Alexandria,2020-01-01,False,100.0,75.0,,66.66666666666667,74.0,6.0,8.0,0.0,3.0,100.0
Baltimore-Columbia-Towson,2014-01-01,False,62.5,41.666666666666664,,25.0,59.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2014-02-01,False,75.0,16.666666666666668,,25.0,51.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2014-03-01,False,37.5,25.0,,25.0,49.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2014-04-01,False,25.0,25.0,,75.0,55.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2014-05-01,False,62.5,33.333333333333336,,25.0,60.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2014-06-01,False,62.5,41.666666666666664,,75.0,43.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2014-07-01,False,62.5,50.0,,25.0,47.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2014-08-01,False,62.5,41.666666666666664,,25.0,57.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2014-09-01,False,37.5,41.666666666666664,,0.0,66.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2014-10-01,False,75.0,50.0,,25.0,61.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2014-11-01,False,37.5,16.666666666666668,,50.0,69.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2014-12-01,False,37.5,50.0,,25.0,80.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2015-01-01,False,37.5,41.666666666666664,,50.0,51.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2015-02-01,False,50.0,50.0,,50.0,62.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2015-03-01,False,62.5,41.666666666666664,,100.0,64.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2015-04-01,False,37.5,66.66666666666667,,50.0,51.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2015-05-01,False,25.0,75.0,,50.0,59.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2015-06-01,False,75.0,91.66666666666667,,75.0,69.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2015-07-01,False,50.0,50.0,,75.0,48.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2015-08-01,False,37.5,66.66666666666667,,25.0,58.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2015-09-01,False,25.0,33.333333333333336,,50.0,52.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2015-10-01,False,62.5,33.333333333333336,,50.0,56.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2015-11-01,False,25.0,33.333333333333336,,25.0,100.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2015-12-01,False,37.5,41.666666666666664,,25.0,80.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2016-01-01,False,62.5,66.66666666666667,,50.0,70.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2016-02-01,False,100.0,66.66666666666667,,25.0,52.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2016-03-01,False,50.0,50.0,,50.0,58.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2016-04-01,False,62.5,50.0,,25.0,56.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2016-05-01,False,62.5,75.0,,50.0,68.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2016-06-01,False,87.5,50.0,,50.0,69.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2016-07-01,False,75.0,50.0,,25.0,61.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2016-08-01,False,37.5,50.0,,25.0,63.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2016-09-01,False,62.5,50.0,,50.0,69.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2016-10-01,False,37.5,33.333333333333336,,50.0,63.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2016-11-01,False,50.0,25.0,,25.0,79.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2016-12-01,False,62.5,50.0,,0.0,83.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2017-01-01,False,62.5,50.0,,50.0,60.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2017-02-01,False,62.5,50.0,,100.0,63.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2017-03-01,False,62.5,41.666666666666664,,50.0,57.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2017-04-01,False,62.5,58.333333333333336,,50.0,89.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2017-05-01,False,50.0,66.66666666666667,,75.0,68.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2017-06-01,False,87.5,66.66666666666667,,100.0,60.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2017-07-01,False,87.5,50.0,,50.0,66.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2017-08-01,False,62.5,66.66666666666667,,25.0,66.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2017-09-01,False,87.5,16.666666666666668,,50.0,67.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2017-10-01,False,50.0,66.66666666666667,,50.0,71.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2017-11-01,False,62.5,41.666666666666664,,50.0,72.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2017-12-01,False,25.0,66.66666666666667,,75.0,90.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2018-01-01,False,87.5,50.0,,75.0,68.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2018-02-01,False,50.0,41.666666666666664,,75.0,51.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2018-03-01,False,62.5,83.33333333333333,,75.0,71.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2018-04-01,False,50.0,41.666666666666664,,75.0,92.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2018-05-01,False,37.5,75.0,,50.0,78.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2018-06-01,False,50.0,75.0,,50.0,85.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2018-07-01,False,75.0,83.33333333333333,,50.0,71.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2018-08-01,False,75.0,58.333333333333336,,25.0,76.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2018-09-01,False,25.0,50.0,,75.0,68.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2018-10-01,False,62.5,33.333333333333336,,100.0,73.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2018-11-01,False,75.0,33.333333333333336,,50.0,83.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2018-12-01,False,75.0,50.0,,50.0,82.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2019-01-01,False,87.5,50.0,,50.0,73.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2019-02-01,False,87.5,58.333333333333336,,100.0,65.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2019-03-01,False,37.5,66.66666666666667,,50.0,71.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2019-04-01,False,50.0,33.333333333333336,,50.0,78.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2019-05-01,False,62.5,50.0,,50.0,88.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2019-06-01,False,50.0,100.0,,25.0,77.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2019-07-01,False,87.5,58.333333333333336,,50.0,91.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2019-08-01,False,75.0,66.66666666666667,,50.0,73.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2019-09-01,False,25.0,41.666666666666664,,75.0,73.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2019-10-01,False,50.0,58.333333333333336,,75.0,75.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2019-11-01,False,62.5,50.0,,75.0,84.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2019-12-01,False,62.5,50.0,,25.0,95.0,8.0,12.0,0.0,4.0,100.0
Baltimore-Columbia-Towson,2020-01-01,False,87.5,83.33333333333333,,50.0,83.0,8.0,12.0,0.0,4.0,100.0
Charlottesville,2014-01-01,False,54.54545454545455,16.666666666666668,,,26.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2014-02-01,False,63.63636363636363,0.0,,,50.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2014-03-01,False,27.272727272727273,16.666666666666668,,,24.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2014-04-01,False,0.0,0.0,,,53.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2014-05-01,False,72.72727272727273,22.22222222222222,,,39.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2014-06-01,False,0.0,22.22222222222222,,,27.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2014-07-01,False,81.81818181818181,22.22222222222222,,,35.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2014-08-01,False,0.0,0.0,,,46.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2014-09-01,False,36.36363636363637,22.22222222222222,,,29.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2014-10-01,False,0.0,22.22222222222222,,,32.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2014-11-01,False,0.0,22.22222222222222,,,62.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2014-12-01,False,72.72727272727273,0.0,,,49.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2015-01-01,False,0.0,22.22222222222222,,,35.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2015-02-01,False,0.0,22.22222222222222,,,43.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2015-03-01,False,36.36363636363637,44.44444444444444,,,46.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2015-04-01,False,0.0,22.22222222222222,,,44.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2015-05-01,False,81.81818181818181,27.77777777777778,,,50.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2015-06-01,False,0.0,27.77777777777778,,,38.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2015-07-01,False,0.0,22.22222222222222,,,26.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2015-08-01,False,0.0,0.0,,,51.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2015-09-01,False,36.36363636363637,0.0,,,33.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2015-10-01,False,63.63636363636363,38.888888888888886,,,56.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2015-11-01,False,0.0,27.77777777777778,,,61.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2015-12-01,False,45.45454545454545,0.0,,,46.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2016-01-01,False,72.72727272727273,16.666666666666668,,,48.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2016-02-01,False,18.181818181818183,11.11111111111111,,,50.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2016-03-01,False,18.181818181818183,38.888888888888886,,,45.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2016-04-01,False,18.181818181818183,0.0,,,58.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2016-05-01,False,0.0,11.11111111111111,,,49.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2016-06-01,False,27.272727272727273,16.666666666666668,,,66.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2016-07-01,False,27.272727272727273,16.666666666666668,,,75.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2016-08-01,False,27.272727272727273,0.0,,,35.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2016-09-01,False,18.181818181818183,11.11111111111111,,,71.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2016-10-01,False,0.0,0.0,,,73.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2016-11-01,False,45.45454545454545,38.888888888888886,,,49.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2016-12-01,False,18.181818181818183,0.0,,,81.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2017-01-01,False,63.63636363636363,27.77777777777778,,,52.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2017-02-01,False,18.181818181818183,66.66666666666667,,,73.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2017-03-01,False,18.181818181818183,0.0,,,60.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2017-04-01,False,45.45454545454545,38.888888888888886,,,76.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2017-05-01,False,0.0,55.55555555555556,,,42.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2017-06-01,False,54.54545454545455,50.0,,,63.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2017-07-01,False,0.0,0.0,,,56.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2017-08-01,False,18.181818181818183,0.0,,,59.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2017-09-01,False,72.72727272727273,44.44444444444444,,,56.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2017-10-01,False,0.0,44.44444444444444,,,72.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2017-11-01,False,54.54545454545455,16.666666666666668,,,67.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2017-12-01,False,63.63636363636363,100.0,,,60.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2018-01-01,False,27.272727272727273,0.0,,,39.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2018-02-01,False,27.272727272727273,0.0,,,48.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2018-03-01,False,54.54545454545455,33.333333333333336,,,34.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2018-04-01,False,0.0,0.0,,,86.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2018-05-01,False,90.9090909090909,0.0,,,80.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2018-06-01,False,72.72727272727273,22.22222222222222,,,58.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2018-07-01,False,72.72727272727273,66.66666666666667,,,58.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2018-08-01,False,100.0,0.0,,,43.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2018-09-01,False,0.0,33.333333333333336,,,70.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2018-10-01,False,27.272727272727273,0.0,,,55.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2018-11-01,False,0.0,33.333333333333336,,,61.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2018-12-01,False,63.63636363636363,0.0,,,84.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2019-01-01,False,0.0,33.333333333333336,,,58.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2019-02-01,False,27.272727272727273,16.666666666666668,,,52.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2019-03-01,False,27.272727272727273,33.333333333333336,,,89.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2019-04-01,False,27.272727272727273,16.666666666666668,,,47.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2019-05-01,False,0.0,0.0,,,94.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2019-06-01,False,0.0,44.44444444444444,,,40.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2019-07-01,False,72.72727272727273,0.0,,,47.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2019-08-01,False,63.63636363636363,22.22222222222222,,,74.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2019-09-01,False,0.0,33.333333333333336,,,93.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2019-10-01,False,54.54545454545455,16.666666666666668,,,73.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2019-11-01,False,0.0,16.666666666666668,,,56.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2019-12-01,False,63.63636363636363,0.0,,,100.0,11.0,18.0,0.0,0.0,100.0
Charlottesville,2020-01-01,False,0.0,16.666666666666668,,,49.0,11.0,18.0,0.0,0.0,100.0
Richmond,2014-01-01,False,37.5,25.0,,50.0,48.0,8.0,12.0,0.0,6.0,100.0
Richmond,2014-02-01,False,62.5,8.333333333333334,,33.333333333333336,50.0,8.0,12.0,0.0,6.0,100.0
Richmond,2014-03-01,False,62.5,25.0,,33.333333333333336,57.0,8.0,12.0,0.0,6.0,100.0
Richmond,2014-04-01,False,62.5,41.666666666666664,,33.333333333333336,51.0,8.0,12.0,0.0,6.0,100.0
Richmond,2014-05-01,False,25.0,16.666666666666668,,33.333333333333336,52.0,8.0,12.0,0.0,6.0,100.0
Richmond,2014-06-01,False,62.5,58.333333333333336,,50.0,66.0,8.0,12.0,0.0,6.0,100.0
Richmond,2014-07-01,False,50.0,8.333333333333334,,50.0,46.0,8.0,12.0,0.0,6.0,100.0
Richmond,2014-08-01,False,50.0,41.666666666666664,,16.666666666666668,38.0,8.0,12.0,0.0,6.0,100.0
Richmond,2014-09-01,False,50.0,50.0,,66.66666666666667,50.0,8.0,12.0,0.0,6.0,100.0
Richmond,2014-10-01,False,62.5,16.666666666666668,,83.33333333333333,56.0,8.0,12.0,0.0,6.0,100.0
Richmond,2014-11-01,False,12.5,16.666666666666668,,66.66666666666667,66.0,8.0,12.0,0.0,6.0,100.0
Richmond,2014-12-01,False,12.5,25.0,,83.33333333333333,67.0,8.0,12.0,0.0,6.0,100.0
Richmond,2015-01-01,False,62.5,33.333333333333336,,16.666666666666668,59.0,8.0,12.0,0.0,6.0,100.0
Richmond,2015-02-01,False,25.0,33.333333333333336,,16.666666666666668,38.0,8.0,12.0,0.0,6.0,100.0
Richmond,2015-03-01,False,62.5,58.333333333333336,,66.66666666666667,64.0,8.0,12.0,0.0,6.0,100.0
Richmond,2015-04-01,False,0.0,33.333333333333336,,66.66666666666667,58.0,8.0,12.0,0.0,6.0,100.0
Richmond,2015-05-01,False,62.5,25.0,,0.0,63.0,8.0,12.0,0.0,6.0,100.0
Richmond,2015-06-01,False,87.5,33.333333333333336,,16.666666666666668,43.0,8.0,12.0,0.0,6.0,100.0
Richmond,2015-07-01,False,12.5,41.666666666666664,,0.0,47.0,8.0,12.0,0.0,6.0,100.0
Richmond,2015-08-01,False,50.0,8.333333333333334,,0.0,56.0,8.0,12.0,0.0,6.0,100.0
Richmond,2015-09-01,False,12.5,8.333333333333334,,16.666666666666668,62.0,8.0,12.0,0.0,6.0,100.0
Richmond,2015-10-01,False,37.5,66.66666666666667,,66.66666666666667,57.0,8.0,12.0,0.0,6.0,100.0
Richmond,2015-11-01,False,75.0,41.666666666666664,,16.666666666666668,85.0,8.0,12.0,0.0,6.0,100.0
Richmond,2015-12-01,False,25.0,41.666666666666664,,33.333333333333336,62.0,8.0,12.0,0.0,6.0,100.0
Richmond,2016-01-01,False,50.0,41.666666666666664,,50.0,54.0,8.0,12.0,0.0,6.0,100.0
Richmond,2016-02-01,False,25.0,25.0,,33.333333333333336,53.0,8.0,12.0,0.0,6.0,100.0
Richmond,2016-03-01,False,12.5,50.0,,33.333333333333336,52.0,8.0,12.0,0.0,6.0,100.0
Richmond,2016-04-01,False,50.0,16.666666666666668,,33.333333333333336,62.0,8.0,12.0,0.0,6.0,100.0
Richmond,2016-05-01,False,12.5,75.0,,0.0,67.0,8.0,12.0,0.0,6.0,100.0
Richmond,2016-06-01,False,75.0,33.333333333333336,,16.666666666666668,70.0,8.0,12.0,0.0,6.0,100.0
Richmond,2016-07-01,False,25.0,50.0,,16.666666666666668,66.0,8.0,12.0,0.0,6.0,100.0
Richmond,2016-08-01,False,25.0,58.333333333333336,,16.666666666666668,74.0,8.0,12.0,0.0,6.0,100.0
Richmond,2016-09-01,False,37.5,41.666666666666664,,0.0,62.0,8.0,12.0,0.0,6.0,100.0
Richmond,2016-10-01,False,25.0,25.0,,16.666666666666668,44.0,8.0,12.0,0.0,6.0,100.0
Richmond,2016-11-01,False,75.0,25.0,,16.666666666666668,68.0,8.0,12.0,0.0,6.0,100.0
Richmond,2016-12-01,False,50.0,58.333333333333336,,33.333333333333336,77.0,8.0,12.0,0.0,6.0,100.0
Richmond,2017-01-01,False,75.0,41.666666666666664,,66.66666666666667,56.0,8.0,12.0,0.0,6.0,100.0
Richmond,2017-02-01,False,25.0,41.666666666666664,,16.666666666666668,54.0,8.0,12.0,0.0,6.0,100.0
Richmond,2017-03-01,False,37.5,16.666666666666668,,100.0,62.0,8.0,12.0,0.0,6.0,100.0
Richmond,2017-04-01,False,50.0,8.333333333333334,,0.0,86.0,8.0,12.0,0.0,6.0,100.0
Richmond,2017-05-01,False,62.5,50.0,,16.666666666666668,69.0,8.0,12.0,0.0,6.0,100.0
Richmond,2017-06-01,False,25.0,25.0,,33.333333333333336,72.0,8.0,12.0,0.0,6.0,100.0
Richmond,2017-07-01,False,62.5,50.0,,33.333333333333336,85.0,8.0,12.0,0.0,6.0,100.0
Richmond,2017-08-01,False,100.0,66.66666666666667,,16.666666666666668,60.0,8.0,12.0,0.0,6.0,100.0
Richmond,2017-09-01,False,75.0,50.0,,16.666666666666668,52.0,8.0,12.0,0.0,6.0,100.0
Richmond,2017-10-01,False,50.0,41.666666666666664,,33.333333333333336,61.0,8.0,12.0,0.0,6.0,100.0
Richmond,2017-11-01,False,75.0,25.0,,16.666666666666668,69.0,8.0,12.0,0.0,6.0,100.0
Richmond,2017-12-01,False,50.0,41.666666666666664,,66.66666666666667,69.0,8.0,12.0,0.0,6.0,100.0
Richmond,2018-01-01,False,62.5,33.333333333333336,,0.0,73.0,8.0,12.0,0.0,6.0,100.0
Richmond,2018-02-01,False,50.0,16.666666666666668,,33.333333333333336,56.0,8.0,12.0,0.0,6.0,100.0
Richmond,2018-03-01,False,62.5,50.0,,50.0,61.0,8.0,12.0,0.0,6.0,100.0
Richmond,2018-04-01,False,37.5,58.333333333333336,,16.666666666666668,90.0,8.0,12.0,0.0,6.0,100.0
Richmond,2018-05-01,False,50.0,66.66666666666667,,50.0,58.0,8.0,12.0,0.0,6.0,100.0
Richmond,2018-06-01,False,87.5,75.0,,66.66666666666667,75.0,8.0,12.0,0.0,6.0,100.0
Richmond,2018-07-01,False,50.0,58.333333333333336,,16.666666666666668,73.0,8.0,12.0,0.0,6.0,100.0
Richmond,2018-08-01,False,75.0,66.66666666666667,,16.666666666666668,70.0,8.0,12.0,0.0,6.0,100.0
Richmond,2018-09-01,False,62.5,50.0,,33.333333333333336,68.0,8.0,12.0,0.0,6.0,100.0
Richmond,2018-10-01,False,62.5,25.0,,33.333333333333336,72.0,8.0,12.0,0.0,6.0,100.0
Richmond,2018-11-01,False,37.5,75.0,,16.666666666666668,89.0,8.0,12.0,0.0,6.0,100.0
Richmond,2018-12-01,False,50.0,41.666666666666664,,0.0,75.0,8.0,12.0,0.0,6.0,100.0
Richmond,2019-01-01,False,87.5,25.0,,16.666666666666668,61.0,8.0,12.0,0.0,6.0,100.0
Richmond,2019-02-01,False,37.5,100.0,,33.333333333333336,64.0,8.0,12.0,0.0,6.0,100.0
Richmond,2019-03-01,False,37.5,83.33333333333333,,16.666666666666668,59.0,8.0,12.0,0.0,6.0,100.0
Richmond,2019-04-01,False,87.5,66.66666666666667,,33.333333333333336,69.0,8.0,12.0,0.0,6.0,100.0
Richmond,2019-05-01,False,37.5,50.0,,50.0,84.0,8.0,12.0,0.0,6.0,100.0
Richmond,2019-06-01,False,75.0,83.33333333333333,,16.666666666666668,78.0,8.0,12.0,0.0,6.0,100.0
Richmond,2019-07-01,False,75.0,50.0,,100.0,100.0,8.0,12.0,0.0,6.0,100.0
Richmond,2019-08-01,False,50.0,41.666666666666664,,50.0,73.0,8.0,12.0,0.0,6.0,100.0
Richmond,2019-09-01,False,62.5,41.666666666666664,,0.0,82.0,8.0,12.0,0.0,6.0,100.0
Richmond,2019-10-01,False,50.0,41.666666666666664,,16.666666666666668,77.0,8.0,12.0,0.0,6.0,100.0
Richmond,2019-11-01,False,37.5,91.66666666666667,,50.0,86.0,8.0,12.0,0.0,6.0,100.0
Richmond,2019-12-01,False,75.0,75.0,,33.333333333333336,98.0,8.0,12.0,0.0,6.0,100.0
Richmond,2020-01-01,False,62.5,58.333333333333336,,16.666666666666668,77.0,8.0,12.0,0.0,6.0,100.0
Virginia Beach-Norfolk-Newport News,2014-01-01,False,42.857142857142854,27.272727272727273,,20.0,42.0,7.0,11.0,0.0,5.0,100.0
Virginia Beach-Norfolk-Newport News,2014-02-01,False,71.42857142857143,36.36363636363637,,40.0,45.0,7.0,11.0,0.0,5.0,100.0
Virginia Beach-Norfolk-Newport News,2014-03-01,False,57.142857142857146,27.272727272727273,,20.0,56.0,7.0,11.0,0.0,5.0,100.0
Virginia Beach-Norfolk-Newport News,2014-04-01,False,14.285714285714286,45.45454545454545,,40.0,60.0,7.0,11.0,0.0,5.0,100.0
