RMSE_train,RMSE_test,RMSE_pure,forecast
14.337149795792122,111.02376611447308,134.20862721898249,"[2405.1636 2408.5461 2418.4304 2431.072  2441.1987 2443.8152 2440.3638
 2433.5598 2425.465  2418.4873 2413.5532 2412.1865]"
12.94848581634761,133.80354429495964,115.88972405115948,"[2306.8918 2317.3223 2337.4004 2356.8943 2370.1733 2374.4824 2368.9756
 2354.1716 2338.0898 2322.375  2314.5671 2314.4854]"
14.71809314255394,175.82024610556675,148.7858212390939,"[2533.955  2558.6213 2577.1323 2578.4001 2562.2466 2534.3562 2514.8948
 2509.9993 2512.26   2520.132  2532.6074 2553.4163]"
9.248322589980734,97.80506693542682,138.36106237920234,"[2329.3667 2371.994  2401.9563 2424.9558 2441.457  2445.6816 2434.9934
 2392.224  2336.0664 2334.5493 2316.8872 2301.069 ]"
14.957072964185944,153.13383221711626,100.62147826618528,"[2903.66   2925.747  2934.489  2935.6333 2930.0562 2915.0947 2890.3616
 2876.6003 2876.7803 2886.9255 2900.0803 2910.512 ]"
10.24823728599686,190.0734537685925,153.50311116736918,"[2464.158  2452.6108 2452.216  2457.542  2465.787  2474.6306 2486.7627
 2497.8098 2509.3438 2520.0732 2525.9158 2525.3865]"
10.522478915963504,89.18667808393907,64.81153323246978,"[2821.497  2838.8452 2846.6611 2854.269  2867.4834 2875.3657 2883.0415
 2879.2402 2867.6729 2853.4856 2844.5032 2841.7585]"
9.370913375181544,142.60104157532425,189.4144224675782,"[2597.9915 2584.5076 2573.1484 2570.915  2588.3796 2622.8218 2655.3
 2679.847  2692.695  2695.7036 2693.5078 2681.2573]"
17.318280387209587,110.41259797980118,107.64677700508189,"[2438.8997 2479.4316 2529.824  2569.3179 2599.1785 2599.8184 2576.8528
 2536.9243 2492.131  2455.6785 2423.4875 2414.9678]"
19.958267936702324,238.94769987432835,145.40728848027786,"[2384.404  2397.9067 2431.2957 2477.4207 2523.1008 2557.4795 2572.2783
 2559.3218 2519.002  2456.6765 2396.9368 2379.593 ]"
9.050110888049112,89.4043668537888,70.26404547103772,"[2554.3635 2540.6682 2533.955  2531.8726 2535.3303 2547.513  2573.898
 2651.6797 2680.1719 2678.6895 2669.2454 2659.884 ]"
11.075276679556309,104.1428434357981,70.9906088439196,"[2771.172  2802.176  2813.404  2816.9329 2817.8015 2816.1377 2807.727
 2785.064  2755.1396 2732.303  2737.6567 2763.7988]"
15.26518349097804,190.7687190258768,164.30556317623615,"[2382.4358 2440.0964 2488.2551 2521.001  2545.0093 2553.8147 2526.7712
 2475.9321 2438.6106 2405.9792 2379.2773 2373.514 ]"
5.993364129920335,58.41414374298459,58.56549584350366,"[2545.465  2536.439  2543.1804 2547.7744 2553.5305 2565.4778 2580.8933
 2604.4995 2630.5522 2648.9727 2656.544  2649.5574]"
5.211890062243037,106.0123908071644,75.53052236890377,"[2604.9153 2593.5613 2592.0806 2597.8965 2611.1865 2634.7932 2672.8035
 2722.6277 2747.978  2751.6846 2739.8145 2700.3103]"
5.284683780800012,49.1400929124828,54.023085435610376,"[2559.7515 2552.194  2563.4941 2591.978  2630.604  2671.7983 2702.6248
 2715.8928 2711.3293 2689.704  2647.8694 2605.8271]"
6.16640664729055,71.68504825777205,144.73567179011698,"[2535.3298 2516.3433 2524.879  2529.0566 2534.0127 2536.7065 2536.7065
 2548.0283 2569.4873 2557.4863 2535.5974 2526.2002]"
6.144490791556136,50.12768868843521,63.54456407134211,"[2463.9255 2467.5405 2485.1199 2520.383  2568.14   2609.004  2630.602
 2638.1406 2630.5247 2561.7976 2481.919  2458.7754]"
7.1453245773174645,59.521646255994455,69.44761224159188,"[2566.1624 2558.8538 2571.2295 2599.2686 2628.8987 2657.006  2678.531
 2686.9197 2682.8914 2665.1646 2631.7942 2601.8232]"
4.207581189627059,53.17728956914701,53.61656522837953,"[2389.8027 2396.0808 2408.161  2428.588  2457.3416 2487.7195 2512.8284
 2521.7866 2514.9153 2487.6113 2438.824  2422.7607]"
5.905415317156639,186.56077862685208,108.8822590760024,"[2195.7031 2155.2417 2118.02   2103.0571 2116.655  2127.8428 2163.072
 2248.2698 2310.4783 2319.203  2304.3704 2258.0718]"
9.673117817304243,99.35462687922046,318.2432550581647,"[2233.9343 2132.452  2050.5933 2028.0803 2024.6101 2005.1879 1962.5205
 1910.2766 1885.2848 1939.0117 2018.8075 2101.6208]"
8.438273277029827,66.60678784970898,72.39116104054982,"[2448.7024 2486.4944 2526.916  2547.7065 2556.4946 2557.1387 2544.9866
 2525.7302 2507.9172 2505.9243 2512.1602 2526.299 ]"
12.138395732821518,186.6604571821858,102.15012780292926,"[2394.4841 2404.4075 2407.9639 2410.0813 2409.5845 2405.906  2398.2063
 2380.0803 2362.9756 2363.7175 2375.3938 2391.4841]"
12.05054908604988,154.52626568927295,207.61363852798783,"[2428.2466 2425.0093 2422.4954 2420.8044 2419.2378 2420.3787 2422.6313
 2424.3215 2426.1787 2429.1    2435.2917 2444.488 ]"
6.49493996383283,25.572041259656206,38.01429081513798,"[2329.8398 2296.1804 2289.6975 2318.174  2383.0898 2459.9275 2505.
 2519.4006 2507.7822 2480.2476 2439.2273 2393.024 ]"
8.342533537208718,76.30549436808717,77.70141484930943,"[2055.012  2080.4736 2097.3916 2105.5562 2108.9639 2104.042  2098.147
 2093.4531 2091.43   2092.5222 2095.2598 2098.9849]"
6.177576802582672,67.70857365199333,53.09248010017264,"[1931.454  1929.847  1931.7697 1934.475  1935.2812 1934.0737 1932.114
 1929.902  1925.4109 1914.2009 1901.3837 1891.1309]"
6.629661264108057,41.75621055403684,31.67056465424413,"[2195.2917 2205.4487 2222.3352 2245.6177 2275.2588 2293.1052 2297.6133
 2285.9321 2262.8474 2240.0142 2221.9968 2213.5715]"
7.679897399947629,278.7217835055538,137.1316673242833,"[2216.0432 2177.4006 2141.094  2128.154  2148.79   2205.0996 2274.133
 2282.2905 2282.2905 2278.9678 2269.9536 2265.097 ]"
16.350998776432245,186.3950042626981,178.916086705564,"[2214.634  2252.3618 2389.073  2529.7148 2545.1357 2536.1943 2368.229
 2284.4763 2237.6443 2199.4548 2168.7778 2150.7092]"
16.291556937315665,250.96081582263545,187.5674461475986,"[2876.5537 2881.1816 2881.9536 2878.5205 2876.5105 2861.6406 2829.3582
 2808.5464 2795.7307 2787.3762 2791.434  2812.0698]"
9.709066322594689,141.04844880775573,136.98500963022897,"[2447.3494 2471.8777 2474.3733 2473.7478 2470.147  2459.9426 2443.0059
 2425.9033 2405.0813 2376.575  2356.663  2350.038 ]"
11.3301456791515,30.84800417525792,92.50061036309803,"[1650.4365 1625.0981 1571.8125 1542.802  1544.3265 1553.8911 1581.7605
 1647.4037 1659.7402 1670.1313 1673.1283 1668.4607]"
5.915475855715059,56.90101374666384,60.29592940879567,"[1716.8016 1709.6814 1702.7493 1696.379  1692.303  1690.3086 1689.3595
 1689.4329 1690.7695 1692.951  1695.4131 1698.822 ]"
15.745637201250013,97.29122305607476,133.82558674812583,"[1731.7324 1722.9908 1718.0862 1715.1808 1714.614  1716.3912 1719.5293
 1723.317  1726.9977 1736.2863 1745.914  1750.9751]"
6.315289044480434,112.769654660759,148.7779208688093,"[2739.8843 2679.1094 2649.666  2635.2295 2624.5076 2623.636  2639.9956
 2677.246  2716.1956 2754.2615 2785.3147 2794.1802]"
7.539441597953444,142.77038172622335,116.60551196272948,"[2879.5217 2865.505  2855.7466 2849.2559 2846.5796 2850.9043 2858.8967
 2869.035  2883.9146 2897.347  2910.0547 2915.297 ]"
6.19570542637522,52.93413548936352,101.26517509153184,"[2444.5227 2458.566  2480.565  2493.8909 2491.9553 2477.802  2461.5305
 2446.3423 2434.0574 2431.6597 2445.4458 2468.5688]"
9.324213080357907,88.55101895461529,73.08085324033354,"[2374.25   2365.702  2367.2559 2368.2139 2381.7324 2432.5642 2464.8628
 2469.5015 2462.5217 2447.3838 2418.563  2390.8682]"
5.02837137181621,83.71372667234455,92.22335791150483,"[2564.2412 2562.081  2560.997  2563.8555 2566.5354 2569.1638 2571.
 2572.0452 2572.5623 2572.1975 2570.8809 2568.8352]"
9.388866735637368,102.73996230154232,129.463030140148,"[2648.1528 2647.7395 2647.673  2647.855  2648.2783 2649.025  2649.9368
 2651.0845 2652.7004 2653.226  2654.0588 2654.609 ]"
4.569828923104276,93.35070076404288,100.1435257830084,"[2378.1365 2377.2214 2392.7812 2429.473  2484.7952 2509.6558 2510.667
 2449.842  2410.9812 2385.0796 2370.0103 2360.0564]"
9.074694219851894,74.37149136773574,115.4370055520054,"[2402.6946 2439.3115 2461.0803 2471.1785 2470.9858 2458.2505 2426.9177
 2392.5347 2372.2085 2382.9402 2413.6267 2451.3042]"
7.166186757386771,66.33594156400099,73.65304703514384,"[2249.8757 2233.9326 2248.994  2304.1377 2337.2563 2353.5432 2358.7004
 2355.021  2339.0657 2310.89   2278.2139 2239.2344]"
6.848088776861421,109.6726318080432,171.1735474871849,"[2436.0608 2434.5083 2433.0837 2432.434  2434.4404 2435.6707 2431.1953
 2422.2102 2424.919  2438.3867 2450.7092 2456.57  ]"
