zip,RMSE_train,RMSE_test,RMSE_pure,forecast
58103,10.008931815747207,7.5356109217963105,8.183581619177351,"[704.445, 703.4475, 703.44867, 703.44867, 703.44867, 703.44867, 703.44867, 703.44867, 703.44867, 703.44867, 703.44867, 703.44867]"
58104,14.93858712926259,7.959503200929778,7.938439594334247,"[769.4158, 768.95605, 768.959, 768.9589, 768.9589, 768.9589, 768.9589, 768.9589, 768.9589, 768.9589, 768.9589, 768.9589]"
59601,16.59089317444319,12.166420136701962,28.696340784169784,"[850.54913, 864.2517, 878.4536, 889.556, 896.0665, 898.8035, 899.77527, 900.0984, 900.2034, 900.2373, 900.2482, 900.2517]"
59718,44.7254547736224,27.39792419641691,42.369285565319885,"[1515.8757, 1572.884, 1619.4578, 1649.8921, 1663.595, 1668.6093, 1670.2947, 1670.8446, 1671.0222, 1671.0795, 1671.0979, 1671.1038]"
59801,14.640356817548467,14.518562541718309,90.85969936423415,"[812.4753, 793.003, 790.1414, 790.12354, 790.12366, 790.12366, 790.12366, 790.12366, 790.12366, 790.12366, 790.12366, 790.12366]"
59901,55.28004542106503,70.97238554310645,168.95878232232175,"[1262.7073, 1309.6622, 1333.2461, 1342.3444, 1345.4641, 1346.4888, 1346.8206, 1346.9275, 1346.962, 1346.973, 1346.9766, 1346.9778]"
66061,16.52760527287038,12.266568804667981,27.50611798200408,"[1025.4352, 1039.0903, 1049.581, 1055.416, 1057.7943, 1058.6279, 1058.9039, 1058.9934, 1059.0223, 1059.0316, 1059.0347, 1059.0355]"
66213,19.1685345247329,14.264667970213779,72.25801237033656,"[1007.9949, 986.1245, 978.45605, 978.2151, 978.2169, 978.2169, 978.2169, 978.2169, 978.2169, 978.2169, 978.2169, 978.2169]"
66214,28.332149777179154,14.171382473066744,27.525718382181022,"[872.00507, 894.1262, 905.79065, 910.40686, 912.0057, 912.53265, 912.7035, 912.75854, 912.77625, 912.782, 912.7838, 912.7844]"
66215,29.473562855369188,27.299593089352527,105.54274585671729,"[1058.6902, 1088.0503, 1121.2306, 1148.5894, 1166.923, 1175.319, 1178.4155, 1179.4595, 1179.8003, 1179.9105, 1179.9459, 1179.9574]"
66223,39.33408051803838,36.2941884528357,134.6415056132656,"[1476.6433, 1524.1426, 1563.9862, 1591.9805, 1605.2327, 1610.1973, 1611.8806, 1612.4314, 1612.6096, 1612.6669, 1612.6854, 1612.6913]"
66502,16.06545471541877,22.962587771259965,26.5484008964454,"[807.0341, 805.7012, 805.70416, 805.7041, 805.7041, 805.7041, 805.7041, 805.7041, 805.7041, 805.7041, 805.7041, 805.7041]"
66614,12.86458586282928,15.465113321351174,46.4513479137191,"[922.5428, 920.9081, 920.4173, 920.2628, 920.21356, 920.1977, 920.1926, 920.191, 920.1904, 920.1903, 920.19025, 920.19025]"
67218,8.293214277521376,8.620813995261864,14.59545866552868,"[659.08575, 665.29596, 668.74615, 670.15155, 670.64404, 670.80707, 670.86, 670.877, 670.8825, 670.8843, 670.8848, 670.885]"
73071,18.420059598648674,14.64075577276102,31.17871689400843,"[868.2899, 884.34406, 899.2152, 910.5593, 916.4987, 918.84033, 919.65015, 919.91693, 920.00336, 920.0312, 920.04016, 920.0431]"
73159,18.707224948250275,10.897110411533827,65.5222374484905,"[693.44037, 686.4283, 674.8552, 654.6478, 642.19525, 641.30865, 641.31305, 641.31305, 641.31305, 641.31305, 641.31305, 641.31305]"
75001,36.76277636249238,40.266268060002865,93.89940839231184,"[1338.3074, 1369.1454, 1384.9485, 1391.1086, 1393.2296, 1393.9272, 1394.1532, 1394.2261, 1394.2495, 1394.257, 1394.2594, 1394.2603]"
75010,26.91975349282685,27.709144198066134,87.25891713073094,"[1287.5477, 1317.2178, 1339.8711, 1352.058, 1356.9338, 1358.6299, 1359.1898, 1359.3715, 1359.4299, 1359.4489, 1359.4548, 1359.4568]"
75013,43.196445148452455,32.09333687464694,65.54957238783315,"[1471.1547, 1513.9491, 1546.6877, 1563.4698, 1570.0127, 1572.2654, 1573.0063, 1573.2463, 1573.3237, 1573.3486, 1573.3567, 1573.3593]"
75024,29.829660581271252,38.82705146520277,105.6931088802916,"[1405.6855, 1432.2795, 1445.7985, 1451.0463, 1452.8501, 1453.4431, 1453.6351, 1453.697, 1453.7169, 1453.7234, 1453.7253, 1453.7261]"
75039,39.92957498801647,48.72029621273578,113.51076676379279,"[1571.7472, 1611.1577, 1635.0161, 1645.2428, 1648.904, 1650.1251, 1650.5223, 1650.6506, 1650.6919, 1650.7051, 1650.7095, 1650.7109]"
75050,29.755124643991294,35.95991744649608,89.30650614499895,"[1220.7839, 1245.0364, 1257.6818, 1262.6562, 1264.3751, 1264.9412, 1265.1246, 1265.1837, 1265.2028, 1265.2089, 1265.2108, 1265.2114]"
75052,25.69596375744188,36.249559424968126,81.51172638345582,"[1170.5714, 1189.1227, 1197.2551, 1200.1956, 1201.1797, 1201.5002, 1201.6038, 1201.6371, 1201.6478, 1201.6512, 1201.6523, 1201.6527]"
75056,23.357106820711017,24.151533012209832,75.14477013482713,"[1383.2394, 1409.3677, 1429.8262, 1441.8718, 1446.9481, 1448.7523, 1449.3524, 1449.5475, 1449.6105, 1449.6307, 1449.6372, 1449.6393]"
75063,34.90213248557932,32.04655608706748,72.10841349483402,"[1270.6128, 1303.2361, 1323.5944, 1332.4888, 1335.7, 1336.7739, 1337.1239, 1337.2368, 1337.2732, 1337.2849, 1337.2886, 1337.2898]"
75067,31.9589788263862,36.80798635106386,84.5162699279128,"[1251.2649, 1288.7867, 1312.8201, 1323.4985, 1327.3828, 1328.6855, 1329.1102, 1329.2473, 1329.2915, 1329.3058, 1329.3103, 1329.3118]"
75070,31.746028950025,36.27143978934903,125.55026633573067,"[1600.0284, 1633.0015, 1659.0685, 1674.7736, 1681.4855, 1683.8854, 1684.6853, 1684.9456, 1685.0297, 1685.0566, 1685.0653, 1685.0681]"
75074,30.004752751723974,29.648198117943792,98.85986691384417,"[1281.8341, 1318.157, 1348.2068, 1368.5266, 1377.8904, 1381.3539, 1382.5227, 1382.9045, 1383.028, 1383.0676, 1383.0804, 1383.0846]"
75081,46.783614890362514,53.89548602947915,178.38941073497782,"[1349.6737, 1400.3135, 1439.2595, 1461.0103, 1469.897, 1473.0148, 1474.047, 1474.3821, 1474.4902, 1474.525, 1474.5361, 1474.5398]"
75093,33.05840261567239,37.74871886068487,145.72809561341373,"[1454.6575, 1485.1764, 1503.505, 1511.3228, 1514.1157, 1515.0465, 1515.3492, 1515.4469, 1515.4784, 1515.4885, 1515.4917, 1515.4928]"
