zip,RMSE_train,RMSE_test,importance
11225,17.97475163036519,54.68027993522228,"[0.16971670129964966, 0.018309460876544614, 0.08922807901008589, 0.008104006957116328, 0.004567027167896587, 0.02220087334820464, 0.0021220322439796657, 0.013555260999997154, 0.022733751177840267, 0.05882441896671775, 0.4719160661068278, 0.1963151296605945, 0.08235579290836736, 0.029614275930611278, 0.01617806827119228, 0.31358039117592273, 0.026033736083146852, 0.09000093084885408, 0.03267069613967699, 0.07969847254157525, -0.007260806652642726, 0.10485422640929376, 0.07776190069085498, 0.24919385054896703, 0.08329846594878654, -0.004811954963808818, 0.003282903565838602, -0.022320691595314246, 0.02612271606333616, 0.019757838958354146, 0.11312205680732412, 0.0123280766530669, 0.02551145750035322, 0.048199272134985316, 0.06770443987198216, 0.20354392591047277, 0.19641173866904227, -0.00835272080798033, 0.03658053219740731, 0.14857447318229333, 0.02827523069668647, 0.2552734287606069, 0.24544400697106283, -0.0005951214401083149, 0.01062320514325421, 0.12939827691920347, 0.06830810899571049, 0.014395223689501302, 0.005375555582823877, 0.10382040581577634, 0.006296843655513307, 0.07084220211191727, -0.0067976878131774665, 0.002155596855343278, 0.09416744793857434, -0.0035360753495143893, 0.011660788561655977, 0.010417912985525968, -0.0003007192248050128, 0.08438467097957458, 0.002091433190616998, 0.07127736330759316, 0.05478151069555315, 0.00930687729950197, 0.0305735600697854, 0.10197049684486381, -0.006095296249334248, 0.028388031276519454, 0.0446454100742244, 0.013955884953509745, -0.01276800906748743, 0.007547107707218226, 0.0, 0.014139274500091004, 0.0176692634854827, 0.013729274105797273, 0.03939534796726596, 0.0, 0.07249748225948349, -0.004973036807074505, 0.01075072715937786, 0.10276689771991454, -0.00717701009748084, 0.010451573553212468, 0.1425063475816526, 0.03640800671617361, 0.10186062007708419, 0.03858104899351322, 0.0038642913860877925]"
11226,13.879104919525348,42.80410141427963,"[0.040968155891938585, 0.03951702891290232, 0.15868258035257932, 0.11054173353384855, 0.06438728566147467, 0.126629984954594, 0.018551107864035687, 0.05273981701461827, 0.08449261691717203, 0.11125162339506356, 0.02398218942137409, 0.05505110815661318, 0.002297399815410106, 0.10198419762112909, 0.032081767888770374, 0.03806451262829058, 0.03353120732410031, 0.05474709793322852, 0.03149702475366678, 0.5160983934131349, 0.3550203750920886, 0.016956004637233013, 0.09158796589038887, 0.013266220325020228, 0.023497653962527565, 0.009763628471027852, 0.030155277632354593, 0.08644640143850846, 0.13569794032406524, 0.04356449611099178, 0.02309503595112128, 0.026333640236396727, 0.14574985465591617, 0.01492785623725923, 0.17123233132344096, 0.06778527095319942, 0.35232174940556593, 0.0073909867590709055, 0.14147570192357484, 0.0, 0.0, 0.0, 0.07027497803306137, 0.010603777474193832, 0.04272909098910671, 0.0031630575615293477, 0.1229353076700932, 0.004693011308129158, 0.13937867074334176, -0.015475311222251764, 0.05293553026926112, 0.014387664211438445, 0.011040892531298141, -0.004385047773318829, 0.022236190951681056, 0.044066915781596494, -0.00888424517415154, 0.027208450081021907, 0.17794667278650578, 0.043897700477307566, 0.05341665847278798, -0.016207503043371152, 0.00607312499104018, 0.029798985430640856, 0.09578845468432307, -0.010354777814466809, -0.006867883870849578, -0.0021043545894695592, 0.0035989493408827844, 0.010173364924716655, 0.003215010443861299, 0.1169032368348768, 0.0, -0.012839015482686178, 0.010449494443176333, 0.10813574970259743, 0.022683043217560428, 0.0, 0.027715544576628393, 0.01585314255946768, 0.01583958423741838, 0.05931624701239957, -0.01262650810763688, 0.09913020010917384, 0.11869555052178349, 0.26307959944068693, 0.08134596017858775, 0.2453018652285448, 0.020224994539110863]"
11228,13.765988369861933,59.818079778323394,"[0.05769732219855728, 0.04454122734307853, 0.4124275491978333, -0.011628258330967589, 0.08023282710634683, 0.05840518496973712, 0.06905974686451288, 0.019540166855766428, 0.019190606841112512, 0.2760645898382599, 0.3012274834561055, 0.046571186225153216, 0.17226808030021945, 0.042223444288274736, 0.07001079840371638, 0.0932219738027853, 0.318009923944065, 0.03493883552555932, 0.2435217933801399, 0.029831757134521908, 0.026513820598207394, 0.09845527191058556, 0.10237183019453022, 0.00621783628497985, 0.029107617397343022, 0.0628321054151566, 0.16169373530810738, 0.04514900572155889, 0.4408775475676312, 0.5714804357755692, 0.10936608984439133, 0.08383066434906383, 0.09945153492802583, 0.24037544301343372, 0.13013818170148617, 0.024697751400181822, 0.08104520193927267, 0.04527813904508071, 0.040745385926961086, 0.0, 0.0, 0.0, 0.09090108567064559, 0.13140022681332164, 0.015978540225707105, 0.02765371672130823, 0.08347272434856379, 0.024102161398209088, 0.10887338878140662, 0.044684151177135645, 0.027970381747759898, 0.004096025180808205, 0.041435046951690646, 0.022253821037901966, 0.12657108765345804, -0.0012484635938037059, 0.08525106258069015, 0.10947511715077018, 0.009206927950218047, 0.034088183869066535, 0.16496161469169213, 0.02757265243377538, 0.027608098386284974, 0.016891034451282705, 0.06532082310848097, 0.08944267302563813, 0.014305347761594644, 0.020108697316315816, 0.06242763780969085, 0.004550964009370828, 0.12131911987732202, 0.1140460745474654, 0.0, -0.00322334004401037, 0.0856632505678312, 0.12785645514524613, 0.011830792586529748, 0.0, 0.048402307977097436, -0.00869444082768478, 0.01838057373519386, 0.0830191850813844, 0.011847769118346063, 0.0019608307331104857, 0.01743468995591524, 0.03898740370149589, 0.05716465267821946, 0.002528427235570785, 0.1361601029436983]"
11229,15.710336669891399,46.58915400815842,"[0.0761748904322106, 0.015840131257920165, 0.006710273129235, -0.016801666033550933, 0.3449351591982406, 0.2587282866536169, 0.0371750798599797, 0.049015172407155694, 0.07898264508409092, 0.03184019116466286, 0.16053590694839182, 0.19276258670420887, 0.03233435355531977, 0.37020858620651986, 0.15647906240803944, 0.08187860404283853, 0.052021711724662634, 0.01929659476900869, 0.33588268621052575, 0.11294283494245017, 0.06327185819743808, 0.06210796410028907, 0.049796825689016444, 0.02157896121873293, 0.036779285048534005, 0.21229642551732453, 0.03365334300031475, 0.08102842622725825, 0.005182172063989299, 0.07673759340763597, 0.09954578848819295, 0.03783489369819759, 0.08535134286293067, 0.039953717258716104, 0.0878782482743743, 0.03472895341331528, 0.2567615910051664, 0.055121497840167955, 0.002650469467572636, 0.0, 0.0, 0.0, 0.10840848169791517, 0.02440160406787739, 0.011779606256269393, 0.028446461389050937, 0.16654075469070406, 0.01805335930547569, 0.05046171982118941, 0.06766456487712635, 0.0021477595472501054, 0.007109835504397477, 0.004759772936505424, -0.00128237235302886, 0.023109973306951304, 0.019155036785807766, 0.12754161330045588, 0.035350839339261864, 0.03329772492640504, 0.051914177148356, 0.061804419826488655, 0.030006622658469206, 0.10961437217848902, -0.009278566195826343, 0.02635298191323554, 0.005040707056170213, 0.021460047946116667, 0.06540891132539861, -0.004500678822554671, 0.04387902710502778, 0.024529592512987808, 0.020862103642997454, 0.0, -0.0008823690632818737, 0.013512747656614588, 0.052076151283661165, 0.07111292753973886, 0.0, 0.07330453448227403, 0.04172249602961409, 0.029504022029741783, 0.02900132018608903, 0.020939583456031086, 0.007107992427931142, 0.21104884146467207, 0.12459376748892748, 0.04058734853367074, 0.02051462666636983, 0.03016883633177958]"
11230,13.617121007955092,85.21450349276789,"[0.12560335771265407, 0.09467416062889744, 0.20035869951826646, -0.0027115251999698664, 0.07316588680974223, 0.040289705768489226, 0.01067085529963463, 0.15130592680606503, 0.07307988988267766, 0.01445469052218229, 0.05227129712622025, 0.0370370605467476, 0.020454745946483444, 0.007888014959344103, 0.0031096078599543997, 0.09729308335966702, 0.12293865115906222, 0.0695603318162441, 0.02611059536186211, 0.03325941361710005, 0.01135868823703401, 0.2840901038153534, 0.13419105152272892, 0.09486120669089404, 0.1834165043258451, 0.022814529800586847, 0.039410149086951396, 0.04597361933576716, 0.10123137568586338, 0.0585630518204856, 0.2286902484497526, 0.0670141217746325, 0.03653875740956303, 0.14440763011378555, 0.023962921241391877, 0.24152094204416308, 0.037099120686172826, 0.24027876543214077, 0.15569179235173025, 0.0, 0.0, 0.0, 0.04342598573110923, 0.04042935523514446, -0.00505503597673751, 0.04069437357556849, 0.4077779134896875, 0.0009160859253716236, 0.055025032228475546, 0.053076109019218, 0.03329493208880763, 0.026725805391836, 0.0365317870125379, 0.01263154403861555, 0.02234559795354918, 0.005888407611811974, 0.020317197450836266, 0.050562610046986034, 0.029147935765187816, 0.06124528687534503, 0.08355181980364246, 0.08178702957926176, 0.031147253085594295, 0.0027711996708625897, -0.0029169292137278813, 0.010116808032820002, 0.013675481474961115, 0.0019470602148006222, 0.0074253089531766125, 0.00268072967284283, 0.05255740559441535, 0.10303200172153582, 0.0, 0.0029361722245608846, 0.028603838670955284, -0.009561823725001917, -0.008587310473744392, 0.0, 0.012168886597988537, 0.003014306577149961, 0.02573797518948373, 0.02903346011416552, 0.015369860227038012, 0.008643185163615952, 0.00514037063363304, 0.09947020184829469, 0.08675150381908625, 0.0992088632485788, 0.0022233543194207783]"
11231,15.100956278109695,43.93626147480331,"[0.25785057888006513, 0.039099770127525746, 0.16356725453031706, 0.13422505265470064, 0.24298617136383394, 0.08891173083751602, 0.019260405571090322, 0.09162845509975881, 0.02112440823463846, 0.18536247080798018, 0.03963959048843835, 0.1278809557317533, 0.04725281868587761, 0.019345356733937447, 0.07033982349187906, 0.008581176498978493, 0.2801175355182737, 0.01693808900544158, 0.13468798364352197, 0.001616735477265152, 0.12103013211274738, 0.02811997739217853, 0.0071162452235331575, 0.12096926411550757, 0.06513658493454777, 0.05857330991739884, 0.010950646705359501, 0.026330699890083853, 0.00703482102884978, 0.038751569930034924, -0.001760937026353604, 0.17742028549531375, 0.010170885846136235, 0.010290019914095616, 0.2522343039667092, 0.19851319767925846, 0.10465877848806993, 0.17534349385919334, 0.28959554805226495, 0.16223647901260962, 0.47294606219250124, 0.07175708857989438, 0.2294125072720965, 0.012298363357222675, 0.027218485724255004, 0.023549192432655852, 0.48354608647226516, 0.060340945916875555, 0.04271254060530749, 0.014568419021234957, 0.005577857450043355, 0.006767783138449834, -0.01744077996095894, 0.005743722680896957, 0.1188531281970262, 0.006190087790803878, 0.050914395209981755, 0.001424384300534376, 0.012157975385444608, -0.004221235719730765, 0.08702094940370753, 0.1340523376261511, 0.09091047996780799, 0.006618490975416336, 0.07526297836196849, 0.04807890281654892, 0.010321199805154668, 0.0020020053610390054, -0.0055390376477363334, -0.00012725150427550513, 0.0013585520684147312, 0.10573805605427178, 0.0, 0.0033684272331861997, 0.05742473372409784, 0.005958970178462364, 0.025246294994418994, 0.0, 0.04135051429175607, 0.027888961826584957, 0.02002557782661385, 0.015513822651184395, 0.015020598820733033, -0.011216427386067318, 0.03072668288146807, 0.0915027129778272, 0.010318659827124321, 0.1438556194153071, 0.02485384356096998]"
11232,12.845662749299299,92.28542655340307,"[0.1806770695180926, 0.41732589554993105, 0.002991997975591687, -0.04225120289670237, 0.30164388946742293, 0.17971832338391192, -0.020250577874064146, 0.1144679207959931, 0.05783985987378548, 0.09928527520305086, 0.2376125002770908, 0.01861781825830766, 0.15712525112953424, 0.00799938653616783, 0.24751642903056625, 0.07020527837277113, 0.06210104385523341, -0.01587390406999889, -0.0077954940384983296, 0.004672374049524919, 0.26832730125071613, 0.0411270679958613, 0.2335067416791199, 0.05999319537142811, 0.3329843538755892, 0.05845349470840855, 0.09843306360099313, 0.04228264054336206, 0.12772339704814484, 0.016322377178483283, 0.029223568993731686, 0.00973656791050348, 0.07037414369724115, 0.38560111954352827, 0.1782234426184326, 0.02803085406961303, 0.4707282027089359, 0.09092122272943892, 0.0010844416205328944, 0.08048361187947295, 0.08911947659131214, 0.08637292988674727, 0.022358714780614797, 0.12300810884477698, 0.003374299218760868, 0.08618309995855311, 0.056885835127391315, -0.003076550787127541, 0.03176667820498569, 0.1754720434566801, 0.060954863275714866, -0.01353858679879738, 0.013467702203677323, 0.06319889526498934, 0.05114000148139164, 0.008753607792240992, -0.03706844713820612, 0.07642643965096307, 0.060961387186281524, 0.07642551215252413, 0.009638518935561446, 0.060079139144813, 0.06737654809056948, 0.007784490911282971, 0.10923683528754391, 0.02968843121753828, -0.0003677163254176552, 0.013895248150030515, 0.02462581949096121, 0.01735889120756373, 0.004999637336994933, -0.022088641095986628, 0.0, -0.027348560699880897, 0.051837167893543645, 0.047800924298047054, 0.03565099740796396, 0.0, 0.08330206427556863, -0.006289764148010302, 0.0496309572965572, 0.03129650383214755, -0.0021883366399146897, 0.07597602989722319, 0.044856163008969, 0.07504825684999639, 0.1827835185176918, 0.4548143826626565, 0.019821881492222637]"
11233,14.875677397600088,31.054372499648682,"[0.05406952156740874, 0.04078875676875038, 0.17709611310376872, 0.01725690328507512, 0.23241284972873144, 0.026931059795071155, 0.010501967301890458, 0.008071687879204648, 0.09290015031739984, 0.20820493945890006, -0.004028338458880398, 0.022460972796864098, 0.002913612925693476, 0.11192954089370066, 0.025678767476229325, 0.011019098712102382, -0.00943142139489006, 0.05984990706783089, 0.010519757561960441, -0.010339011093671413, 0.01084904879782389, 0.009778677164491878, 0.0313209779410466, 0.0590053159139472, 0.03147696087418472, 0.01068331925349053, 0.11498701751617557, 0.011928632545651352, 0.022455806486528562, 0.09537525277220404, 0.01166571900620661, 0.05361792967061896, 0.03559388454844403, 0.01449529883608136, 0.05605328026772116, 0.06282053514135089, 0.04416402617659454, 0.024442870696948393, 0.03009247017986416, 0.16584323671657586, 0.023193639841193603, 0.033618334408019646, -0.0006558074282346782, 0.04791018541537673, 0.016943191168301563, 0.008918065315019597, 0.05467998392104145, -0.008307657625026277, -0.008485714817612622, 0.007475359728340791, -0.002661123835175805, 0.000667718983012211, 0.001418527669411418, 0.009241290972819893, 0.00724241188196606, 0.017940197169846295, 0.021391244783635743, 0.0072216970903717925, 0.010994860828654751, 0.012289486332776045, 0.008457631463487214, 0.014985051829598639, 0.01941355768280917, 0.021740275564177347, 0.03006383297459858, -0.006809265067310388, 0.018144143263740586, 0.0018240195033789597, 0.01625118798535885, 0.015820629630107774, 0.01151214995893457, 0.05294404083211579, 0.0, -0.0014636921306295791, 0.022095906955016176, -0.02425608609149066, 0.009914445636781899, 0.0, 0.0024569010728914265, -0.0008250993354507186, -0.02518050559375784, 0.043953676433621025, -0.025904432066899963, 0.023984804587072972, 0.06377460734401819, 0.07409674556751833, 0.03151810817345502, 0.044748384178563416, -0.011289307860635867]"
11234,17.60369445952894,44.436085288397166,"[0.06619109082391517, 0.12526705963067708, 0.11705575184745354, 0.055063512156662275, 0.05345802650276288, 0.06493489638187366, 0.0025368944538499694, 0.050495102938125536, 0.14327924931101976, 0.17767719194343212, 0.28449350516507343, 0.023737407659714327, 0.036793192710368405, 0.07287000507579511, 0.021214396900132826, 0.4566063535217544, 0.03556243296501704, 0.26541175206520706, 0.029849228442674125, 0.264601421421621, 0.1283896477505284, 0.3385570564144811, 0.0371449652597986, 0.13576061486981117, 0.10887993197006662, 0.09318315792853671, 0.473794269882964, 0.023742177601422165, 0.06999669347803184, 0.028872319875341113, 0.010923679566367195, 0.23798989511403823, 0.023430134550746606, 0.06731142272578783, 0.12002804588026406, 0.004573658048102169, 0.029467173168496785, 0.5879440376444265, 0.03567823238762191, 0.0, 0.0, 0.0, 0.10082827258982574, 0.007127273223517916, -0.0014151485440038192, 0.02182480964615019, 0.2913345246789991, 0.04406429137082912, 0.028641703879530578, 0.12782194053843154, 0.06650424257608445, -0.020415637629402683, -0.01723553093982122, 0.0074775153052317744, -0.01040904569079315, 0.016196732254346147, 0.01126199312422127, -0.012618237603277072, -0.0013409218976087045, 0.02409791340431444, 0.17234073396117577, 0.0038625881788809657, -0.017650739344610034, 0.023831465143876907, 0.08371564817651556, -0.00800074283953256, 0.08918900882615888, 0.1165718086777412, 0.021671776563316092, 0.009561572564282361, 0.004623826021715516, 0.048673313580523736, 0.0, -0.012353555767218083, 0.0939272999591465, 0.07398177113000037, 0.2038631413046621, 0.0, 0.061334669052460544, 0.056762781193961054, 0.0253497727692944, 0.0448400995523317, 0.023156629086685365, 0.18549629313852312, 0.6344552566066552, 0.09508284786376264, 0.04572010039335406, 0.4984858060495452, 0.03179968349308737]"
11235,15.38837738879574,60.62969480390756,"[0.029375436444742054, 0.03232791788803424, 0.018466119085414068, 0.05681276036073757, 0.11036280185194802, 0.037394537807402095, 0.2112380298688339, 0.0316388927828235, 0.006227322584228867, 0.012738865460695026, 0.025762898393201006, -0.012354545219154023, 0.012125682556358708, 0.05520434187243661, 0.07058275577168538, 0.0018014403949895286, 0.05645418129199764, 0.024802437969352775, -0.005045022115509834, 0.031458176288370554, 0.017388389820401473, 0.011967904390699946, 0.0045233799980026745, 0.03986320736855875, 0.014744544233625811, 0.0028653688821205225, 0.01972190812274488, 0.034073350678798686, 0.0683363103952328, 0.016261068047588534, 0.01660798857970014, 0.06823862420815785, 0.02349152089243134, 0.008370834794378945, 0.0021374761040078294, 0.02262366348327527, 0.004038024562545539, 0.09478571724656559, 0.007537103781992016, 0.0, 0.0, 0.0, 0.012838505741556316, 0.047036195627405464, 0.03564471034312788, 0.06213444840695237, 0.051888630054632845, 0.013511831549881004, 0.031951074753630015, 0.007148548541576538, 0.011122037564655018, 0.013915039707847798, 0.013531827483115544, 0.0013563173011719165, 0.024946431017262682, 0.000528718291625152, 0.11488502344309137, 0.0052685939272172355, 0.024348388608130822, -0.0097571385713775, 0.020972924200270526, 0.010782480576868148, 0.03720845610472612, -0.013177401533246869, 0.023818134922614975, 0.007924387256814658, 0.01732325937114476, 0.03720214259443955, 0.0009513399344973639, 0.011281962055290862, 0.011996939650400051, 0.034525856828989454, 0.0, -0.0033468386581636533, -0.0009626695129754115, 0.014917361283980801, 0.018865477337491887, 0.0, 0.02786345160081294, 0.00798141769492866, -0.00044640621018454674, 0.011971146838349211, -0.0011109823493112847, 0.022518212166216633, 0.05342694873533249, 0.07585407586758497, 0.010078458920194322, 0.06867308804398453, 0.009590479186570189]"
