zip,RMSE_train,RMSE_test,importance
90066,20.682445596186188,40.57538600699544,"[0.07542642103830488, 0.006301728103686566, 0.2763978789282644, 0.0013426870373334232, 0.2212739272460731, 0.10745645178869578, 0.004038967305314278, -0.0007823866320242345, 0.0590548033136189, 0.08954284258083223, 0.060023147828405676, 0.11302598802334929, 0.08015076005568411, -0.0053647506704171954, 0.05917620660056366, 0.0041935239551229575, 0.006316403486470001, 0.012360261685635976, 0.04680630723039392, 0.19823600383731121, 0.014875851597834444, 0.026891604265563362, 0.05420044939862079, 0.22120143124492264, 0.024930715895538524, 0.07369990111767932, 0.006986334324048382, 0.00671585185216772, 0.033230271514658405, 0.010540705408162543, 0.0356445300722843, 0.026350113293691857, 0.057613388451972725, 0.012124125328911273, 0.08781808734064844, 0.03496222416578121, 0.10819487562194641, 0.1886035386499656, 0.062661992863704, 0.05266489301090971, 0.09499615139464801, 0.3350791231724135, 0.11222048655202466, -0.023212128535866183, 0.05852238314913549, -0.014505172109720577, 0.05805442999584742, 0.04549916315369451, 0.02280032951888633, 0.10636589734548618, 0.01331068658070933, 0.061566635779911394, 0.014405376582429241, 0.010518535041190269, 0.0, 0.032524747323173564, 0.054717099966014704, 0.0291424957597477, -0.006635943995724203, -0.0031066762315831165, 0.00846866898945109, 0.043573479504444235, 0.013277493217924263, 0.16100752266023188, 0.011387243994309015, 0.0031046842984328027, 0.02282851548494369, 0.003170637101087559, -0.01586862235523201, 0.016892816339965533, -0.03222882593259502, 0.028444706305150946, 0.0, -0.0008603708586402137, 0.005568993196050753, 0.0070159929166546675, -0.0010478381988023866, 0.0, 0.042071654874140885, -0.0010034746540809047, 0.2890088981259096, 0.010907347382158816, 0.10611678663757607, 0.012341066852407101, 0.012446739297249598, 0.032764591369852436, 0.023937974594048228, 0.033489527594640967, 0.014544356315439932]"
90068,19.92834919620796,47.6764434579622,"[0.04705998595070415, 0.0353750555492629, 0.012239625332404858, 0.005946580487161679, 0.006927831703019693, 0.029129016211951297, 0.004202635009639133, 0.03430870416956666, 0.032923555287987405, 0.046021779568452104, 0.005323288311983809, 0.017326899436093335, 0.5558026943153671, 0.05391233369200177, 0.21096719525296126, 0.06171858754962933, 0.021474034383605067, 0.07291189205774229, 0.021742847771208496, 0.01904077753476341, 0.21049864973916876, 0.05871701039848154, -0.0009683529640363009, 0.04871200953406962, 0.005142346302178247, 0.14743413485593648, 0.05803512547837775, 0.03632885886181714, 0.06414473753726369, 0.011989895182373589, 0.005511855004217692, -0.0037428755845494432, 0.011528071088547476, 0.027824749811162564, -0.008811612029098637, 0.016156521025529447, 0.006210100882947156, 0.0867971797419107, 0.12756381419736496, 0.0, 0.0, 0.0, 0.19875926703307822, 0.008013577124377447, 0.03460556232823819, -0.01208424542599107, 0.004368568951267138, 0.054465293358760825, 0.07163545530549453, 0.015428041526544423, 0.057102634729281565, 0.043363724623221245, 0.14980037232343313, 0.014365118477403627, 0.0, 0.005913057167273861, 0.15018490765163395, 0.0647756873019838, 0.026336732020779463, 0.01710230667644108, 0.2046869306067025, 0.03247234428247325, 0.037379668387456544, 0.026022623890319174, 0.02177691894943834, 0.04398995937390504, -0.008646968984724168, 0.01326937961167629, 0.008801892969031444, 0.12203427966607228, 0.07868326435286477, 0.012282731870270291, 0.0, 0.004990589497606779, 0.00794563950113747, 0.01927290283997718, 0.12369329373120563, 0.0, 0.018401338000015866, -0.0007409919598254655, 0.07295676624479808, 0.062396026535439075, 0.06976161655800595, 0.02902054544108812, 0.5166442117970225, 0.0060144243764326255, 0.17358802338864532, 0.06165532368911064, -0.009043511303621576]"
90069,20.73235700829001,59.115911901224145,"[0.07114129161102101, -0.0021053500324144103, 0.06970147269949112, 0.10576970167403443, 0.0019190650925304809, 0.07937259330957747, 0.05169551836944031, 0.046458237627050814, 0.03029250531383143, 0.09397147643640058, 0.003456138098099082, 0.11332103051144382, 0.003141776523065909, 0.23902636948486844, -0.03998779526696217, 0.01742432196627952, 0.034358856066705856, 0.006654553485720527, -0.0021111734357472933, 0.014248195107986916, -0.0016891749907265163, 0.13147304607978882, 0.006702633903831412, 0.06780142327348848, 0.034830264757020446, 0.012101190857637611, 0.05162531052825714, 0.05797455066172463, 0.20269528509965307, 0.010305886962131083, 0.03957492475562141, 0.016857019532629414, 0.0573408860593867, 0.06756259957998023, 0.00931315039842584, -0.013356266204075484, 0.040215262472178104, -0.012793126576023273, 0.4548268817065193, 0.46709791135336487, 0.11061152072031466, 0.04419460942164366, 0.013436604233109994, 0.0684679505265311, 0.0802652780816917, -0.009039132364437874, 0.013825709566452682, -0.007778721047239867, -0.009511144020735718, 0.000901566057733616, 0.01605710701760077, 0.006384302642637341, 0.00829554785931097, 0.08002847470791541, 0.0, -0.0049473040249589095, 0.03791259236031519, 0.010497055533192912, 0.06498443862577719, 2.8476515576247863e-05, 0.29497701564794765, 0.06270798149049206, 0.022100069898356, 0.027097665797220172, 0.0011925471137730348, 0.023565838794221028, 0.005141047302709145, -0.008197764553928732, -0.005239577861038458, 0.015138302453523211, 0.3752311992136983, -0.001163531424180686, 0.0, 0.004616002241319972, 0.00726204443654721, -0.011111012601764059, -0.01649022086260965, 0.0, 0.03185924180657729, -0.004900016690881581, -0.006821334666801238, 0.007085755004839989, 0.1784263034631952, 0.013880999770277125, 0.1747466244815885, 0.08967746272899668, -0.010325209012333914, 0.10476723390193232, 0.0068444371755553846]"
90220,23.716215535132065,145.29334292391522,"[0.014825550956159006, 0.011126029037315632, 0.03708302470749136, 0.00783773529847398, 0.17558623154817865, 0.020922790165742056, 0.01792355783005184, 0.048742680648890646, 0.06666413086969691, 0.004331840186300617, 0.14847736644643716, 0.13456366801643727, -0.0007912341866274097, 0.07088190983820453, 0.019186018552983963, 0.013389327111705374, 0.04015456758476588, 0.19093228850606936, 0.08392552546637222, 0.02725012541624916, 0.0035232221260736996, 0.0059601622999705395, 0.03100300133427103, 0.027749314989190976, 0.0017622364732479134, 0.01656733337495475, 0.008504738880705354, 0.011429377050507394, 0.02551583940102442, 0.051748216520095314, 0.04670213205852214, 0.008760868024115798, 0.030617281523844797, 0.02112133385899906, 0.03254763354621604, 0.014432787373305445, 0.07338595846218232, 0.017870611052882568, 0.15168846099324207, 0.0, 0.0, 0.0, 0.059581958095738186, -0.003685512425686377, 0.05057805411067928, -0.00359212135929754, 0.09751795322871026, 0.013992270875997637, 0.016712062863155852, 0.015979209852991838, 0.00551704755610416, 0.027296186379997867, 0.013014845575924028, 0.06449838194739788, 0.0, 0.06162790248895189, 0.008754909690554369, 0.009728916675322052, 0.015606156107483615, 0.02852458768534505, 0.011327399454057474, 0.00905676583232573, 0.04784475334219662, 0.01632928904801778, 0.007855560191735389, 0.0051086014884693665, 0.015827009545705373, 0.007792002998849634, 0.04668921472146814, 0.07050472667748586, 0.027821163973134277, 0.03364168814491397, 0.0, -0.0010313793957693607, 0.0009297558691248042, 0.011868795178214597, 0.06917497195131084, 0.0, 0.029400011953413463, 0.02940279868508111, 0.12793465092839273, 0.10971543439861953, 0.1248524709362373, 0.08848029539960867, 0.11981032620235132, 0.04005897753494314, 0.10816961760794985, 0.09548049255317825, 0.004260768471608278]"
90221,22.746173958163716,132.84227802630463,"[0.023542091821388222, 0.003416919724433143, 0.1716491253130621, 0.013058180681736475, 0.04335169171734021, 0.07689964673699334, 0.014275666502349127, 0.23531277809310613, 0.20184087012618623, 0.023754285410818365, 0.08479497348368059, 0.01492843117218623, 0.06439300867918885, 0.15180151851975654, 0.1441265955859683, 0.04402350528319943, 0.11646461296865707, 0.18867056150771377, 0.03943009130202868, 0.039718937873322924, -0.009779236330639374, 0.2796898987049199, 0.11611918829631551, 0.011804019064960425, 0.0983683783745739, 0.03820338906188714, 0.027138080515434426, 0.02946801181661063, 0.021425947060588424, 0.13282233652245568, 0.051463023298420785, 0.037911525067082064, 0.370163172505831, 0.03759888616141671, 0.3197126473646268, 0.040381411186579896, 0.070597692832292, 0.08217208441513058, 0.03349719102102089, 0.0, 0.0, 0.0, 0.09490511126466372, 0.006488001611840044, 0.07133414899137125, 0.05935478232343838, 0.13783088882004546, 0.034094642040183976, 0.00937821788898785, 0.022111495182931984, 0.04972339997358732, 0.18814570039692824, 0.02977564449070491, 0.042657160219257584, 0.0, 0.03258813645777159, 0.087989220497388, 0.13682542375982054, -0.016855622989300656, 0.188029262969289, 0.03428135697093393, 0.03603270646466705, 0.06753083825349049, 0.08440163502753051, 0.08701188772483848, -0.02411516685697479, -0.0031963310190136207, 0.07934983868194001, 0.05050502637618659, 0.17857636677447974, 0.003954615292643959, 0.010501484279961337, 0.0, -0.000525660173850695, 0.0034104197042910123, 0.026006346768675304, 0.035994493141217054, 0.0, 0.06279567809204822, 0.11028139017344873, 0.046591632202688915, 0.008050800789338508, 0.29163463666826495, 0.05405245500270839, 0.15538744790928605, 0.0831871572176015, 0.019344923385247625, 0.051325775062377677, 0.04658111952853616]"
90232,29.198055029863674,145.95829930974654,"[-0.010357618178714723, 0.03429018340557466, 0.024404488088144216, 0.18122723823672682, 0.03220937763926068, -0.021402678306601253, 0.03115321587085429, 0.06406276032750702, 0.00540205510567815, 0.03916736566754819, 0.15476227122398378, 0.11124409234743826, 0.04285619529843254, 0.01060548138788886, 0.11022497003521692, 0.01239684354997772, 0.07858431040582681, 0.007169311049750382, 0.07073106257665351, 0.038154163655420126, -0.010137428944942295, 0.039643033102352954, 0.016827127164079414, 0.008569516806699928, -0.002011863699498906, 0.010294395867142203, 0.004482505651425717, 0.15955870167212027, 0.1533169681966, -0.006338094350064161, 0.011719469243956615, 0.15995775639022058, -0.00364694736448401, 0.058897242225598445, -0.0004358349518519544, 0.09780271061439838, 0.074701626901436, -0.007471251928450884, 0.0136555463908965, 0.023702775889770322, 0.001012738087877052, 0.006912049353906102, 0.02641601011479011, 0.016445700510478334, 0.11192982030719034, 0.009177982226080461, 0.05420642573970946, 0.02337698696231927, 0.00995909346958257, -0.015986111041674356, -0.0022285283623935115, -0.01267416803213861, 0.0013744281008722936, 0.014495630148038119, 0.0, 0.006846564302581459, 0.061375390623431336, 0.008875668394993541, -0.01834449814684591, -0.0075596749247750505, 0.1702755026655267, 0.053085438167660204, -0.0610676446181212, 0.0014258489035787747, 0.0065381354354383525, 0.0014539332240905978, 0.02039783736806622, 0.011097782206344275, 0.008762304504794427, 0.00233733256592239, 0.014508437632867244, -0.006936867174326289, 0.0, -0.0022622271121783832, 0.028646002564924222, 0.027342422115074427, -0.008572007483902966, 0.0, 0.0013486730863303542, 0.0015784162154530712, -0.02933849629688634, -2.423323112499265e-05, 0.0003963685676062756, 0.016243644627018883, 0.13437138812856686, -0.00516199019663921, -0.014085407781134651, -0.03805883915675912, 0.01855433559316033]"
90247,21.059166136831575,195.41160654626185,"[0.0517132949775192, 0.020122082755619664, 0.020428552652561827, 0.006948996362749371, 0.03741248173228273, 0.019307217660118114, 0.10136731070426452, 0.03919285473645551, 0.05202078908270602, 0.0724173082846471, 0.016253210079561375, -0.004561359191279646, 0.04560170880637937, 0.0017275447139262212, 0.027800866167593696, 0.13483029306858163, 0.02004948485433289, 0.017703957682952742, 0.0711271007866412, 0.026158668001192042, 0.028487823491401665, 0.07847031095330181, 0.011117673176029186, 0.0601294440186988, 0.0011797037072625027, 0.039278277023873764, 0.004129531596679614, 0.034895120279685, 0.07427062196025647, 0.15497189406278822, 0.023176598204576404, 0.02802648246465722, 0.12613392340607166, 0.011669359110055844, 0.060017005285836866, 0.053325222723816124, 0.004366722878682117, 0.01160956114240852, 0.04018819975758081, 0.0, 0.0, 0.0, 0.024263852314724277, 0.0018565832056260945, 0.20063262571663842, 0.05696742238364583, 0.0021296263317296393, 0.0102702712168794, 0.023816549546662458, 0.00046823719175947964, 0.01014013003668679, 0.060965702020109314, -0.02167773239660742, 0.11550344859180472, 0.0, -0.02012398142637306, 0.004346612849746023, 0.043285815498438796, -0.002554905110128569, 0.009774678872377818, 0.003872972567728672, 0.00984205364891877, -0.004292987925412217, 0.03192548798906225, -0.0018824448161071095, 0.03478741940863883, 0.0030339299911401607, 0.0039060386860669816, 0.0048642317096225796, -0.010585656566276302, 0.02327546269719849, 0.02173882257765225, 0.0, -0.00033959215202994386, 0.003381267495095708, -0.020564736167105413, 0.01421130484011135, 0.0, 0.0033661081267355453, -0.016438333391510573, 0.05725119167979531, 0.0309380832574373, 0.1483839035311525, 0.041938208102042074, 0.08078874423972571, 0.001115167208673551, 0.014377831859844425, 0.013896647938855144, 0.025084752933293153]"
90250,20.063420296246296,149.87160084006575,"[0.22681876805794654, 0.041910603592382634, -0.008288199944689212, 0.03506569876022225, 0.0833965227572524, 0.020518050493001594, 0.010218635656838115, 0.06488113113242466, -0.006862393579380566, 0.07166609671831625, 0.08532262951087421, 0.027609597660735563, 0.03608010909231174, 0.051151652868685726, 0.06214026475048229, 0.010461546422863677, 0.0035844620644740477, 0.08178383927118782, 0.11301813955407103, 0.013596980211632248, 0.20880171450322238, 0.0228546509616101, 0.021314076635900125, 0.03479022076493998, 0.059693521269366556, 0.33147022511311275, -0.01581089385697798, 0.21174609152207657, 0.037072953372101924, 0.09086598847954663, 0.014964638643197192, -0.001207457433039294, 0.042621180541656756, 0.09146894942258488, 0.07640628993606735, 0.2234930125038299, 0.005572977653831135, 0.01413314789011344, 0.0674433636877767, 0.0, 0.0, 0.0, -0.015056018726988474, 0.05953018544975386, 0.011183705115292764, 0.008436254869300441, 0.0030404256494858117, 0.01471404836114698, 0.01706271003661919, 0.011170906393599411, 0.06370983770394312, 0.03526846173937237, 0.01961998896474726, 0.015808694963281855, 0.0, 0.06207574326549059, 0.0984123039653515, 0.03996120759287636, 0.03141113977558185, 0.03462140926583923, 0.014045790446034934, 0.02371044541227274, 0.14587051976429355, 0.002792172104606694, 0.011732776415992241, 0.06279421908239247, 0.023754407840241187, 0.02061856978279364, 0.024110941886474446, 0.1980451423262728, 0.027142806505043193, 0.016298795398182797, 0.0, 0.004099694153902211, -0.0025766266079846334, 0.017937083775503293, 0.005635570622058772, 0.0, 0.010023633295261902, 0.013715729904651308, 0.12299513590050215, -0.013557848074159051, 0.16090481741439522, 0.10732950498153682, 0.144861317547464, 0.02842378769152143, 0.06387667589288948, 0.2042441013235765, 0.028443318226385683]"
90254,24.178265285747408,96.92090697547202,"[0.003928441215068634, 0.33675348638338765, 0.07781397019101943, 0.03884846825108079, 0.0794586883315116, 0.08020302169081917, 0.09868420043313852, 0.10699040769704493, 0.03936456708675884, 0.11345572502611412, 0.043623378053949, 0.0224101027495891, 0.27583662922088026, 0.5088529347995647, 0.07045499828500068, 0.1847889988505238, 0.040966652065014486, 0.03818247875845149, 0.03141484641905645, 0.08585737836864715, 0.23786053830014975, 0.693680102324947, 0.1396493430316057, 0.07137688228441963, 0.006304932296028021, 0.032708735710607506, 0.02695868856707362, 0.1703054800692767, 0.12225470532213323, 0.16959093067717168, 0.031322284952872925, 0.2586868760296419, 0.05231966119725584, 0.09217872278952077, 0.1226332370112484, 0.0891096261799893, 0.018063348508200905, 0.2862727787263284, 0.049491948069322333, 0.0, 0.0, 0.0, 0.3344056617603337, 0.011800824713230629, 0.04719341767782015, 0.1401672734510322, 0.12307627131497068, 0.10598473573829881, 0.014293846574201963, 0.026654325007223978, 0.13313131992097005, 0.020885250690010126, 0.017841573155560342, 0.017153478572820235, 0.0, 0.16997138470851358, -0.0037728064934619, 0.06796648550844497, 0.05127160059161917, 0.025233007959610143, 0.14974908384634333, 0.18944943744179366, 0.03561650950107276, 0.031549693946765656, 0.09651640998905875, 0.09973929772413115, 0.029744698481545706, 0.0014383838370446433, 0.003722301292211627, 0.0002932566335511755, 0.28416015906289105, 0.07127508763455204, 0.0, -0.004464498487544932, 0.004991642180853351, 0.04210972202743202, 0.06589448184364488, 0.0, 0.00987489080555104, 0.018744831804023976, -0.014618347571189627, 0.060471061905379875, 0.2042958604214753, 0.027455527452728834, 0.07833790476726432, 0.6820505190226147, 0.09537990791528017, 0.17002419629069565, -0.009928494500258567]"
90255,23.425644803659036,174.2998387052706,"[0.30449265648464063, 0.2954828470810611, 0.020151904144018795, 0.03926482331324643, 0.5286331488118892, -0.0016795870800179191, 0.13015906169492775, 0.04499613261808122, -0.002955314228117567, 0.011597558057896418, 0.20925937172212783, -0.004327151598792156, 0.15045947305583485, 0.0030213561838701164, 0.05947919092291998, 0.09132347149692421, 0.1609152211606344, 0.08179931481652414, 0.002721746888003196, 0.009851905366848435, 0.08933830875432447, 0.036348085522373674, 0.06510198400888267, 0.13139840346018872, 0.08956371855818634, 0.07593038331380297, 0.018393031437789142, 0.008273478570375303, 0.0932905947101621, 0.017557125314237476, 0.023424005165388673, 0.04870848089015434, 0.0888699932565582, 0.07868158607898512, 0.08623500605678847, 0.045851564644487475, 0.05288359366209172, 0.013361219609201225, 0.10455863475077098, 0.0, 0.0, 0.0, 0.18113578092570037, 0.121423165604162, -0.014664896771497626, 0.07474119104070254, 0.0835501977737374, 0.006653966824689217, 0.03608275556058005, 0.016064164569891126, 0.02378920324157563, 0.0014477452377785749, 0.09156473994204184, 0.028170692094872107, 0.0, 0.017113539238105213, -0.006762498161685726, 0.04342544303014462, 0.010966757891526235, 0.17073834056411896, 0.10624890740325421, 0.024141763261844362, 0.082825284376844, 0.04599068220859204, -0.004751530719099062, 0.015394669272440265, 0.014256746605889603, 0.005378583626666433, 0.052795171837119126, 0.2243161815435879, 0.013027129195054998, 0.1412113671616244, 0.0, 0.006383222854627002, -0.024216690250204453, 0.012395280110994555, 0.04894645391544472, 0.0, 0.08929477016976417, 0.05561435073771093, 0.051249716582725036, 0.04955866457372515, 0.5351026613693635, 0.07556224983609061, 0.0253411306264808, 0.4713398822951722, 0.0028943154229263968, 0.16609247902101987, 0.008685968895216556]"
