zip,RMSE_train,RMSE_test,forecast
11416,74.85510328321827,118.8224079722323,"[2062.4616278415556, 2052.369877394758, 2045.3001857545732, 2046.3962080572987, 2051.88430800114, 2070.604606732095, 2080.251084754104, 2094.921478215701, 2087.8626179547346, 2088.2834748666824, 2082.0828673043575, 2074.301940099264]"
11417,78.22032732033293,94.55277594361596,"[2020.5993603869754, 2000.7952051059005, 1986.0235060423827, 1986.9117213738566, 2008.5761680799424, 2007.70969947357, 2013.823064438745, 2039.0224997263076, 2028.3167742092842, 2017.0956047731243, 2024.545496968169, 2008.2635337772138]"
11418,77.34667264949515,110.63640087592154,"[1948.22698728421, 1935.6653931886403, 1930.482984855665, 1925.280847102073, 1944.0090498327886, 1955.47869723281, 1964.1357607965133, 1986.5151781139468, 1990.862852133103, 1988.028668546206, 1992.534077106415, 1982.796400466224]"
11419,57.135403376504804,120.49804705983674,"[2055.892779186941, 2036.8877737031767, 2025.9823992608478, 2027.082916730186, 2049.919377248744, 2050.951961774321, 2058.493302846062, 2093.1256760946753, 2084.535132099768, 2077.799575023054, 2088.8312929233834, 2082.477568213543]"
11420,56.80774857095548,130.68764864451018,"[2029.9575421221434, 2027.3774280504117, 2014.698893225483, 2011.5349966371075, 2033.194519666355, 2046.389561790258, 2058.863658197476, 2088.8357746837787, 2088.528278657409, 2082.2962720924033, 2096.3275760186752, 2087.880643431435]"
11421,77.1636600542662,120.2014233047072,"[1999.0394188426749, 1977.3513448313045, 1970.8552980621444, 1976.6758909406783, 1998.5158956266132, 2008.137455945336, 2020.2351188825728, 2045.1314926764194, 2044.7613300305704, 2036.7744380055562, 2039.2449046633421, 2031.7010440136992]"
11422,53.82584582574883,132.91199392090894,"[2092.277469381767, 2074.149537996766, 2064.969132044212, 2066.076405079116, 2085.5961243911543, 2085.2479219833663, 2094.9423010115574, 2132.0637187382613, 2135.670016531221, 2122.2795376781446, 2128.267685815894, 2119.036843562606]"
11423,57.62287152299751,103.09106131687645,"[1981.192877413164, 1964.2329069000534, 1959.7081326595176, 1962.897097401094, 1986.4118640035601, 1985.323566703619, 1991.938930301479, 2020.8999535067624, 2016.1780936527812, 2010.1901059288766, 2017.5354980107672, 2008.4304450607742]"
11426,48.474596462078146,74.86598838171578,"[2057.6121539954593, 2047.0999924521918, 2040.2687150804884, 2034.2845875355088, 2044.5016215505482, 2055.557772113717, 2064.273570085826, 2085.72041950316, 2087.5516082791705, 2079.8593081699573, 2086.3522772276287, 2063.281748185446]"
11427,61.6353570345193,85.55300057108123,"[2072.520852554087, 2053.1589312391793, 2053.1695569603066, 2047.7363943037547, 2059.8577541551613, 2055.455774087007, 2060.625489148229, 2086.5168875127943, 2084.313345416056, 2079.0161927408813, 2089.287161202431, 2074.6037295857045]"
11428,50.64845148876486,86.83296487388854,"[1966.9449085526703, 1962.6590925134549, 1959.7586232533758, 1957.6815969421157, 1961.5432584967707, 1966.98033501122, 1973.632739988101, 1985.0116559327305, 1983.958919359257, 1981.133013946262, 1982.44867009498, 1971.560361235447]"
11429,55.35358908177588,94.36351873245076,"[2018.9448248777767, 1999.4493595903434, 1994.4058461071713, 1997.628836288377, 2024.4256419946091, 2025.8656799171408, 2034.0836139673138, 2060.905260771181, 2048.048969126344, 2041.351732124697, 2054.1151382301564, 2046.482302171848]"
11432,47.33840889494307,88.01954772524002,"[1925.4287607004717, 1916.6712204215444, 1908.5884913287064, 1903.9662084975002, 1917.0715710842003, 1920.8432468717754, 1925.5359533945089, 1939.3261573201119, 1935.7944063659193, 1934.0740715746551, 1933.8911754144222, 1924.6968143913007]"
11433,86.74909468736968,115.64141972240182,"[2075.7289659953617, 2049.3845465202535, 2046.4700176755532, 2042.6221916529955, 2073.872490920468, 2073.8519247722234, 2084.9276894685413, 2124.4667526464655, 2117.8550253448125, 2112.898235506744, 2129.152647886934, 2119.6369281834004]"
11434,51.21498782280699,152.07247195741795,"[2061.2970336150865, 2035.8792196915208, 2029.1485670829154, 2019.7000233156273, 2038.4688561604435, 2035.5972050377975, 2039.7234364959986, 2067.647061436205, 2063.863987699241, 2058.853703841924, 2054.9412046735256, 2037.3905872247842]"
11435,57.42942404655584,86.02578096160654,"[1918.5099653719917, 1904.9261463135974, 1900.6615810019837, 1895.8947122141305, 1910.9880253714032, 1912.8905733648494, 1918.1323288506724, 1942.2522785982505, 1941.1341939660654, 1935.7694305126536, 1938.9573589053618, 1921.4703354863848]"
11436,40.3243728757331,112.63923661258639,"[2005.3726897483762, 2000.0422596877572, 1986.2409786978574, 1984.9730973560638, 2001.4775664368995, 2008.0483590766496, 2020.0011994377633, 2043.7546642501256, 2042.1509457788052, 2025.7267097071317, 2022.3251440948034, 2012.2804474913805]"
11542,50.05693522886,123.29557203214713,"[2316.0338702312642, 2300.549890433655, 2296.6222956470106, 2296.232295294602, 2311.8806560162097, 2313.102043334439, 2318.6606703128905, 2342.9719745160205, 2342.37615808256, 2335.2756397534504, 2343.379591144725, 2335.798710590948]"
11550,79.22790344677384,84.67574188596659,"[2164.66464060106, 2148.747428967057, 2145.3415019282365, 2144.233991192805, 2156.874043715642, 2162.831598099542, 2168.0106840886674, 2190.7943309324205, 2186.2879349955065, 2183.579249471438, 2189.0062584089605, 2177.5281214435117]"
11561,76.1283722015477,157.7784632498632,"[2320.1801278089524, 2318.486594479822, 2319.759980397376, 2328.8579043383866, 2342.011944437955, 2352.092443095762, 2364.518922190402, 2387.2886526452276, 2391.600911761269, 2374.504147182078, 2370.8108472586473, 2366.1963609798377]"
11563,37.69169843882288,93.63442690289583,"[2212.5784126543927, 2195.707425790105, 2186.793953854603, 2181.5933725777045, 2195.6087625217324, 2200.12572195969, 2210.834969502432, 2244.3376221910225, 2242.2292783910325, 2232.659633398532, 2235.1188064098246, 2219.025370821425]"
11580,45.858814260904765,82.07936784909147,"[2154.3455221531526, 2141.7128695008773, 2133.6039115666126, 2135.345333689179, 2146.068500857397, 2155.40546193114, 2163.4559202802125, 2178.9671430086255, 2171.7739925589162, 2163.3234063296995, 2175.8582273478096, 2162.858202141739]"
11590,55.99008212382824,140.05523791013727,"[2430.893226043937, 2414.4128910049085, 2409.906277433952, 2410.8131153686754, 2428.3095988714654, 2438.4620645935893, 2452.8736240443695, 2493.54142609216, 2479.294388956763, 2478.3866521233012, 2489.7229154332713, 2483.6733242347877]"
11691,45.98249030198876,124.279711626642,"[2094.192982719594, 2075.4220224352844, 2061.8960289389315, 2055.107792370403, 2076.0130100390597, 2075.443935674258, 2079.7978012765616, 2108.1028677192317, 2095.6051163813695, 2092.139486370677, 2091.608828134102, 2092.9319696755265]"
11692,56.16080557103513,132.44356944244544,"[2059.071321062118, 2038.9835473515632, 2031.3734325835212, 2024.0861334002354, 2038.2136830473385, 2043.6137233345967, 2051.8841386065283, 2078.5387662276544, 2078.4596397101395, 2073.2923688844535, 2079.0024430166477, 2053.469960028829]"
11694,75.1244999873677,112.64056314948942,"[2048.648517976583, 2024.4730712669295, 2020.6912458868374, 2021.3544408408204, 2046.4023312908646, 2043.5767159977152, 2051.097692670949, 2079.150507422398, 2073.41790174693, 2067.3522527222576, 2075.146995160143, 2068.9969550310343]"
11758,55.83124089479124,74.0373769723566,"[2364.9523259753832, 2345.6458306746304, 2340.121012699978, 2342.8383976224877, 2359.286319809327, 2356.70876499219, 2359.6252095729446, 2381.7098965878613, 2376.9694292327235, 2371.404714765315, 2377.3307425216767, 2374.278313332536]"
12047,63.26754918716284,38.31684588347664,"[1073.4325077801218, 1060.6394390507471, 1064.0042890893392, 1074.9770472620328, 1091.0477102409072, 1090.6851049519194, 1092.8928700853962, 1105.905057086674, 1092.6519189211624, 1108.0250414066463, 1105.6242955059722, 1111.6590766607305]"
12180,29.82038170232773,55.12871744817536,"[978.3743879332669, 990.8180658323897, 987.9832596852191, 983.1910609948058, 984.8771594468697, 985.4627042461847, 986.2561363370633, 991.8570852419921, 988.9388166975349, 994.6029376032396, 992.8916162748747, 995.0285634567324]"
12182,75.72077280889022,27.218797352639026,"[1019.0249064306337, 1027.6702577582369, 1029.8790418249798, 1028.2741328817094, 1025.4907530579248, 1025.3188320266052, 1024.393961848744, 1028.4051152081042, 1028.0042598591883, 1029.8797095662856, 1027.3472045342785, 1028.6874583461442]"
12189,76.21327378657205,22.70052893639573,"[1044.2174085646877, 1063.6825155347915, 1072.7297221324418, 1071.8925539209915, 1073.9768328512525, 1088.6350758027897, 1088.3085767841465, 1089.079035657568, 1078.5583983523425, 1084.996241996754, 1087.4913466655003, 1089.565706920281]"
12202,16.928826162664482,25.14980776934458,"[1071.064889215851, 1080.6158302119234, 1083.1926143732896, 1084.3988025603048, 1086.4656334394613, 1083.167913720654, 1079.3772239782134, 1081.5238755847931, 1077.2871407243817, 1081.5903206100186, 1074.84753586247, 1074.7907275688144]"
12203,49.71290144067893,74.87325619200223,"[1239.4086213588955, 1236.5004611625934, 1241.106230455854, 1226.6143679704026, 1226.0611594858951, 1219.5583084920424, 1212.7666679948359, 1222.9705906763725, 1204.0014469678872, 1209.8204827339264, 1187.056544643047, 1199.3464656823571]"
12206,65.1752101810463,100.56245832398314,"[1107.3725604664576, 1118.5819508771833, 1123.9144653814315, 1122.609933741909, 1126.3198922630108, 1117.4256076718116, 1112.8497694091968, 1125.4780820784802, 1108.430621795896, 1132.9315423574567, 1126.352326483375, 1142.569985642871]"
12208,38.052452385548335,69.81259180590796,"[1213.6466581525533, 1212.1187644915838, 1217.9054748316466, 1214.2230198502969, 1215.2736033259832, 1207.2124799575545, 1201.5510381651666, 1205.1658639889563, 1181.4973252784139, 1192.9226242174977, 1177.1805407399684, 1186.3687406465908]"
12209,27.617159885114514,69.64838023285884,"[1087.584464834442, 1099.2238298325858, 1105.4988507612113, 1105.5258689841846, 1106.6352819877195, 1101.1108697470693, 1099.6973328400882, 1103.1172919746475, 1082.989173607276, 1101.7205881695872, 1090.6575103402693, 1098.264449510721]"
12210,22.99395897709178,45.00622074597942,"[1054.6537944024838, 1071.783103211493, 1061.359365990945, 1071.9257488974267, 1076.536522264469, 1067.7303511135428, 1064.634125257255, 1075.08453609452, 1061.0232425860702, 1076.7984494302211, 1061.6764911444172, 1069.9655564388788]"
12303,26.260818621215545,26.09952036347335,"[996.2170994410818, 1005.3913473510593, 1010.314116304184, 1011.6341357797257, 1014.023436788183, 1014.0839007090384, 1015.804534813659, 1020.7939592962218, 1012.3799637510805, 1015.8866984431479, 1008.8275750355981, 1017.2904900011753]"
12304,35.186767872845465,15.545889606033683,"[1030.1873552517982, 1023.8357033468767, 1028.7548236825157, 1030.9542711448987, 1032.819441098558, 1035.6136288592497, 1033.8931039606541, 1032.4067036723604, 1030.2918322145672, 1030.0822792737447, 1027.8415759258457, 1026.834943464811]"
12306,50.578651749163555,27.790828854456905,"[1044.39126562204, 1039.0506379664455, 1048.8923997250877, 1055.512237491134, 1057.7010526950262, 1063.6344176811265, 1058.3855601767173, 1050.9693135362554, 1047.6740245561207, 1054.3877330443152, 1054.338280251347, 1056.2080993192012]"
12307,23.959439682949306,32.75002720487956,"[946.2851967255116, 949.4523117815735, 956.4922200297922, 963.8277030495569, 969.4941687448219, 968.3026070939702, 969.0468264303219, 973.0597329998932, 956.629380117475, 967.1601514979034, 957.3247169422076, 965.8261974812823]"
12401,43.12259997014795,30.502310943661183,"[1381.5090976999968, 1382.519845881285, 1383.8579969723294, 1381.2757792501914, 1383.001432313123, 1387.9669884596526, 1386.2629358234137, 1385.5559998485405, 1380.8606323288318, 1380.5372185635522, 1379.0676832046324, 1376.999056080465]"
12508,30.30100505533792,97.53820882725216,"[1537.0462361717084, 1501.090864591194, 1495.6800361203248, 1497.405070182432, 1514.910529833844, 1514.3551179323495, 1523.781469224469, 1553.1715353792881, 1550.9791055606513, 1541.5478643849938, 1547.1093477923005, 1522.5363100049378]"
12550,26.091720532089454,36.58800814459795,"[1354.6158593973373, 1355.8123574480883, 1355.9787227198044, 1362.441367964426, 1371.0810921603759, 1373.9323590510976, 1378.0987143231002, 1389.0734658337683, 1390.3063638107908, 1387.5400132230034, 1390.0190129324928, 1384.7213675289258]"
12590,62.4429732507887,40.79758164319505,"[1533.2215986603, 1526.433158522346, 1523.956727448847, 1521.8640807304316, 1529.8062239903675, 1540.9358164867633, 1554.944531183408, 1575.7120387880427, 1575.682514347784, 1566.574311743881, 1579.5550855365332, 1569.824580700503]"
12601,20.527639214831325,36.91704835462703,"[1238.7770791181563, 1228.1344899857827, 1226.0759174726043, 1224.0741081753163, 1232.9414523379994, 1235.5841513591474, 1241.480439956564, 1262.7891147545017, 1262.0508556696384, 1260.4625371227153, 1266.1473853901953, 1266.1698198704935]"
12603,38.962323340742635,33.10820795415802,"[1419.6214354366211, 1408.8522126186726, 1412.7984805389353, 1412.1261153831215, 1417.322771243388, 1420.9046098737638, 1427.1805498453703, 1446.878505535432, 1447.6677547392821, 1443.267188723972, 1447.6702221156604, 1438.4677684080518]"
12866,78.76287149960866,55.25334817985786,"[1691.627603945346, 1708.3877659171558, 1701.3656745640012, 1693.791119688959, 1703.3757824818872, 1671.9794842261508, 1653.5743272402378, 1667.575491078292, 1645.916541007054, 1674.9332083396407, 1647.6248333754265, 1660.5639218544297]"
13203,29.150188868016244,32.81256722553368,"[880.8850906860494, 867.7658484824375, 879.4993547137568, 888.603467873472, 879.3257062290947, 876.9474601943878, 885.0402387779217, 890.0960053105314, 890.5931605905282, 879.0999420017683, 880.1034606216837, 880.4196824794425]"
13204,33.91173294474605,27.619246664553526,"[885.5261691718785, 884.2054327064126, 890.0724161684273, 889.9185541938612, 885.357740299469, 887.9251825913553, 887.4121574676445, 899.0480800415123, 897.0870772987828, 890.2154438065124, 890.4732480479952, 888.2432056767992]"
13205,38.21973551778007,31.942092097868795,"[904.6053972353482, 896.8157461550456, 909.2707912812455, 915.4760626641536, 907.9923368305432, 904.4929030069201, 908.3012444126513, 914.8863246165645, 909.595316898946, 903.5852605995008, 903.7206002234743, 903.8342023146596]"
13206,30.37551080288039,16.738373906161033,"[873.6161529880251, 848.1138204601926, 867.5028775001584, 874.5342475728447, 865.524657525764, 869.5430732971041, 886.6236306062585, 893.3764483964632, 888.6245573326592, 878.5119156997009, 873.1346070011357, 873.6926468120353]"
13208,28.52473813211222,40.56995137485663,"[898.768522857124, 892.5304932567726, 896.3674492571716, 897.8972371139096, 890.1417469174277, 887.5845590295199, 892.4508347123462, 898.6573968449474, 897.0223163312696, 884.2847445525928, 883.4722592513347, 881.9700177958423]"
13440,19.440580896871285,43.27907570426581,"[748.9245527715243, 746.6976527529712, 746.9879977431715, 744.8040203720005, 744.5675348428382, 744.8040203720005, 746.8486462268663, 745.9247375709194, 748.8926558386803, 744.8040203720005, 747.0055915198434, 744.8040203720005]"
13501,53.22285029827111,41.73008245950798,"[785.2619317955458, 776.8417319267519, 775.9062207202688, 791.8986015522316, 780.5756702126826, 799.0309960958388, 791.4517868153117, 792.2774595606522, 790.8617796704946, 848.1408045044955, 871.4396229551212, 893.5776733691464]"
13502,47.50092438793411,68.63326102809556,"[727.5039860381514, 736.294247498901, 742.9423603794531, 751.0446455820089, 751.1173533836571, 752.9788913601515, 760.1300820469044, 761.1223358679835, 756.3460457761448, 757.9106390495042, 776.0465454278581, 802.5705446998069]"
13601,24.80317543667247,28.973792226705235,"[860.6600320207768, 863.5723806276592, 865.0098381417978, 863.0734113768788, 859.428055730564, 861.9347160757347, 859.0279147782314, 865.0921148442432, 867.4298934855672, 866.1984886190102, 867.2303004604892, 866.754220720739]"
13760,46.73470163411398,40.186541787470404,"[815.4260606877841, 823.083838000439, 814.8891752495927, 805.7048317532291, 812.6745502206442, 819.6872880051811, 823.708905173044, 815.082835388084, 818.8852790643172, 821.6021487100219, 820.7539776647328, 812.0014007943229]"
13903,56.84621379417308,48.39158560627761,"[884.2922062953653, 885.1120202213305, 888.0473559912481, 883.666601198801, 877.0853897473758, 866.3346729745058, 865.1899336395138, 859.8813145168712, 879.370803515307, 880.760035586232, 879.8010627854392, 877.2993608760382]"
14020,128.22192165883033,132.41382387229228,"[1355.0676865147047, 1316.1805399962868, 1285.5506568513613, 1315.6355876320322, 1369.9294543991005, 1365.3674946931264, 1363.3107409419022, 1329.2972180690706, 1359.2876345750954, 1368.142067753418, 1369.5204058532372, 1369.0201996205803]"
14043,28.40107854773038,22.033679221013806,"[932.6738041549736, 931.144598319172, 926.9409970934421, 933.8177492469895, 931.6986166632933, 936.5379765925983, 934.1164919951694, 935.9003218875546, 938.7738140480812, 935.5747360769981, 936.0952923625024, 939.9816062375771]"
14150,13.244890851219568,8.690280632986637,"[879.6871385042954, 875.9835437773271, 877.4176360695992, 878.6712509430868, 878.9119325567739, 879.9436555266923, 881.1045286425, 881.0316981834422, 883.192843489789, 879.0993046657865, 880.6171172406775, 879.9785884850206]"
14201,37.97221792430806,18.296279676115375,"[928.0492358816584, 922.1713272086437, 917.2929831298771, 930.9222958152768, 928.0915798138445, 929.4008072988004, 930.6666657187411, 924.3526784603598, 920.3433419064313, 919.6299001555358, 930.5705025720094, 937.1510978491322]"
14206,17.765446005595077,41.56784742549719,"[761.3249536655553, 757.3169113838203, 754.2642644447901, 757.27094482389, 753.8744535726537, 760.9913694518216, 765.8180704322119, 767.7122981692821, 769.2396402083397, 770.3543419574213, 772.7607165498152, 775.1797889626702]"
14207,30.486146536542027,31.361644070375338,"[785.3452945500595, 778.2015933762534, 776.7753858037527, 772.2184950502965, 767.4981482105162, 777.6238450827177, 784.0058437873232, 789.2976809080345, 789.9513336521613, 786.3248421314526, 790.9166212166868, 787.9544950720264]"
14208,26.47325972470754,92.99860173618022,"[722.6063379122704, 717.6041019554876, 714.8169946197711, 722.1084348204249, 717.0732349242803, 726.8025526624214, 731.1307463706066, 732.3461645704768, 734.0081255978976, 741.2882236843692, 741.8694099270903, 741.0375389196374]"
14209,27.858708242815393,20.188634908215406,"[1059.2534226912694, 1054.9467161259413, 1045.924180648278, 1056.8530610005885, 1047.2198470811065, 1061.5667219242875, 1058.1039304228416, 1054.5335748828045, 1054.7869409701136, 1053.161377029127, 1059.3373417249722, 1057.5160244558647]"
14210,15.983783090082326,63.1261267875531,"[741.7525490047619, 736.8276329104352, 733.489446241982, 737.7819513190632, 737.0048853004346, 745.6756432415269, 747.9679241993474, 744.5259208929202, 746.3889105970803, 737.9598592021619, 733.4943353706602, 741.5242596500874]"
14211,21.39727298348641,58.86772660474405,"[741.6295539935377, 727.498726413444, 722.8781638614986, 725.7168194601751, 719.6620120489381, 733.1528443345316, 743.9464518413572, 752.7619431114549, 748.9870875466404, 741.8188958391884, 740.6669269908148, 744.3333385673341]"
14212,23.847310493238624,37.29104699044682,"[737.0585527681793, 722.7629713541711, 724.5046781811928, 736.4349316312248, 732.1620618392194, 754.8701751878511, 761.0122189477969, 766.6975137224937, 768.1957635985798, 765.4396391788736, 767.8752980570306, 768.5528161212706]"
14213,62.25920344099477,81.78931457738915,"[794.9099527356641, 776.2466384807298, 773.7292891539981, 778.3776385777732, 763.8225903209616, 783.3317103176233, 801.2507487724788, 821.1585400902371, 815.7738657582048, 805.1754953757151, 801.8819892232179, 832.7082906319617]"
14214,26.609529649830776,63.63624611885976,"[865.3197299571915, 861.2332778804915, 855.6728258135226, 867.0747432156701, 863.5546250444906, 874.1425846065504, 879.4607822757473, 880.1596910877317, 881.8619591246165, 880.2509538803395, 883.5599271009692, 884.1966063634936]"
14215,18.935601904831987,56.62929725827208,"[766.6515736280041, 757.2721747574226, 740.1659542893732, 738.0771195805216, 721.7960922756897, 733.9631711633655, 735.3803818264564, 737.9518041632982, 731.1048429301148, 733.587604114604, 727.432216806372, 737.0537643629173]"
14216,30.889365501825598,72.47327310900512,"[971.4801227567895, 966.628074074336, 963.3360286361456, 970.137262561897, 966.0295710731026, 976.6127232533908, 977.2361251724465, 977.4932638228183, 976.1116187522221, 979.1706090130825, 978.7219466126029, 980.8766718670838]"
14217,22.955533256871426,7.897335580539092,"[886.5566144923536, 882.1542933679351, 882.9672171098193, 884.3808324037658, 877.8940391820843, 884.7034078530273, 884.7615621404341, 885.8671805244793, 886.0948440477756, 883.2918984615392, 885.64669306826, 886.5241590796155]"
14218,13.708685241868865,29.772115940219074,"[803.2426832264441, 795.8023388611954, 796.6071837116258, 798.0391201134922, 795.3060955225973, 801.4899345809428, 803.3699350092684, 806.6986274679923, 807.1057517709976, 800.8322346820041, 805.975019593705, 806.2624600126674]"
14220,19.2251210093524,31.183989821344166,"[796.9860624769535, 793.437783264636, 794.1645107121325, 797.6061096684158, 795.9634888267449, 800.2428917842141, 797.1793541402787, 800.7410835705865, 804.8647093328997, 796.9096521063341, 797.9470316456147, 800.6486870416658]"
14221,25.35298212208367,23.502092250337473,"[1133.0162826166218, 1129.925417753277, 1129.265056539552, 1130.8476131181499, 1129.5481410264247, 1134.1182271661023, 1133.2026446626821, 1135.7612722111128, 1136.9020213392678, 1130.1457859529366, 1134.6381440793982, 1134.2173442037688]"
14222,65.28885748650175,30.215931747450888,"[1074.91997491027, 1069.1462548527904, 1069.715787653991, 1078.1386494342084, 1073.7268117908297, 1087.467721254249, 1094.54708787585, 1097.8995520438948, 1096.5110510816282, 1096.7078485176057, 1099.9665764499641, 1112.6729082290071]"
14224,32.27391196850517,26.477875749256086,"[947.0039678268488, 945.1540735087654, 945.6065869180936, 947.4164720624497, 945.5477205012749, 950.4562275886492, 948.9821859778542, 951.0191058189663, 953.2607738754083, 948.6851153954628, 952.8766252809991, 954.0294270088664]"
14225,19.60634327129824,21.728551270545193,"[849.9528149913729, 847.4524825893606, 849.77681776898, 849.6801382519174, 847.3636412034012, 850.7864498626461, 849.7657705834264, 850.6527448454872, 851.1349966188088, 847.635237012363, 847.604517518271, 848.9517648770035]"
14228,23.291889340043824,33.768550844048285,"[1050.641287443503, 1045.2980100130835, 1041.5872785792044, 1047.368598506466, 1045.3175576594206, 1057.8969201280208, 1059.6565073997685, 1064.6386605704886, 1060.1877043668735, 1058.6868785637791, 1059.2765165176156, 1062.973354267819]"
14301,21.88826503421846,13.384917849692233,"[630.9561717226662, 625.2597389358074, 624.3806727218685, 630.0637247686504, 626.4200262583291, 633.980546750571, 631.128653170132, 632.5779088319879, 633.887479015299, 631.3537810183452, 632.1878151178446, 633.0516414329174]"
14607,39.80323173381933,30.561412981899597,"[1052.7702608074665, 1055.0844118283503, 1057.773754559794, 1050.659831283435, 1048.0304077829212, 1047.9244222946618, 1044.8057830496052, 1056.1567291870401, 1061.0679301871733, 1068.6891315342452, 1054.3091315369018, 1044.2982111430615]"
14609,12.550995846786458,19.429933437374718,"[836.7702280166889, 835.517182118669, 836.4927716518561, 828.5880890977148, 830.1135674267556, 829.340658909096, 824.9986775130536, 832.4402156526583, 835.3675583010983, 838.5825845835095, 834.6391180933808, 832.3243548647624]"
14611,28.304839916112574,21.458573608811047,"[865.9214494997772, 865.2867889822996, 868.00814954328, 859.6261763714276, 855.6267622619039, 855.3901279096626, 856.3380129667783, 869.338984009107, 870.6323288949051, 875.9634574022109, 868.3933667504755, 866.3955965723521]"
14613,17.989489364162225,13.197884763480339,"[748.5207080321636, 745.7498598968183, 749.8457017874739, 743.7148219960023, 741.289258920254, 739.7045601022011, 736.2752733577777, 746.3299860870163, 748.1949462205251, 753.8752245335206, 744.6491481108268, 740.8368638869134]"
14620,52.65866153060665,43.84162853035909,"[1060.483346798091, 1053.1954336607935, 1056.4955698685849, 1047.6698472613211, 1047.2098526893758, 1047.4417067368372, 1043.737876578602, 1051.7983173114558, 1055.2511889786933, 1067.1375575342265, 1055.3675454367649, 1049.2616248643806]"
14621,37.631112649163356,14.072585622329171,"[785.9398519584397, 787.6176241262425, 792.2216175361333, 788.3652145621074, 789.7387711878165, 788.1136840127778, 784.0053785936121, 790.1629546750787, 790.6102431068075, 794.2359430133827, 786.9625716715515, 781.4805937117097]"
14701,53.26502602269506,76.07073802547008,"[577.9122802510662, 565.5845968130151, 561.5228386945935, 574.3228009570521, 579.7760265590973, 589.1577379395661, 589.367417698524, 576.0066458910115, 576.8446459765113, 585.7998774327102, 583.1688210882985, 584.1007974826916]"
14850,69.39055164570424,66.53808340015836,"[1446.6971181320466, 1437.8478836017691, 1458.7081892398996, 1478.0683175465783, 1487.2291317354156, 1483.663090016725, 1508.1131713857076, 1506.4914447294443, 1500.6158035247504, 1509.1441736576676, 1509.3156018231052, 1508.7714329321473]"
15202,14.762425135910727,43.14117554702681,"[797.8687135020011, 788.7424116672801, 793.3035913705701, 792.8585799830545, 791.1855673618647, 801.242133399078, 803.2991533149437, 806.3960853823338, 806.1828625301658, 806.002537969943, 803.892739909603, 801.2021929218694]"
15206,37.95278979562176,74.93109134491361,"[1032.6226515579983, 1027.6796312672163, 1034.2944570239704, 1025.8821951825255, 1021.6930721636969, 1015.7990380363173, 1009.0440948938151, 1033.5087353514086, 1049.4621843770938, 1050.0800405529917, 1038.0198360830445, 1048.4059110600965]"
15210,16.185352605346957,18.051245058574082,"[862.6629364569725, 855.1064341630824, 862.0200070494051, 865.6403238050964, 861.2331341007209, 868.4564949802929, 868.7775532055582, 871.5370072634182, 869.8263800018034, 868.9001201027415, 868.0564307868341, 867.5470782000198]"
15212,31.044093354691867,89.18491446978203,"[873.0841621373686, 848.7013852234347, 861.4292740020051, 881.619988725063, 888.442818198164, 904.9590830321941, 902.8430133004658, 913.5992631654077, 916.7012770583415, 912.7090976266688, 907.8565948495847, 901.0739251730546]"
15216,13.92014410497057,41.578512592953025,"[866.6154395505117, 863.7637350605646, 870.175587226586, 880.3008136508846, 880.7530141206004, 889.6693039656512, 890.3469509310033, 895.2746705376203, 892.7288970205353, 893.2477366035517, 890.6691771578417, 892.5894301603096]"
15217,54.62431545978375,44.70014384645118,"[1215.7342582246035, 1205.4108817983486, 1207.0760420481297, 1210.2467786911686, 1201.1437151444018, 1198.7050513943266, 1200.484822001492, 1220.5347362591892, 1222.318137772126, 1221.5156281884094, 1211.9300070861336, 1217.0764258661725]"
15221,15.552626550154734,16.24002619709765,"[889.2359416637382, 884.5872222444532, 886.3555594039614, 887.9014238496344, 884.7131826823595, 887.2324876777421, 887.3726783452192, 890.2335409974696, 889.6709530639633, 888.9997690543415, 887.3505314050177, 886.6853796893581]"
16365,70.78213716800494,19.773253685361702,"[840.4084339960594, 841.4390064693326, 831.4232315238821, 839.2885060501309, 840.0280319994971, 841.0412085691584, 844.1242919205887, 844.3686756721074, 845.9349621150878, 847.7824236361802, 845.453043531025, 843.1251708120809]"
16502,82.07533870724089,86.58965304215629,"[740.0110918063239, 741.7723134921059, 719.5775454454262, 733.5261771245497, 736.9814910950566, 744.8525934110239, 746.9258861488855, 746.5275764027941, 750.7105793918781, 750.6574138127419, 752.6695793709148, 755.3230575807694]"
16503,62.38781947864044,47.28590091030259,"[671.9364548076978, 669.813249176074, 666.113424689989, 668.0710607736163, 669.988145421408, 673.1974465383526, 675.7271683834108, 678.2833815165006, 678.2833815165006, 680.3693518346859, 679.495302459077, 678.2833815165006]"
17013,40.853006839388385,39.5409996267364,"[1005.2530219682103, 1005.0947878806612, 1007.9534069989822, 1006.0294855769273, 1008.695306655307, 1008.1583918120091, 1012.8705877747606, 1024.6279443811866, 1019.788288254294, 1021.6941275354061, 1014.349898527506, 1017.6523528137523]"
17022,24.971718119977822,33.585951404055066,"[848.0545011475052, 845.0076915567386, 841.720039194199, 841.1355164055954, 848.0657372772093, 847.9426094707951, 848.8548058956821, 856.1920631354184, 853.2542281066931, 854.4168517836981, 852.384340753494, 857.2495677982657]"
17401,13.39684553128882,23.423588415589876,"[824.407264122915, 805.5291392449664, 810.9691183848745, 813.8417724130818, 829.9967340254384, 829.4471946047971, 832.5986168338807, 832.7663740688638, 833.6868046776199, 829.6183942221409, 832.0116902951273, 837.3186868960987]"
