zip,RMSE_train,RMSE_test,RMSE_pure,forecast
90001,74.76914613664808,57.25521179686304,297.12985769019014,"[2403.039, 2477.4478, 2544.2986, 2573.1677, 2580.8247, 2582.537, 2582.9043, 2582.9822, 2582.9988, 2583.0022, 2583.003, 2583.0032]"
90002,71.8797195273495,67.39452114961364,382.5131553248344,"[2361.461, 2422.349, 2493.6902, 2544.2104, 2561.9575, 2566.288, 2567.236, 2567.4385, 2567.4812, 2567.4905, 2567.4924, 2567.493]"
90003,87.68594869270542,83.14208471202404,124.96995646753712,"[2168.5176, 2208.3804, 2219.4465, 2221.952, 2222.4907, 2222.6055, 2222.6296, 2222.6348, 2222.6357, 2222.636, 2222.6362, 2222.6362]"
90004,81.78340050282749,80.58045364033669,164.8054136574858,"[2348.093, 2394.4595, 2409.1501, 2412.6113, 2413.3625, 2413.5225, 2413.5564, 2413.5637, 2413.5652, 2413.5657, 2413.5657, 2413.5657]"
90006,90.14826359682648,90.62703923011044,166.02110892688407,"[2256.7783, 2310.271, 2327.3438, 2331.3755, 2332.251, 2332.4377, 2332.4773, 2332.4858, 2332.4875, 2332.4878, 2332.488, 2332.488]"
90007,58.491860253092796,41.67121446309707,218.74808058787144,"[2278.3396, 2328.8403, 2386.691, 2423.8425, 2436.0208, 2438.9219, 2439.5535, 2439.688, 2439.7166, 2439.7227, 2439.7239, 2439.724]"
90011,77.7285907259704,79.0722011500545,282.8566932975811,"[2457.1926, 2528.7163, 2560.5889, 2569.165, 2571.0903, 2571.5034, 2571.5913, 2571.6099, 2571.614, 2571.6147, 2571.615, 2571.615]"
90012,50.78160101673309,53.177057849365866,141.03742968841453,"[2473.4807, 2530.5015, 2565.3313, 2576.3838, 2578.989, 2579.5544, 2579.675, 2579.7004, 2579.706, 2579.707, 2579.7075, 2579.7075]"
90015,50.42034257501831,48.247488527559305,130.9365454785887,"[2556.1045, 2606.6035, 2651.9858, 2671.5894, 2676.7893, 2677.9521, 2678.2014, 2678.2544, 2678.2656, 2678.268, 2678.2686, 2678.2688]"
90016,87.73464057703369,79.32391263236853,190.79276867894956,"[2412.6987, 2475.0225, 2497.782, 2503.4155, 2504.653, 2504.9172, 2504.9734, 2504.9854, 2504.9878, 2504.9885, 2504.9888, 2504.9888]"
90018,88.00441547633953,86.93594291726504,229.02812447245486,"[2333.5718, 2394.2178, 2415.5347, 2420.7375, 2421.8767, 2422.1196, 2422.1714, 2422.1821, 2422.1846, 2422.185, 2422.1853, 2422.1853]"
90019,69.25647718207524,71.93558776437368,131.0328722658361,"[2373.3164, 2411.0723, 2422.4578, 2425.099, 2425.6702, 2425.7917, 2425.8174, 2425.823, 2425.8242, 2425.8245, 2425.8245, 2425.8247]"
90022,72.64371658959428,74.48760508818535,80.44820876361969,"[2189.8894, 2122.0117, 2016.269, 1930.8295, 1923.3105, 1923.3937, 1923.3925, 1923.3925, 1923.3925, 1923.3925, 1923.3925, 1923.3925]"
90023,66.72056990339267,71.48978436600603,397.29190197552873,"[2287.065, 2346.6682, 2413.239, 2452.4387, 2464.6008, 2467.447, 2468.064, 2468.195, 2468.223, 2468.2288, 2468.23, 2468.2305]"
