zip,RMSE_train,RMSE_test,importance
80111,15.62220832521367,74.92792528021046,"[0.004695150508047918, 0.01713165824134144, 0.029890752394145403, 0.030532878403045416, 0.017442032421177478, -0.017255554360767533, 0.028112969753503636, 0.011076795986990184, -0.004776790117150598, -0.0025701182637699604, 0.0038525437636991455, 0.008415549262224209, -0.01663113055634935, 0.014733011947180685, 0.009711815668631107, -0.0066519707133660955, 0.02264455340453564, 0.001838821383882916, 0.005330812514821259, -0.011166392544212922, 0.00746877311889893, 0.038448863528630195, 0.014948036162938827, 0.03938618060433008, 0.035646176810136154, 0.00979385008175182, -0.005288557556064166, 0.03638175708267277, 0.01806445442902138, -0.011020782781289373, 0.0027406817857258403, -0.00252534413195149, 0.12806000143200214, -0.005685559458361467, -0.003711192274888697, -0.02137621929064204, 0.00612085028583631, -0.010698914241147883, 0.009478728831483485, 0.0, 0.0, 0.0, -0.00277688895698025, 0.0059005795362685465, 0.00723161069417988, 0.003433257043032212, -0.006224606825247725, 0.006583143212083531, 0.017367131700222638, 0.002452836682985904, -0.014356365591345122, -0.008689251275570298, -0.008379047328824551, 0.00844963479586558, 0.02572492397801418, -0.011377430503751396, -0.0036864261047342417, 0.006865676692369593, 0.020047722988987715, 0.013566891032967376, 0.0055676932504911125, -0.012595538202249346, 0.00025944308593084386, 0.00809323655818206, -0.004053599484209691, 0.029466995267454887, 0.004394451328757487, 0.0036448814533764917, -0.0011132515907390506, 0.0008753694511831611, 0.026105834546132023, -0.010810665809826703, 0.0, -0.01581235925088542, 0.004170963322516208, -0.005174392402133243, 0.0038928676541143403, 0.015291035992770263, 0.014621489293767276, -0.0019151245048506516, 0.027256229042909474, -0.009487615235583835, 0.004534923351270148, 0.05715953294486198, 0.029725173455362963, 0.04817885802953681, 0.0022523792484012706, 0.0037102193058584643, 0.009742148734695366]"
80112,12.608574976914998,44.06216385948593,"[0.05475168478543435, -0.01341411438121809, 0.014339075610215302, 0.04570038427522172, 0.010765909522294725, 0.008719795359708682, 0.14732673351063608, 0.002061689307107928, 0.004166522690918439, 0.13012680045980574, 0.0038446349508738376, 0.06437924521294125, 0.05967238167366418, 0.15456363704938547, 0.036289774705317024, 0.024602090866679527, -0.0015852199651806842, 0.008764827517797391, -0.006395867631992624, 0.08429567829325246, 0.01216265838944608, 0.027988239900356593, -0.004809979925321284, 0.14016609648224798, 0.007953581344651628, 0.1163780014946374, -0.005480734406819621, 0.03614416681482924, 0.010620684209286857, -0.0036829485509091153, -0.010080616881200544, 0.06874254959280002, 0.019582588965277203, 0.03977473901475759, 0.004380496275881329, 0.028173643337588317, 0.0070259429709707, 0.006180879896574121, 0.02205485255225681, 0.0, 0.0, 0.0, 0.05213810153862419, 0.041869118414911144, 0.03534247788874123, 0.014252629378245674, 0.0022800491620560415, 0.007055603178228731, 0.036910148723079406, 0.03360344617354394, 0.024550610817861473, -0.0010786016519581665, 0.01889671943602056, 0.06533280245698014, 0.03672252053806546, 0.0044884713718083, 0.04854007827301965, 0.027072362531322502, 0.07436370992547037, 0.0022319210622856467, 0.008581474283657853, 0.0685483833525744, 0.23409308309324706, 0.04579796385786494, 0.013374557115662933, 0.008818162115995731, 0.004381392545029783, 0.007642851952648133, 0.008341708220485078, -0.004821481875485145, 0.04685439468423058, 0.04371580028397948, 0.0, 0.15093484355039521, 0.1928563442570106, -0.00295073632610221, 0.00953646385487028, 0.02716114270225778, -0.001225446178206968, 0.007864542443348554, -0.0007886153262504081, 0.05989813902611307, -0.005580576221501876, 0.06911427613019483, 0.005016084985502767, 0.011906574159969985, 0.03631404454375131, 0.0768499342834541, 0.01321989458596562]"
80120,13.587971474960622,43.494965350848794,"[0.017391445125399363, 0.023042458026231394, 0.018177939253777975, 0.050345425857328374, 0.03611080157947821, 0.069043578377884, 0.2204317227578303, 0.03762695690286555, 0.20128215642459457, 0.2914974595557933, 0.04076199371673317, 0.15240513154365343, -0.0010777196980822357, 0.11431959922539381, 0.010217951026806782, 0.05731650016745338, 0.20181673919568, -0.0012838018243556126, 0.012595836027559315, 0.04526249495665846, 0.0023992652746174237, 0.013677690089325623, 0.0114009914005051, 0.03704820518582519, 0.017936399908738743, 0.016701361405402126, 0.011042347378381834, 0.02699623862215028, 0.10301063601651483, 0.025255329906237023, -0.030429772997401128, -0.005846923346925381, 0.02652014211776388, 0.10792474585151424, 0.005683938781096742, 0.04528523348945579, -0.002113032894005551, 0.18901397852889068, 0.04292343502060891, 0.0, 0.0, 0.0, 0.0564060594133462, 0.043172286023174467, 0.05997074996498197, 0.019264102706093134, 0.03470501716023011, 0.0276057765260731, 0.04419006775748491, 0.0034285504359090613, 0.008553139393076004, 0.021147130052010077, 0.048890107665747085, 0.028543374547185474, 0.050405670140117875, 8.691184386355744e-05, 0.10139354659424904, 0.013824762779504063, 0.008298170980704178, 0.06522536728626704, -0.013533139197237976, 0.012130401441335481, 0.15122812374582617, 0.0073246701366638245, 0.06436235740264418, 0.07346937725115987, 0.008776902900807793, 0.010625124329504132, -0.0007125374870692314, 0.010500179571422352, 0.038950788343838916, 0.04328690167186622, 0.0, 0.01664468751743442, 0.11987519776788425, 0.005488244329302283, 0.05460572451359358, 0.0292617371215107, 0.010960872491319051, 0.055487170603621294, 0.20845067412460283, 0.039412201513120415, 0.20124272924273012, 0.02063327663499015, 0.07001131108795633, 0.08798380335760436, 0.13788515015898684, 0.0085634573905633, 0.04392911630701413]"
80124,10.501580342861441,13.284874217568467,"[0.013797370010421695, 0.032383739014569146, 0.07743952009393529, 0.030422440000343887, 0.024226526229425893, 0.13020897617371974, 0.03506374755067165, 0.040133189365821886, 0.09802150438066914, -0.006460126562688906, -0.006668657933995847, -0.026029250832038997, 0.0018943240971649455, 0.06358633733832941, 0.06548811194162796, 0.08737799534706947, 0.007788806801264814, -0.001414840656645322, 0.15196319905222544, 0.03475203520522441, 0.009476143580959606, 0.16985629088598708, 0.11957320408520289, 0.07438266668063043, 0.0161438526945481, 0.0848469837340513, 0.07815752974427248, 0.19773892797291648, 0.31678655263626854, 0.11352350784004339, 0.05402558202627872, 0.07979472197415172, 0.008574950413151816, 0.033817165120910486, 0.013246561560594783, 0.009418427416962416, 0.04211860848803095, 0.011490786191388658, 0.055148077969933595, 0.0, 0.0, 0.0, 0.07102835449376799, 0.01545610294814126, 0.02125067037598627, 0.060552070912908595, 0.02118096954992943, 0.008995020156134181, 0.017658005197404902, -0.00719335208176386, 0.006005904885653113, -0.028819643980318332, 0.031084752587782205, 0.14557032374937662, 0.09695118839976491, 0.23105606092792152, 0.008460708039993436, 0.024641398487825983, 0.035728734859004074, 0.02229404884203645, 0.006756058229604678, 0.025052655930394296, 0.008688764727653453, 0.00942522407767643, 0.003079807754813979, 2.8635828531964336e-05, 0.029723994102607287, 0.03158885556609414, 0.047188625463287615, -0.006706612814075252, -0.006082177748131801, 0.06376833137029991, 0.0, 0.05387020062660297, 0.12911401263738176, 0.0067036732537444355, 0.0022192936491920445, 0.04571407306613029, 0.019409970711349533, 0.015966540140272878, 0.021245157066229536, 0.09421577454660635, 0.025739679970512963, 0.05598579501268408, 0.1328586318127145, 0.09820190015702424, 0.030069568513886757, 0.1790459589849256, 0.002728408461961651]"
80129,20.50571430488916,175.19434332927338,"[0.004812690650424223, 0.023496979944757967, 0.03706164640680276, 0.030174878246936876, 0.010830911775106422, 0.05367416604356667, 0.004551978840453774, 0.003554090331669091, 0.014555621266158614, 0.02595565744500261, 0.01792201408152816, 0.0020579756008598515, 0.004560844431940048, -0.0043690515505865335, -0.007536346767689328, -0.008139149965757708, 0.017438129993856855, 0.0275329519667864, -0.00966460471164865, -0.005389241396160482, 0.006941055293192333, 0.004444908275349269, 0.03130651140336038, 0.08810904243202344, 0.07025347764416567, 0.0192968405013767, 0.008014894919650795, 0.0012310823113568237, 0.025589630405644215, 0.031916388479550584, 0.001199767573034416, 0.03151781539374654, 0.019170612909944262, 0.018377074581245267, 0.0011234389348444562, 0.03883738277099935, 0.00683801854042021, 0.013831797258885725, 0.018091322956695244, 0.0, 0.0, 0.0, 0.009872740238118904, 0.0020750588190836528, 0.01930111774306864, 0.004273120810268427, 0.012941857621809438, 0.03825753722108072, 0.002871608291663774, 0.0005997190593001189, -0.00023357128867018684, 0.0020997065198886666, 0.1291784518021144, 0.004748381535521595, -0.00682051103526371, 0.0044036491827637025, 0.008679498133258079, 0.017800443051588122, -0.0023938047547239494, 0.010873972877447846, 0.022303172757563328, 0.01032839901771121, 0.026643916092886633, -0.0007019967699867236, 0.023205547795453585, 0.0011719855151592906, 0.014112389524830293, 0.00024624260168693013, 0.011557191630954033, -0.00039110569102185355, 0.06211179186718763, 0.01461525563892141, 0.0, -0.018146766862753072, 0.009271696632338289, 0.021971406694367257, 0.026177628786728135, 0.0350412315678843, 0.024044793997091807, -4.2698042880595644e-05, 0.004850117808061327, 0.03508934322201962, 0.03373671202918582, -0.015415395985720948, 0.01239895419404835, 0.01949535315372608, 0.00271050232864134, 0.01436832081661299, 0.0122656208219305]"
80202,4.858598172138424,43.270681834305854,"[0.19247741689536513, 0.022389715973791358, 0.020430557988200926, 0.4603928632561163, 0.0967880208981442, 0.027265744970656813, 0.16269776262896185, 0.13859876026689988, 0.034057233460645264, 0.10915279563222513, 0.049997592169256366, 0.3977081843392989, 0.10946949297362574, 0.0662116850437433, 0.5875588968523957, 0.019241468954868557, 0.19245275636714743, 0.21494365754116318, 0.1180210490963105, 0.01662570135727659, 0.22584233257910147, 0.1959914694949747, 0.020582136143269425, 0.03137254722221994, 0.08464563650003609, 0.031763640627225254, 0.027338250283924115, 0.06260434602453602, 0.028291138065753785, 0.09093115030794774, 0.09582916848324241, 0.1720226067796835, 0.03367129947645009, 0.06455379119450577, 0.16036285755123192, 0.09016007025350081, 0.08268930161554078, 0.051709359178656156, 0.07936957712753911, 0.15052378111640663, 0.528329605770496, 0.04590865267952626, 0.017507027270430298, 0.2693079930243252, 0.09046429070545248, 0.009355207350644212, 0.241543537258466, 0.06887289757968951, 0.23295797789086992, 0.034487541916963016, 0.574136602019399, 0.20151583400435613, -0.013232053436187385, 0.051261482062297414, 0.10363433075806272, 0.12423627127834735, 0.11496972731267308, 0.08548871677981773, 0.20173954248302972, 0.036493659909449416, 0.09123989616715211, 0.061500019709111564, 0.5415913342711651, 0.005731681419823831, 0.6471381392395399, 0.04893832316199109, 0.010839841459351351, 0.012154298246903394, 0.02347216522897133, 0.025065660531067735, 0.012203004448886778, 0.08143198245791017, 0.0, 0.20219515144764544, 0.32921507230945757, 0.08847448876966846, 0.021467574290277236, 0.2133428477910606, 0.33087302352039427, 0.06680787230354834, 0.13981117417636346, 0.6932978061368686, 0.09707982077483934, 0.34116332864997667, 0.01772752677855438, 0.07126386558841036, 0.009989891947146168, 0.042892079658299886, 0.04075484512633665]"
80203,16.36664175684016,45.63463661617575,"[0.013930122013562807, 0.04970746240925994, 0.02562475511084239, 0.014528026304237773, 0.14217785773804814, 0.006970762154341781, 0.007612855223708248, 0.07531368006394468, 0.010592455188624506, 0.06653484299214285, 0.04255185185599375, 0.028411308600936103, 0.04662643525508603, -0.011036029197134867, -0.0038783795318043657, 0.03068381178847801, 0.0887264720654195, -0.004238919568832267, 0.08514533785683698, 0.10255366050071846, 0.011892983333051443, 0.0011513133900720174, 0.036294199537636684, 0.01407027139785555, 0.01972524739858872, 0.012036960554851373, 0.08081829562796172, 0.05825193452305921, 0.007747378900967439, 0.49658827242630976, 0.026772390339245167, -0.023831496748879633, 0.11900727268914535, 0.050291916415013294, 0.06239200840118775, 0.016008298382794495, 0.0008226005075506748, 0.035204587305284196, 0.05792210828289024, 0.0963154486005855, -0.009233750403744523, 0.06972406746758608, 0.017819211682634117, -0.002449739993090172, 0.017388103288304757, 0.034019391509399366, 0.08469196412407021, -0.05348529572508731, -0.0031198621715211594, 0.006980131786658017, 0.0036467896569161162, 0.009012842406950439, 0.005024152683897221, 0.008145615684838514, 0.0176665085277532, 0.01446864934798553, 0.011903398408765309, 0.060276764940547345, -0.010004583234152875, -0.008100618493640854, 0.0001775296882284838, -0.0061851124481038244, 0.029543197027027235, 0.013816429237708538, 0.009356874217469224, -0.0241604279458979, -0.004130268964750328, 0.03430937874464801, 0.010184793628468913, 0.031148026397384454, 0.041282408614498944, 0.019539759932147627, 0.0, -0.004749682560655555, 0.004521985935032724, 0.01708133901099007, 0.027665006289804284, 0.0227794465168083, 0.00391928151473242, 0.0072484886723578335, 0.025512125542374475, 0.019607637990814997, 0.00910484013034929, 0.0672449442378027, 0.015142395584610613, 0.13774716559596767, 0.11169758527502016, 0.03529759915602759, 0.0002664301226662502]"
80204,17.220558737659633,60.713701889028904,"[0.006540646429033847, 0.006710605758559751, 0.1372918075059284, 0.038381906375328345, 0.0184860470210364, 0.04624648732175696, 0.21090353400521944, 0.033612249451447695, 0.12322779712218734, 0.023050090337717766, 0.035392277839520814, 0.13025223517220375, 0.024670084282975013, 0.03409758052341827, -0.0006361500791057795, 0.013954369271488742, 0.06134984051830861, 0.05586245330424888, 0.24687301064094336, 0.1321746154547181, 0.06599518319504782, 0.13659187547027574, 0.00791177544467847, 0.049720902790886035, 0.07009523456887368, 0.023445473613167955, 0.01443755234502464, 0.04186894499887117, 0.06247359292161292, 0.007853335013225049, 0.024296643694883713, 0.026722193944763495, 0.028384277178545192, 0.2408514694697339, 0.07044002185363962, 0.25540904548822296, 0.008794296044910332, 0.025273542789098657, -0.0030913437174091563, 0.05004352185601468, 0.1058052602588817, 0.2990880312398081, 0.011973056991954945, 0.01935419724704457, 0.00039548389147814333, 0.0489903010791477, 0.02906222376791856, 0.021133683439508832, -0.0016312414861252567, 0.022130001419396583, 0.1505288456878966, 0.02038576629044231, -0.0026333105451118444, 0.06062283299148308, 0.08237710869880366, 0.0467554509089938, 0.01544985078667982, 0.05143254018495402, 0.08908125747543849, 0.03422493652087222, 0.0017762077632255124, 0.04475131839541424, 0.02504926440260591, 0.013052233557043547, 0.103569990045276, 0.014672238656418868, 0.0010354060896868855, 0.028223042244761132, -0.001047519909417205, 0.0014345304817320326, 0.14689894024527406, -0.004175551775789432, 0.0, -0.010415146804764297, 0.03368328100824147, 0.018190899758999235, -0.011101905621716424, -0.0035965016011878514, 0.006376682121479904, 0.03287641239171224, 0.0019464105044277868, 0.03724486536369831, 0.11104303727613751, 0.3593810010886618, 0.006283817804932035, 0.018866946714633848, 0.01092922048220335, 0.12679425080900275, 0.00046115356690790144]"
80205,7.797623680721174,35.14578249106553,"[0.024922443191656152, 0.03222306149078258, 0.11124322659077057, 0.270498531624102, 0.12160927978192237, 0.0781673301690069, 0.30109297515969446, 0.21984402992919683, 0.09739495132131881, 0.11533191970156231, 0.06698037795019829, 0.2375246732824181, 0.11823624277884104, 0.02074960170850404, 0.0025979111207006245, 0.0677371195792178, 0.17246471245629058, 0.021692928128531186, 0.07071035948100213, 0.06562420343065423, 0.2048904686922517, -0.0016918126024501046, 0.021779720233819022, 0.16313365970555394, 0.310082183448267, 0.054858178545875935, 0.0035433606098651538, 0.35825954749745104, 0.003707378392007188, 0.029649982212757164, 0.011965392707915745, 0.007467423894145231, 0.23852737988780914, 0.0468806000063855, 0.10738143879784223, 0.01645593445539628, 0.001078494853597567, 0.034803704136514346, 0.2762499814554149, 0.4528094274462766, 0.36181160304972226, 1.1361493444044122, 0.0018495454939435607, 0.10481785489000406, 0.010447822060126732, 0.14961114458938574, 0.2681066641601999, 0.06786451103271007, 0.058120069259045115, 0.04542715474787906, 0.00497533482263024, 0.016341148726069177, 0.04596755544096687, 0.11981849645559328, 0.005973127815083412, 0.001535027517224119, 0.013709583190345098, 0.016027404933162126, 0.46385398229392316, 0.02240083516300051, 0.07519801529941117, -0.019002143437125807, 0.022583820202453975, 0.04903101290344236, 0.027538959362970905, 0.024775126531576763, 0.008171174979460849, 0.009304038956745586, 0.12778624775941516, 0.0037650733565572914, 0.36323542369894346, 0.031614373303664234, 0.0, 0.13437124064888262, 0.3857284237023755, 0.04607071382651129, 0.01721897056216859, 0.09253976722018864, 0.05875780104478778, 0.00885066135663437, -0.03555264858479312, 0.0514450738829233, -0.021120602067163152, 0.43054997257702166, 0.06970730211255427, 0.06505925320191164, 0.03409792902104014, 0.08550428324831882, 0.03886409058484186]"
80210,16.65075398690107,50.319362996196745,"[0.13411704502664068, 0.007679350640675375, -0.0001966820348577869, 0.007615027133690777, 0.3829977038214005, 0.011423281175476863, -0.016935484040912274, 0.007609841310751708, -0.0019079967371591344, 0.048139821992987164, 0.030100016752699243, 0.011080354235982526, 0.1839956862643537, 0.035992157640295286, 0.03624359206385108, 0.0473050958682848, 0.04828928182774184, 0.017696664056582767, 0.03638071298675638, 0.015761188501669743, 0.007900874577233319, 0.010143384306211978, 0.02469759871194399, 0.06781700927365142, 0.0019334637217354178, 0.009213211076735561, 0.026726500108355644, 0.09346353836161425, 0.10666499900761695, 0.09091881963234694, 0.12007055987516901, 0.10979274516419046, -0.0007667535624273913, 0.040364612293617874, 0.01900585487915185, 0.025834630547067583, 0.057627255894681984, 0.024216180694802913, 0.030512011249183013, 0.011372404228717992, 0.09021257723550358, 0.06538522163123361, 0.0037018007490687843, 0.004017140265087482, 0.013560008845246108, 0.015346802071976695, 0.06118381001108064, 0.00695374245603908, 0.059622609652514535, 0.0056591035756359265, 0.04619354512122098, 0.02929306272295107, 0.017726672022377432, 0.0002896697585730301, 0.0321262180048576, 0.01451097932746448, 0.04862944188045337, 0.021963001571556395, 0.0022193178179903406, 0.012864915000875277, 0.012773443857732047, 0.021798036559012912, 0.06773676245703819, 0.026573423476607516, 0.025689264380241994, 0.044258249764338675, 0.016162925055468902, 0.012839791597996308, 0.0032355685667619927, 0.018186587642045504, 0.034904847940314454, 0.019701999397348402, 0.0, 0.036839318124702425, 0.09414554638900774, 0.020026486728727866, 0.010869026552607686, 0.0044980480157390534, 0.0032376917128986715, -0.005297070796500103, 0.02107090937363787, 0.08551119016393827, 0.025266664234647518, 0.1179621874965322, 0.10710048523247884, 0.0097127759564124, 0.015096142056115758, 0.21067478901428816, 0.025128047507413376]"
