0
95139
66220
34201
92121
30363
20841
26209
33924
78215
95335
72512
33128
28646
34637
80924
26291
11109
86315
33473
34987
85045
94158
32827
75166
34291
84762
19032
64156
60136
20711
60602
60456
95742
89179
80019
89086
80951
12720
75054
32081
80007
93591
90094
81210
32814
76177
